s,left_x,left_y,right_x,right_y
2.19752097,0.19276888,2.72391979,-0.10870931,-0.65107945
2.20739508,0.20221878,2.72391865,-0.09841095,-0.65107792
2.21726847,0.21166806,2.72391822,-0.08811306,-0.65107768
2.22714162,0.22111667,2.72391880,-0.07781559,-0.65107887
2.23701406,0.23056456,2.72391795,-0.06751842,-0.65107906
2.24688649,0.24001236,2.72392020,-0.05722141,-0.65107796
2.25675797,0.24945909,2.72391871,-0.04692519,-0.65107817
2.26662898,0.25890550,2.72391814,-0.03662952,-0.65107969
2.27649999,0.26835175,2.72391858,-0.02633404,-0.65107756
2.28637028,0.27779781,2.72392006,-0.01603938,-0.65107905
2.29624033,0.28724367,2.72392000,-0.00574519,-0.65107923
2.30610991,0.29668929,2.72391855,0.00454855,-0.65107817
2.31597948,0.30613510,2.72391826,0.01484155,-0.65107818
2.32584858,0.31558102,2.72391907,0.02513385,-0.65107932
2.33571744,0.32502707,2.72391843,0.03542557,-0.65107906
2.34558606,0.33447349,2.72391912,0.04571669,-0.65107748
2.36087513,0.34178740,2.69891875,0.05600681,-0.65107925
2.37074661,0.35124068,2.69891863,0.06629628,-0.65107957
2.38061762,0.36069444,2.69891964,0.07658499,-0.65107834
2.39722061,0.37226259,2.72391812,0.08687275,-0.65107813
2.41251493,0.38171144,2.72391966,0.09505186,-0.67607792
2.42238569,0.39116091,2.72391990,0.10534413,-0.67607750
2.77795649,0.34109910,2.01389166,0.11563538,-0.67607794
2.83578205,0.34109901,1.89870039,0.12592561,-0.67607915
2.85106063,0.34868960,1.87392001,0.13621499,-0.67607867
2.86103559,0.35835128,1.87391792,0.14650318,-0.67607894
2.87569404,0.36609897,1.85080311,0.15679035,-0.67607758
2.92696285,0.36735325,1.74891884,0.16707629,-0.67607924
2.93695235,0.37704734,1.74891864,0.17736118,-0.67607922
2.94694161,0.38674217,1.74891975,0.18764496,-0.67607746
2.98036194,0.39109907,1.68370355,0.19792740,-0.67607900
2.99113417,0.40001246,1.67391937,0.20820868,-0.67607888
3.00113177,0.40972748,1.67391815,0.21848882,-0.67607953
3.02335787,0.41609905,1.63270111,0.22876771,-0.67607865
3.03395700,0.42511505,1.62391931,0.23904515,-0.67607876
3.04395962,0.43484444,1.62391827,0.24932137,-0.67607973
3.06709599,0.44109905,1.58069865,0.25959651,-0.67607933
3.07740450,0.45029672,1.57391908,0.26986997,-0.67607747
3.08741236,0.46004056,1.57391813,0.28014193,-0.67607916
3.10282159,0.46779251,1.54891929,0.29041249,-0.67607953
3.11283183,0.47754415,1.54891975,0.30068162,-0.67607854
3.12284184,0.48729662,1.54891889,0.31094907,-0.67607887
3.13825727,0.49507448,1.52391853,0.32121505,-0.67607784
3.14826965,0.50483485,1.52391889,0.33147932,-0.67607814
3.15828156,0.51459639,1.52392002,0.34174186,-0.67607970
3.18454647,0.52044187,1.47391881,0.35200326,-0.67607774
3.19456363,0.53021698,1.47391813,0.36226265,-0.67607956
3.20999146,0.53999332,1.47391813,0.37057324,-0.70107785
3.22542286,0.54782903,1.44891838,0.38083487,-0.70107815
3.23544502,0.55761338,1.44891923,0.39109482,-0.70107743
3.24546671,0.56739878,1.44891823,0.40135280,-0.70107829
3.25548816,0.57718552,1.44891775,0.41160900,-0.70107825
3.26550937,0.58697362,1.44891785,0.42186337,-0.70107736
3.28094959,0.59484859,1.42391822,0.43211570,-0.70107809
3.29097295,0.60464483,1.42391871,0.44236621,-0.70107806
3.30099607,0.61444250,1.42391958,0.45261475,-0.70107728
3.31644273,0.62234302,1.39891946,0.46286127,-0.70107830
3.32646775,0.63214875,1.39891816,0.47310578,-0.70107866
3.33761549,0.64109910,1.38757245,0.48334828,-0.70107841
3.34932327,0.64988191,1.37391860,0.49358885,-0.70107753
3.35935020,0.65969754,1.37391995,0.50382717,-0.70107859
3.37480712,0.66764179,1.34891823,0.51406353,-0.70107918
3.38483572,0.67746535,1.34891952,0.52429745,-0.70107931
3.39486432,0.68729042,1.34891836,0.53452923,-0.70107908
3.40489244,0.69711725,1.34891964,0.54475874,-0.70107836
3.41492033,0.70694567,1.34891847,0.55498618,-0.70107728
3.42563629,0.71609912,1.33976495,0.56521119,-0.70107836
3.43796420,0.72476420,1.32391781,0.57543394,-0.70107917
3.44799376,0.73460279,1.32391842,0.58565441,-0.70107974
3.46346092,0.74260884,1.29892018,0.59587258,-0.70107775
3.47349191,0.75245534,1.29891997,0.60608815,-0.70107795
3.48352289,0.76230375,1.29891958,0.61630145,-0.70107810
3.49355340,0.77215401,1.29891889,0.62651233,-0.70107818
3.50358343,0.78200594,1.29891793,0.63672060,-0.70107829
3.52337098,0.79109902,1.28841668,0.64511482,-0.72607864
3.53532767,0.79990870,1.27391881,0.65532253,-0.72607903
3.54536128,0.80977088,1.27391863,0.66552760,-0.72607947
3.55539465,0.81963494,1.27391799,0.67573008,-0.72607760
3.56542754,0.82950101,1.27391918,0.68592968,-0.72607827
3.57545996,0.83936926,1.27391984,0.69612669,-0.72607924
3.58549237,0.84923956,1.27391984,0.70632121,-0.72607795
