-1.77650833,0.56811583
-1.76656413,0.56700993
-1.75662017,0.56590289
-1.74667621,0.56479472
-1.73673236,0.56368554
-1.72678864,0.56257522
-1.71684492,0.56146389
-1.70690143,0.56035161
-1.69695795,0.55923831
-1.68701458,0.55812407
-1.67707133,0.55700892
-1.66712809,0.55589283
-1.65718508,0.55477589
-1.64724207,0.55365813
-1.63729906,0.55253947
-1.62735629,0.55142009
-1.61741352,0.55029988
-1.60747075,0.54917896
-1.59752822,0.54805726
-1.58758569,0.54693490
-1.57764316,0.54581189
-1.56770086,0.54468822
-1.55775857,0.54356390
-1.54781628,0.54243904
-1.53787410,0.54131359
-1.52793205,0.54018760
-1.51798999,0.53906107
-1.50804794,0.53793406
-1.49810600,0.53680658
-1.48816419,0.53567863
-1.47822237,0.53455031
-1.46828067,0.53342158
-1.45833898,0.53229249
-1.44839728,0.53116304
-1.43845570,0.53003329
-1.42851412,0.52890325
-1.41857266,0.52777296
-1.40863121,0.52664238
-1.39868975,0.52551162
-1.38874841,0.52438068
-1.37880707,0.52324963
-1.36886585,0.52211839
-1.35892463,0.52098703
-1.34898341,0.51985562
-1.33904219,0.51872414
-1.32910109,0.51759261
-1.31915987,0.51646107
-1.30921876,0.51532954
-1.29927778,0.51419806
-1.28933668,0.51306665
-1.27939570,0.51193535
-1.26945472,0.51080418
-1.25951374,0.50967312
-1.24957275,0.50854224
-1.23963189,0.50741160
-1.22969091,0.50628114
-1.21975005,0.50515091
-1.20980906,0.50402099
-1.19986820,0.50289136
-1.18992734,0.50176203
-1.17998648,0.50063306
-1.17004561,0.49950448
-1.16010475,0.49837631
-1.15016389,0.49724853
-1.14022303,0.49612123
-1.13028216,0.49499440
-1.12034130,0.49386805
-1.11040044,0.49274224
-1.10045958,0.49161699
-1.09051871,0.49049231
-1.08057773,0.48936826
-1.07063687,0.48824480
-1.06069589,0.48712203
-1.05075502,0.48599991
-1.04081404,0.48487854
-1.03087306,0.48375785
-1.02093208,0.48263794
-1.01099098,0.48151883
-1.00105000,0.48040050
-0.99110895,0.47928303
-0.98116785,0.47816640
-0.97122669,0.47705066
-0.96128553,0.47593585
-0.95134437,0.47482195
-0.94140315,0.47370902
-0.93146187,0.47259706
-0.92152059,0.47148612
-0.91157925,0.47037625
-0.90163791,0.46926740
-0.89169645,0.46815968
-0.88175499,0.46705303
-0.87181354,0.46594754
-0.86187196,0.46484324
-0.85193038,0.46374011
-0.84198868,0.46263820
-0.83204699,0.46153751
-0.82210523,0.46043810
-0.81216341,0.45934001
-0.80222154,0.45824322
-0.79227960,0.45714775
-0.78233761,0.45605367
-0.77239555,0.45496100
-0.76245344,0.45386973
-0.75251126,0.45277992
-0.74256903,0.45169157
-0.73262668,0.45060474
-0.72268426,0.44951940
-0.71274185,0.44843563
-0.70279926,0.44735342
-0.69285667,0.44627282
-0.68291396,0.44519383
-0.67297119,0.44411650
-0.66302836,0.44304085
-0.65308541,0.44196689
-0.64314234,0.44089469
-0.63319927,0.43982419
-0.62325609,0.43875551
-0.61331278,0.43768862
-0.60336941,0.43662354
-0.59342593,0.43556035
-0.58348233,0.43449903
-0.57353866,0.43343961
-0.56359494,0.43238211
-0.55365103,0.43132657
-0.54370707,0.43027303
-0.53376305,0.42922148
-0.52381885,0.42817196
-0.51387459,0.42712450
-0.50393021,0.42607912
-0.49398568,0.42503586
-0.48404109,0.42399475
-0.47409636,0.42295578
-0.46415153,0.42191899
-0.45420656,0.42088443
-0.44426149,0.41985211
-0.43431631,0.41882205
-0.42437100,0.41779426
-0.41442555,0.41676879
-0.40447998,0.41574568
-0.39453429,0.41472489
-0.38458848,0.41370654
-0.37464252,0.41269058
-0.36469644,0.41167706
-0.35475025,0.41066602
-0.34480390,0.40965745
-0.33485740,0.40865141
-0.32491076,0.40764791
-0.31496400,0.40664700
-0.30501711,0.40564865
-0.29507005,0.40465295
-0.28512284,0.40365988
-0.27517551,0.40266949
-0.26522800,0.40168178
-0.25528038,0.40069678
-0.24533257,0.39971456
-0.23538463,0.39873511
-0.22543651,0.39775845
-0.21548826,0.39678460
-0.20553984,0.39581361
-0.19559124,0.39484552
-0.18564250,0.39388031
-0.17569359,0.39291802
-0.16574451,0.39195868
-0.15579528,0.39100233
-0.14584586,0.39004898
-0.13589628,0.38909864
-0.12594652,0.38815138
-0.11599660,0.38720718
-0.10604649,0.38626608
-0.09609621,0.38532811
-0.08614574,0.38439330
-0.07619511,0.38346168
-0.06624427,0.38253328
-0.05629327,0.38160810
-0.04634207,0.38068616
-0.03639069,0.37976754
-0.02643911,0.37885219
-0.01648735,0.37794018
-0.00653539,0.37703153
0.00341676,0.37612629
0.01336911,0.37522444
0.02332165,0.37432602
0.03327440,0.37343109
0.04322734,0.37253964
0.05318049,0.37165168
0.06313385,0.37076727
0.07308741,0.36988643
0.08304118,0.36900917
0.09299515,0.36813551
0.10294934,0.36726552
0.11290375,0.36639920
0.12285837,0.36553654
0.13281320,0.36467761
0.14276825,0.36382243
0.15272352,0.36297101
0.16267902,0.36212340
0.17263474,0.36127958
0.18259068,0.36043963
0.19254684,0.35960352
0.20250323,0.35877132
0.21245986,0.35794306
0.22241673,0.35711873
0.23237382,0.35629839
0.24233115,0.35548201
0.25228870,0.35466969
0.26224652,0.35386136
0.27220455,0.35305703
0.28216282,0.35225663
0.29212132,0.35146013
0.30208007,0.35066748
0.31203905,0.34987867
0.32199824,0.34909362
0.33195770,0.34831232
0.34191737,0.34753475
0.35187727,0.34676081
0.36183739,0.34599054
0.37179777,0.34522381
0.38175836,0.34446067
0.39171916,0.34370100
0.40168020,0.34294483
0.41164148,0.34219208
0.42160299,0.34144270
0.43156472,0.34069669
0.44152665,0.33995402
0.45148882,0.33921459
0.46145120,0.33847839
0.47141382,0.33774540
0.48137665,0.33701557
0.49133971,0.33628884
0.50130296,0.33556521
0.51126647,0.33484459
0.52123016,0.33412698
0.53119409,0.33341235
0.54115826,0.33270061
0.55112261,0.33199176
0.56108719,0.33128577
0.57105201,0.33058259
0.58101702,0.32988214
0.59098220,0.32918444
0.60094762,0.32848942
0.61091328,0.32779703
0.62087911,0.32710725
0.63084519,0.32642007
0.64081144,0.32573539
0.65077794,0.32505322
0.66074461,0.32437348
0.67071152,0.32369617
0.68067861,0.32302120
0.69064593,0.32234859
0.70061344,0.32167828
0.71058118,0.32101020
0.72054905,0.32034436
0.73051721,0.31968066
0.74048549,0.31901914
0.75045407,0.31835970
0.76042277,0.31770232
0.77039170,0.31704694
0.78036082,0.31639355
0.79033011,0.31574214
0.80029964,0.31509259
0.81026936,0.31444490
0.82023931,0.31379905
0.83020937,0.31315500
0.84017968,0.31251267
0.85015017,0.31187204
0.86012089,0.31123310
0.87009174,0.31059578
0.88006282,0.30996004
0.89003408,0.30932584
0.90000552,0.30869317
0.90997720,0.30806196
0.91994900,0.30743220
0.92992103,0.30680382
0.93989325,0.30617678
0.94986564,0.30555108
0.95983821,0.30492663
0.96981096,0.30430344
0.97978389,0.30368143
0.98975700,0.30306059
0.99973035,0.30244085
1.00970387,0.30182219
1.01967752,0.30120459
1.02965140,0.30058798
1.03962541,0.29997233
1.04959965,0.29935759
1.05957401,0.29874375
1.06954861,0.29813075
1.07952332,0.29751855
1.08949828,0.29690713
1.09947336,0.29629642
1.10944867,0.29568639
1.11942410,0.29507703
1.12939966,0.29446825
1.13937545,0.29386008
