s,left_width,right_width
0.80756587,1.45856815,1.45856815
0.81759650,1.45855841,1.45855841
0.82762581,1.45854613,1.45854613
0.84453517,1.47110842,1.47110842
0.85456163,1.47109625,1.47109625
0.86458677,1.47108399,1.47108399
0.88149154,1.48364385,1.48364385
0.89151329,1.48363162,1.48363162
0.90153408,1.48361824,1.48361824
0.91155362,1.48360357,1.48360357
0.92845017,1.49616206,1.49616206
0.93846613,1.49614742,1.49614742
0.94848090,1.49613277,1.49613277
0.96537167,1.50869015,1.50869015
0.97538275,1.50867309,1.50867309
0.99059159,1.52122928,1.52122928
1.00060117,1.52121346,1.52121346
1.01060963,1.52119511,1.52119511
1.02749193,1.53374881,1.53374881
1.03749633,1.53373293,1.53373293
1.05437434,1.54628420,1.54628420
1.06437469,1.54626591,1.54626591
1.07437360,1.54624755,1.54624755
1.08437097,1.54622808,1.54622808
1.09436715,1.54620853,1.54620853
1.11123466,1.55875736,1.55875736
1.12122631,1.55873653,1.55873653
1.13808846,1.57128663,1.57128663
1.14807558,1.57126584,1.57126584
1.16493320,1.58381344,1.58381344
1.17491543,1.58379027,1.58379027
1.18489635,1.58376703,1.58376703
1.19487453,1.58374392,1.58374392
1.20485115,1.58372072,1.58372072
1.22169483,1.59626586,1.59626586
1.23166585,1.59624028,1.59624028
1.24850357,1.60878417,1.60878417
1.25846922,1.60875736,1.60875736
1.26843333,1.60873178,1.60873178
1.27839565,1.60870479,1.60870479
1.28835607,1.60867792,1.60867792
1.30518007,1.62121701,1.62121701
1.32038474,1.63375734,1.63375734
1.33034003,1.63372805,1.63372805
1.34715652,1.64626593,1.64626593
1.35710609,1.64623664,1.64623664
1.36705410,1.64620855,1.64620855
1.37700033,1.64617809,1.64617809
1.39380395,1.65871331,1.65871331
1.40374470,1.65868281,1.65868281
1.41368389,1.65865110,1.65865110
1.43047881,1.67118530,1.67118530
1.44041204,1.67115359,1.67115359
1.45034361,1.67112058,1.67112058
1.46027362,1.67108770,1.67108770
1.47020221,1.67105598,1.67105598
1.48698068,1.68358645,1.68358645
1.49690354,1.68355349,1.68355349
1.51367617,1.69608275,1.69608275
1.52359319,1.69604859,1.69604859
1.53350842,1.69601317,1.69601317
1.54342222,1.69597907,1.69597907
1.55333459,1.69594362,1.69594362
1.57009125,1.70847174,1.70847174
1.58446872,1.71988404,1.71988404
1.59432828,1.72096076,1.72096076
1.60423458,1.72092409,1.72092409
1.61413932,1.72088878,1.72088878
1.63088191,1.73341309,1.73341309
1.64078104,1.73337519,1.73337519
1.65751696,1.74589959,1.74589959
1.66741049,1.74586056,1.74586056
1.67730260,1.74582404,1.74582404
1.68719327,1.74578492,1.74578492
1.69708264,1.74574832,1.74574832
1.71380258,1.75826784,1.75826784
1.72368646,1.75822875,1.75822875
1.73356903,1.75819098,1.75819098
1.74345016,1.75815065,1.75815065
1.75333011,1.75811286,1.75811286
1.77003348,1.77063114,1.77063114
1.77990818,1.77059074,1.77059074
1.78978145,1.77055178,1.77055178
1.79965353,1.77051265,1.77051265
1.80952430,1.77047244,1.77047244
1.82621372,1.78298942,1.78298942
1.83607924,1.78294920,1.78294920
1.84594381,1.78290891,1.78290891
1.85580719,1.78286859,1.78286859
1.86566949,1.78282956,1.78282956
1.88234258,1.79534431,1.79534431
1.89219975,1.79530278,1.79530278
1.90205586,1.79526124,1.79526124
1.91871905,1.80777583,1.80777583
1.92857027,1.80773559,1.80773559
1.93842030,1.80769414,1.80769414
1.95364738,1.82020629,1.82020629
1.96349895,1.82016486,1.82016486
1.98014867,1.83267704,1.83267704
1.98999524,1.83263554,1.83263554
1.99984121,1.83259396,1.83259396
2.00968599,1.83255253,1.83255253
2.11938143,1.72236454,1.72236454
2.14814138,1.69440673,1.69440673
2.15801859,1.69436889,1.69436889
2.16789508,1.69433111,1.69433111
2.17777085,1.69429451,1.69429451
2.18764615,1.69425544,1.69425544
2.19752097,1.69421877,1.69421877
2.20739508,1.69417975,1.69417975
2.21726847,1.69414182,1.69414182
2.22714162,1.69410520,1.69410520
2.23701406,1.69406746,1.69406746
2.24688649,1.69403073,1.69403073
2.25675797,1.69399289,1.69399289
2.26662898,1.69395626,1.69395626
2.27649999,1.69391844,1.69391844
2.28637028,1.69388306,1.69388306
2.29624033,1.69384638,1.69384638
2.30610991,1.69380851,1.69380851
2.31597948,1.69377189,1.69377189
2.32584858,1.69373653,1.69373653
2.33571744,1.69369988,1.69369988
2.34558606,1.69366338,1.69366338
2.36087513,1.68108277,1.68108277
2.37074661,1.68104739,1.68104739
2.38061762,1.68101195,1.68101195
2.39722061,1.69352052,1.69352052
2.41251493,1.70603028,1.70603028
2.42238569,1.70599484,1.70599484
2.77795649,1.34970092,1.34970092
2.83578205,1.29187744,1.29187744
2.85106063,1.27941771,1.27941771
2.86103559,1.27939083,1.27939083
2.87569404,1.26776734,1.26776734
2.92696285,1.21662716,1.21662716
2.93695235,1.21660277,1.21660277
2.94694161,1.21657831,1.21657831
2.98036194,1.18383793,1.18383793
2.99113417,1.17890632,1.17890632
3.00113177,1.17888309,1.17888309
3.02335787,1.15818360,1.15818360
3.03395700,1.15375616,1.15375616
3.04395962,1.15373411,1.15373411
3.06709599,1.13203247,1.13203247
3.07740450,1.12860957,1.12860957
3.08741236,1.12858887,1.12858887
3.10282159,1.11602906,1.11602906
3.11283183,1.11600826,1.11600826
3.12284184,1.11598762,1.11598762
3.13825727,1.10342774,1.10342774
3.14826965,1.10340825,1.10340825
3.15828156,1.10338994,1.10338994
3.18454647,1.07829225,1.07829225
3.19456363,1.07827394,1.07827394
3.20999146,1.09079222,1.09079222
3.22542286,1.07823607,1.07823607
3.23544502,1.07821775,1.07821775
3.24546671,1.07819946,1.07819946
3.25548816,1.07818115,1.07818115
3.26550937,1.07816288,1.07816288
3.28094959,1.06560913,1.06560913
3.29097295,1.06559204,1.06559204
3.30099607,1.06557495,1.06557495
3.31644273,1.05302244,1.05302244
3.32646775,1.05300538,1.05300538
3.33761549,1.04729983,1.04729983
3.34932327,1.04043698,1.04043698
3.35935020,1.04042233,1.04042233
3.37480712,1.02787106,1.02787106
3.38483572,1.02785646,1.02785646
3.39486432,1.02784064,1.02784064
3.40489244,1.02782597,1.02782597
3.41492033,1.02781008,1.02781008
3.42563629,1.02320680,1.02320680
3.43796420,1.01524779,1.01524779
3.44799376,1.01523435,1.01523435
3.46346092,1.00268680,1.00268680
3.47349191,1.00267331,1.00267331
3.48352289,1.00265989,1.00265989
3.49355340,1.00264647,1.00264647
3.50358343,1.00263312,1.00263312
3.52337098,1.00988895,1.00988895
3.53532767,1.00260866,1.00260866
3.54536128,1.00259644,1.00259644
3.55539465,1.00258304,1.00258304
3.56542754,1.00257201,1.00257201
3.57545996,1.00256106,1.00256106
3.58549237,1.00254885,1.00254885
3.59552455,1.00253783,1.00253783
3.61101031,0.98999514,0.98999514
3.62104368,0.98998415,0.98998415
3.63107657,0.98997312,0.98997312
3.64110923,0.98996339,0.98996339
3.65114164,0.98995363,0.98995363
3.66161633,0.98614380,0.98614380
3.67444682,0.97740112,0.97740112
3.68447995,0.97739260,0.97739260
3.69451237,0.97738283,0.97738283
3.70454454,0.97737310,0.97737310
3.71457672,0.97736577,0.97736577
3.72460842,0.97735597,0.97735597
3.73463964,0.97734743,0.97734743
3.74467063,0.97733887,0.97733887
3.75470114,0.97733155,0.97733155
3.76473165,0.97732422,0.97732422
3.77476144,0.97731687,0.97731687
3.78479123,0.97730955,0.97730955
3.80029416,0.96477176,0.96477176
3.81032467,0.96476568,0.96476568
3.82035470,0.96475831,0.96475831
3.83038449,0.96475221,0.96475221
3.84041357,0.96474610,0.96474610
3.85044265,0.96474003,0.96474003
3.86047125,0.96473516,0.96473516
3.87049961,0.96472901,0.96472901
3.88052773,0.96472291,0.96472291
3.89603591,0.97724732,0.97724732
3.90606403,0.97724121,0.97724121
3.91609240,0.97723753,0.97723753
3.92612004,0.97723264,0.97723264
3.93614721,0.97722779,0.97722779
3.94617438,0.97722411,0.97722411
3.95620108,0.97722049,0.97722049
3.96622753,0.97721682,0.97721682
3.97625351,0.97721314,0.97721314
3.98627925,0.97720948,0.97720948
3.99630475,0.97720705,0.97720705
4.00632954,0.97720462,0.97720462
4.01635456,0.97720214,0.97720214
4.02637911,0.97719968,0.97719968
4.04189062,0.96467043,0.96467043
4.05191469,0.96466917,0.96466917
4.06193876,0.96466797,0.96466797
4.07196236,0.96466675,0.96466675
4.08198595,0.96466554,0.96466554
4.09200859,0.96466552,0.96466552
4.10203171,0.96466430,0.96466430
4.11205387,0.96466432,0.96466432
4.12756491,0.95213623,0.95213623
4.13758659,0.95213625,0.95213625
4.14760828,0.95213744,0.95213744
4.15762901,0.95213865,0.95213865
4.16765022,0.95213868,0.95213868
4.17767048,0.95214111,0.95214111
4.18769073,0.95214355,0.95214355
4.19771051,0.95214475,0.95214475
4.20773029,0.95214719,0.95214719
4.21774960,0.95214842,0.95214842
4.23325682,0.96467897,0.96467897
4.24327517,0.96468262,0.96468262
4.25329304,0.96468628,0.96468628
4.26331091,0.96468995,0.96468995
4.27332830,0.96469359,0.96469359
4.28334570,0.96469728,0.96469728
4.29336214,0.96470092,0.96470092
4.30992365,0.97723387,0.97723387
4.31994104,0.97723881,0.97723881
4.32995844,0.97724369,0.97724369
4.33997536,0.97724857,0.97724857
4.34999228,0.97725468,0.97725468
4.36655664,0.98978885,0.98978885
4.37657404,0.98979495,0.98979495
4.38659191,0.98980104,0.98980104
4.39660931,0.98980713,0.98980713
4.40662670,0.98981327,0.98981327
4.43424225,1.01487922,1.01487922
4.44426250,1.01488651,1.01488651
4.47188234,1.03995360,1.03995360
4.48190546,1.03996093,1.03996093
4.50824594,1.01490964,1.01490964
4.51826620,1.01491822,1.01491822
4.52828693,1.01492672,1.01492672
4.55462408,0.98987551,0.98987551
4.56464148,0.98988404,0.98988404
4.57465887,0.98989261,0.98989261
4.59014702,0.97737064,0.97737064
4.60016251,0.97738038,0.97738038
4.61564684,0.96485965,0.96485965
4.62566090,0.96486819,0.96486819
4.63567495,0.96487793,0.96487793
4.65115643,0.95235718,0.95235718
4.66116810,0.95236693,0.95236693
4.67118025,0.95237670,0.95237670
4.68665552,0.93985593,0.93985593
4.69666576,0.93986570,0.93986570
4.70667601,0.93987672,0.93987672
4.72214842,0.95241946,0.95241946
4.73215580,0.95243047,0.95243047
4.74216413,0.95244140,0.95244140
4.75217199,0.95245363,0.95245363
4.76763725,0.93993169,0.93993169
4.77764273,0.93994391,0.93994391
4.78764868,0.93995730,0.93995730
4.79765463,0.93996828,0.93996828
4.80766010,0.93998049,0.93998049
4.81766558,0.93999266,0.93999266
4.82767153,0.94000612,0.94000612
4.83767700,0.94001954,0.94001954
4.84768295,0.94003175,0.94003175
4.85768890,0.94004519,0.94004519
4.86769485,0.94005859,0.94005859
4.87770033,0.94007205,0.94007205
4.88770628,0.94008546,0.94008546
4.89771223,0.94009883,0.94009883
4.90771866,0.94011476,0.94011476
4.91772461,0.94012819,0.94012819
4.92773104,0.94014162,0.94014162
4.93773746,0.94015750,0.94015750
4.94774389,0.94017211,0.94017211
4.95775032,0.94018676,0.94018676
4.96775723,0.94020142,0.94020142
4.97776413,0.94021729,0.94021729
4.98777151,0.94023316,0.94023316
4.99777842,0.94024903,0.94024903
5.00778580,0.94026366,0.94026366
5.01779318,0.94028073,0.94028073
5.02780056,0.94029663,0.94029663
5.04322672,0.92777467,0.92777467
5.05323267,0.92779177,0.92779177
5.06323767,0.92780762,0.92780762
5.07324314,0.92782474,0.92782474
5.08324909,0.92784062,0.92784062
5.09325504,0.92785765,0.92785765
5.10326099,0.92787472,0.92787472
5.11338139,0.93038937,0.93038937
5.12698555,0.94044801,0.94044801
5.13698959,0.94046511,0.94046511
5.14699364,0.94048342,0.94048342
5.15699816,0.94050169,0.94050169
5.16700315,0.94052004,0.94052004
5.17700815,0.94053715,0.94053715
5.18701363,0.94055666,0.94055666
5.19701910,0.94057492,0.94057492
5.20702505,0.94059203,0.94059203
5.21703053,0.94061160,0.94061160
5.22703743,0.94062985,0.94062985
5.23704386,0.94064945,0.94064945
5.24705124,0.94066895,0.94066895
5.25705814,0.94068729,0.94068729
5.26706600,0.94070682,0.94070682
5.27707386,0.94072634,0.94072634
5.28708220,0.94074709,0.94074709
