x_m,y_m,w_tr_left_m,w_tr_right_m,w_total_m,left_x_m,left_y_m,right_x_m,right_y_m
-0.99492031,0.91141997,1.47108399,1.47108399,2.94216799,-0.83622383,2.37391904,-1.15361679,-0.55107911
-0.98354087,0.92392109,1.48364385,1.48364385,2.96728771,-0.82360726,2.39891951,-1.14347449,-0.55107732
-0.97351912,0.92391959,1.48363162,1.48363162,2.96726324,-0.81370787,2.39891896,-1.13333037,-0.55107978
-0.96349830,0.92392022,1.48361824,1.48361824,2.96723649,-0.80381287,2.39891977,-1.12318372,-0.55107932
-0.95347879,0.92392053,1.48360357,1.48360357,2.96720714,-0.79392262,2.39891930,-1.11303495,-0.55107825
-0.94210945,0.93641977,1.49616206,1.49616206,2.99232413,-0.78133472,2.42391848,-1.10288417,-0.55107894
-0.93209347,0.93641972,1.49614742,1.49614742,2.99229483,-0.77145574,2.42391849,-1.09273121,-0.55107906
-0.92207869,0.93642066,1.49613277,1.49613277,2.99226554,-0.76158128,2.42391986,-1.08257609,-0.55107853
-0.91071781,0.94891984,1.50869015,1.50869015,3.01738031,-0.74901663,2.44891941,-1.07241900,-0.55107973
-0.90070676,0.94892058,1.50867309,1.50867309,3.01734617,-0.73915408,2.44891898,-1.06225944,-0.55107783
-0.89204205,0.93642132,1.52122928,1.52122928,3.04245856,-0.72929606,2.44892000,-1.05478803,-0.57607737
-0.88203244,0.93642048,1.52121346,1.52121346,3.04242692,-0.71944283,2.44892007,-1.04462205,-0.57607911
-0.87202401,0.93642074,1.52119511,1.52119511,3.04239023,-0.70959449,2.44891908,-1.03445352,-0.57607760
-0.86067597,0.94892007,1.53374881,1.53374881,3.06749761,-0.69706884,2.47391781,-1.02428310,-0.57607767
-0.85067154,0.94892040,1.53373293,1.53373293,3.06746586,-0.68723241,2.47392019,-1.01411068,-0.57607938
-0.83933029,0.96142015,1.54628420,1.54628420,3.09256841,-0.67472485,2.49891808,-1.00393573,-0.57607778
-0.82932997,0.96142067,1.54626591,1.54626591,3.09253183,-0.66490110,2.49891910,-0.99375885,-0.57607776
-0.81933106,0.96142001,1.54624755,1.54624755,3.09249510,-0.65508226,2.49891922,-0.98357985,-0.57607920
-0.80933365,0.96141953,1.54622808,1.54622808,3.09245615,-0.64526853,2.49891877,-0.97339877,-0.57607970
-0.79933751,0.96142031,1.54620853,1.54620853,3.09241707,-0.63545953,2.49891985,-0.96321548,-0.57607923
-0.78801204,0.97392019,1.55875736,1.55875736,3.11751472,-0.62299421,2.52391813,-0.95302988,-0.57607775
