s,left_width,right_width
0.00000000,1.296694276572437,1.296694276572437
0.01001199,1.2966906290358455,1.2966906290358455
0.02002409,1.2966857223412698,1.2966857223412698
0.03003605,1.2966808786260862,1.2966808786260862
0.04004805,1.2966760316570978,1.2966760316570978
0.05006030,1.296672377830037,1.296672377830037
0.06007277,1.2966674265555318,1.2966674265555318
0.07008499,1.2966613870860269,1.2966613870860269
0.08009677,1.296657709852717,1.296657709852717
0.09010930,1.2966516817724725,1.2966516817724725
0.10012152,1.2966455931905227,1.2966455931905227
0.11013387,1.2966394196495294,1.2966394196495294
0.12014596,1.2966345684643505,1.2966345684643505
0.13015817,1.2966272461651207,1.2966272461651207
0.14017053,1.296622329940709,1.296622329940709
0.15018259,1.2966161839345252,1.2966161839345252
0.16019473,1.2966089024421135,1.2966089024421135
0.17020669,1.2966028321015146,1.2966028321015146
0.18021870,1.2965954742649328,1.2965954742649328
0.19023083,1.2965881332690088,1.2965881332690088
0.20024265,1.2965820152050225,1.2965820152050225
0.21025459,1.2965734903289061,1.2965734903289061
0.22026616,1.2965673783874283,1.2965673783874283
0.23027789,1.2965600442524596,1.2965600442524596
0.24028984,1.296552745213508,1.296552745213508
0.25030129,1.2965454833481058,1.2965454833481058
0.26031254,1.296536873120502,1.296536873120502
0.27032424,1.2965283559053382,1.2965283559053382
0.28033525,1.2965210402742056,1.2965210402742056
0.29034672,1.2965137308959505,1.2965137308959505
0.30035737,1.2965051560387562,1.2965051560387562
0.31036871,1.2964966591147498,1.2964966591147498
0.32037965,1.2964881167486402,1.2964881167486402
0.33039020,1.2964795588530829,1.2964795588530829
0.34040095,1.296470980733858,1.296470980733858
0.35041130,1.2964624451871951,1.2964624451871951
0.36042173,1.2964538667612964,1.2964538667612964
0.37043200,1.2964453821431225,1.2964453821431225
0.38044199,1.2964368073986012,1.2964368073986012
0.39045205,1.2964282476176427,1.2964282476176427
0.40046201,1.2964184814411783,1.2964184814411783
0.41047156,1.2964087605777965,1.2964087605777965
0.42048124,1.296400157038173,1.296400157038173
0.43049063,1.29639168899838,1.29639168899838
0.44050005,1.2963819073007155,1.2963819073007155
0.45050911,1.296373333241302,1.296373333241302
0.46051807,1.2963635935154625,1.2963635935154625
0.47052697,1.2963538477997931,1.2963538477997931
0.48053560,1.2963440781453626,1.2963440781453626
0.49054422,1.2963355309247047,1.2963355309247047
0.50055239,1.2963256882353562,1.2963256882353562
0.51056075,1.2963159511707192,1.2963159511707192
0.52056870,1.2963062131038585,1.2963062131038585
0.53057661,1.296296338458055,1.296296338458055
0.54058458,1.2962866088243328,1.2962866088243328
0.55059196,1.296278060317306,1.296278060317306
0.56059943,1.2962670788944137,1.2962670788944137
0.57060679,1.2962573021516473,1.2962573021516473
0.58061391,1.2962487784287862,1.2962487784287862
0.59062089,1.2962377436609422,1.2962377436609422
0.60062764,1.2962279727291801,1.2962279727291801
0.61063412,1.2962182871904768,1.2962182871904768
0.62064054,1.2962084848027318,1.2962084848027318
0.63064681,1.2961987493719151,1.2961987493719151
0.64065293,1.2961889482593165,1.2961889482593165
0.65065900,1.2961791898065753,1.2961791898065753
0.66066469,1.2961694468938993,1.2961694468938993
0.67067033,1.2961596881993194,1.2961596881993194
0.68067588,1.2961487253206314,1.2961487253206314
0.69068105,1.296140120711476,1.296140120711476
0.70068618,1.296129165236693,1.296129165236693
0.71069099,1.2961193747293058,1.2961193747293058
0.72069590,1.296109651028519,1.296109651028519
0.73070052,1.296099845972539,1.296099845972539
0.74070479,1.2960900940406024,1.2960900940406024
0.75070926,1.2960803360889592,1.2960803360889592
0.76071337,1.2960705932103431,1.2960705932103431
0.77071721,1.2960607457462678,1.2960607457462678
0.78072103,1.2960510492836412,1.2960510492836412
0.79072473,1.296041238072397,1.296041238072397
0.80072831,1.296031452427476,1.296031452427476
0.81073139,1.2960216890857403,1.2960216890857403
0.82073469,1.296011947579856,1.296011947579856
0.83073765,1.2960021673168836,1.2960021673168836
0.84074060,1.2959924388059765,1.2959924388059765
0.85074324,1.2959838595818278,1.2959838595818278
