x_m,y_m,left_x_m,left_y_m,right_x_m,right_y_m,w_tr_left_m,w_tr_right_m,w_total_m
-3.2659847225048297,15.38325053034086,-1.0695166876421924,16.488453114058288,-3.902104521544009,15.063193624830214,2.4588498934475718,0.712098279251566,3.1709481726991378
-3.1989246074296673,15.292118885462859,-1.0023310375823589,16.359486925739994,-3.8544547788175,14.974249569394924,2.4421781306365347,0.7285126880142134,3.170690818650748
-3.132877226445518,15.199857891756208,-0.9399369212300352,16.228769734301927,-3.80805528504568,14.884336619801314,2.422297920998104,0.7452223456982653,3.167520266696369
-3.0678471899403794,15.106521270483826,-0.881907222382156,16.09653262704981,-3.762813478612028,14.7935210005016,2.399647164591691,0.7621367782898668,3.1617839428815575
-3.0038379477976553,15.012153973094502,-0.8278148248356502,15.963006691289342,-3.7186367979000217,14.70186893594798,2.374667987150789,0.7791612861010832,3.1538292732518722
-2.9408468188367487,14.916795466333069,-0.777232612387456,15.828423014326251,-3.675432681293145,14.60944665059269,2.347800249812774,0.7962034340401007,3.1440036838528744
-2.8788669716471413,14.820479502486634,-0.7297334688345022,15.693012683466252,-3.633108567174873,14.516320368887923,2.319482931006988,0.8131716697231357,3.132654600730124
-2.8178892637905357,14.723233997959706,-0.6848902779737209,15.557006786015052,-3.5915718939286863,14.422556315285906,2.2901554029727578,0.8299740469564212,3.1201294499291787
-2.7579030925344923,14.6250813863298,-0.6422759236020443,15.420636409278371,-3.5507300999380624,14.32822071423884,2.2602576734045354,0.8465179840910613,3.1067756574955965
-2.6988947143817312,14.526039958627274,-0.6014632895164043,15.284132640561918,-3.510490623586481,14.23337979019894,2.2302279677734305,0.8627126817015092,3.0929406494749396
-2.6408397527831506,14.426127129635264,-0.5620252595137329,15.147726567171407,-3.470760903257421,14.13809976761842,2.2004942508582555,0.8784776010545099,3.0789718519127653
-2.5837092630718987,14.325357426145848,-0.5236002835763395,15.01161961232128,-3.4314670715128632,14.042433386584708,2.1714077862840964,0.8937579378499634,3.0651657241340597
-2.527474755523156,14.223742054308827,-0.4861715305938575,14.875857238145262,-3.392633546894816,13.946362492173346,2.142939075426366,0.9086116888601193,3.0515507642864854
-2.4721141761971683,14.121291487384127,-0.4498350608345125,14.7404338313616,-3.3543169354451488,13.84984571217918,2.114939608739027,0.9231281076518413,3.0380677163908683
-2.41760751690654,14.018018078581871,-0.4146869996242362,14.605343749254516,-3.3165738617549345,13.752841661017268,2.0872619592603274,0.937395314636242,3.0246572738965694
-2.3639306207236044,13.91393777663353,-0.3808234722889599,14.47058134910822,-3.279460950415243,13.655308953102672,2.0597535985766053,0.951506531676346,3.0112601302529516
-2.3110614496948716,13.809068011061502,-0.3483406041546152,14.33614098820693,-3.243034826017148,13.557206202850448,2.032263659390623,0.9655533195187536,2.9978169789093765
-2.258983181241448,13.703426843430227,-0.3173345205471338,14.20201702383486,-3.2073521131517166,13.458492024675657,2.004646281050344,0.9796222322648618,2.9842685133152056
-2.207688013828629,13.597032132482992,-0.287901346792447,14.068203813276227,-3.1724694364100228,13.359125032993354,1.9767646233679022,0.9937908035518987,2.970555426919801
-2.157167996468466,13.489903954247813,-0.2601372082164863,13.934695713815248,-3.138443420383138,13.259063842218604,1.9484814907956343,1.0081369223768901,2.9566184131725244
-2.1074131352144176,13.382064754817927,-0.2341382301451818,13.801487082736127,-3.10533068966213,13.158267066766454,1.9196575490297616,1.022740616492976,2.9423981655227376
-2.0584119829736576,13.27353885783419,-0.2100005187868325,13.668572280037088,-3.07318786393486,13.056693324551194,1.8901521018741656,1.0376832893316572,2.927835391205823
-2.0101554748307593,13.164350358526645,-0.1877583056723408,13.535954449612763,-3.0420556935151457,12.9543125587719,1.8598911355131262,1.0530242807192192,2.9129154162323454
-1.9626343344422699,13.054520883837363,-0.1672464619419078,13.403665037097692,-3.01192379754747,12.85113120272832,1.8290071067626967,1.068760221673722,2.8977673284364185
-1.9158371734395658,12.944071947058092,-0.1482597842866009,13.271741177203516,-2.982771517039132,12.747163024781472,1.7976723107516244,1.084876803198061,2.8825491139496853
-1.869751618944182,12.833025529345743,-0.1305930693974877,13.140220004641876,-2.9545781929974275,12.64242179329238,1.766058498364983,1.1013602605388009,2.867418758903784
-1.8243674291059562,12.721403838810179,-0.1140411139656356,13.009138654124426,-2.927323166429655,12.536921276622063,1.7343399603861462,1.1181942890442103,2.8525342494303567
-1.779677562038436,12.609229552845472,-0.0983987146821121,12.878534260362802,-2.900985778343113,12.430675243131546,1.702694530730994,1.1353590409300478,2.8380535716610416
-1.7356762143445095,12.49652655773883,-0.0834606682379846,12.748443958068652,-2.875545369745098,12.323697461181848,1.6713015367383415,1.15283317498914,2.8241347117274813
-1.6923597871340381,12.383320151483439,-0.0690217713243206,12.61890488195362,-2.850981281642907,12.21600169913399,1.6403427401462916,1.1705929156150228,2.8109356557613143
-1.6497290292137492,12.269637101190886,-0.0548768206321876,12.489954166729357,-2.82727285504384,12.107601725348994,1.6100044752671931,1.1886099146269893,2.7986143898941824
-1.6077875162747035,12.155506228160544,-0.040820612852653,12.361628947107494,-2.8043994309551934,11.998511308187885,1.5804760942052463,1.2068528060524788,2.787328900257725
-1.5665380359918541,12.040959133890894,-0.0266479446767844,12.233966357799687,-2.7823403503842647,11.88874421601168,1.5519463232816177,1.225290849701965,2.7772371729835825
-1.5259804771270544,11.926030506011868,-0.0121548091645599,12.107003330185442,-2.761074990587604,11.77831419611948,1.5245999891572126,1.2438961029645348,2.7684960921217474
-1.4861170477207466,11.810753563258535,0.0027528604009606,11.980758110454108,-2.740586059943826,11.667233060326684,1.4985169855017417,1.262644280517617,2.761161266019359
-1.4469519684958738,11.695156837491089,0.0179721662525592,11.85521546915948,-2.7208622347359235,11.5555091529139,1.4735869110931192,1.2815199504524166,2.755106861545536
-1.408486640288908,11.579270561834996,0.0333797319293708,11.7303566963432,-2.7018928117388885,11.443150457636944,1.4496768086236642,1.3005113722023824,2.7501881808260467
-1.3707091176238315,11.463127781465122,0.0488521809705328,11.606163082046882,-2.683667087727709,11.33016495825162,1.4266406546026538,1.319619871384005,2.746260525986659
-1.3335995459532928,11.346763011470632,0.0642661369151822,11.482615916312158,-2.666174359477374,11.216560638513728,1.4043248606664092,1.338854338486732,2.743179199153141
-1.2971417571680954,11.230210567484692,0.0794982233024553,11.359696489180651,-2.6494039237628715,11.102345482179071,1.3825799187923558,1.358219583658905,2.740799502451261
-1.2613344248251834,11.11350324276751,0.0944250636714891,11.237386090693995,-2.633345077359192,10.987527473003462,1.3612715663882056,1.3777051716185804,2.738976738006786
-1.2261826524417496,10.996672924869195,0.1089232815614202,11.115666010893811,-2.617987117041324,10.8721145947427,1.3402722860270369,1.3972939219184486,2.7375662079454854
-1.1916860544348995,10.879751401467587,0.1228695005113852,10.994517539821723,-2.6033193395842567,10.756114831152596,1.319449295424142,1.4169739189689845,2.7364232143931266
-1.1578335344151076,10.76277052115588,0.1361403440605209,10.873921967519363,-2.589331041762979,10.639536165988954,1.2986592673847466,1.4367437920907309,2.7354030594754777
-1.1246097222466496,10.645761435955942,0.1486124357479639,10.753860584028356,-2.57601152035248,10.522386583007576,1.2777547477823639,1.4566062975359424,2.7343610453183063
-1.092002398740251,10.52875391172184,0.160162399112851,10.634314679390329,-2.563350072127749,10.404674065964269,1.2565915568797508,1.47656091716763,2.7331524740473805
-1.0600021401209707,10.411776011795766,0.1706730388268296,10.515264520162429,-2.551334386421893,10.28640804694716,1.23503462488637,1.4966026093853655,2.7316372342717354
-1.0286000965084792,10.29484687899326,0.1801492137919444,10.396670162914376,-2.5399204116076937,10.167626557186432,1.2130728039557648,1.516692976521407,2.7297657804771718
-0.9977872039591125,10.177975550590737,0.188707610585546,10.278473147562227,-2.529035014576745,10.048393830818654,1.1908078801761384,1.5367636646090146,2.727571544785153
-0.9675568692676375,10.061166452209413,0.196469046695596,10.160614330017482,-2.518603987951693,9.928775069914876,1.1683485490779166,1.5567424754303312,2.725091024508248
-0.9379045008251232,9.944419647143146,0.2035543396100554,10.043034566191622,-2.508553124355182,9.808835476546165,1.1458057970928792,1.5765549198661466,2.7223607169590256
-0.9088256892557152,9.82773097266527,0.2100843068168858,9.925674711996132,-2.498808216409857,9.688640252783555,1.1232911082970467,1.5961260111530071,2.719417119450054
-0.8803178675598039,9.711091894866016,0.2161797658040478,9.808475623342511,-2.489295056738365,9.568254600698127,1.100918168331894,1.6153785609620073,2.7162967292939015
-0.8523773206912482,9.594489796220447,0.2219615340595028,9.691378156142248,-2.4799394379633486,9.447743722360928,1.0787999010003162,1.6342361428028205,2.713036043803137
-0.8250003491619485,9.477907942190003,0.2275504290712123,9.57432316630683,-2.470667152707455,9.32717281984301,1.057049670982417,1.6526218893079112,2.709671560290328
-0.7981766758843278,9.361326204817338,0.2330672683271372,9.457251509747742,-2.461403993593328,9.206607095215432,1.035774689617022,1.6704650864510229,2.7062397760680446
-0.7718958812481298,9.244720663520624,0.2386328693152391,9.34010404237648,-2.452075753243613,9.086111750549248,1.0150824898679587,1.6876946985808956,2.702777188448854
-0.7461494619345864,9.128063627001252,0.244368049523479,9.222821620104526,-2.4426082242809564,8.965751987915516,0.995082994016286,1.7042373007290392,2.699320294745325
-0.720932610301888,9.011323730690659,0.2503936264398182,9.105345098843374,-2.4329271993280024,8.84559300938529,0.9758902818244158,1.7200153104456106,2.6959055922700266
-0.6962398049578642,8.894466704676647,0.2568304175522178,8.987615334504515,-2.422958471007396,8.725700017029625,0.9576181166331801,1.7349514617023458,2.692569578335526
-0.6720612100355251,8.777457262442386,0.2637943953185744,8.869575700017576,-2.412630717245204,8.606135502753668,0.9403715153467326,1.7489756991415644,2.689347214488297
-0.6483905019587612,8.66027876541537,0.2713112173834501,8.751216487324196,-2.401926400079529,8.486911439038495,0.9241708558763396,1.762073978623945,2.6862448345002847
-0.6252288184995674,8.54293348468119,0.2793266025884994,8.632569516987,-2.39087558655781,8.367995082973152,0.9089656109988824,1.7742778223331095,2.6832434333319917
-0.6025807960385253,8.425426514516731,0.2877835096410969,8.513668043472624,-2.379509987437593,8.24935214770956,0.8947057328675319,1.7856173981755965,2.6803231310431284
-0.5804494383587412,8.30776541886131,0.2966248972486167,8.394545321247712,-2.36786131347642,8.13094834639964,0.8813392364582274,1.7961248112351744,2.6774640476934017
-0.5588333836974444,8.189960250854702,0.3057937241184332,8.275234604778907,-2.355961275431836,8.012749392195303,0.8688094977871468,1.8058368055553764,2.674646303342523
-0.5377335334697944,8.072022652309334,0.3152329489579215,8.15576914853284,-2.3438415840613853,7.894720998248465,0.8570619596632963,1.8147880583869043,2.6718500180502005
-0.5171543641951739,7.953965499730554,0.3248855304744547,8.036182206976168,-2.3315339501226124,7.776828877711054,0.8460454920635228,1.8230098198126217,2.6690553118761446
-0.4970997176267764,7.835803109915163,0.3346944273754077,7.916507034575524,-2.3190700843730623,7.659038743734982,0.8357082006877872,1.8305341041922754,2.6662423048800625
-0.4775670201065241,7.717551599555213,0.3446025983681549,7.796776885797546,-2.3064816975702778,7.541316309472166,0.825991654467095,1.8373994626545698,2.6633911171216647
-0.45855016683990535,7.599228408233181,0.3545530021600706,7.677025015108879,-2.293800500471804,7.423627288074525,0.8168338147325322,1.8436480539281286,2.6604818686606606
-0.4400444880926152,7.480851653738384,0.3644885974585292,7.5572846769761615,-2.2810582038351845,7.305937392693973,0.8081740485991943,1.849320630957565,2.657494679556759
-0.4220526130916116,7.362439445719193,0.3743523429709051,7.437589125866036,-2.268286518417964,7.1882123364824295,0.7999590353011085,1.8544506345685612,2.6544096698696698
-0.40457968891102114,7.244010241566803,0.3840871974045725,7.31797161624514,-2.255517154977688,7.070417832591812,0.7921379716923452,1.8590689879667557,2.651206959659101
-0.38763366900541707,7.12558273027539,0.3936361194669059,7.198465402580118,-2.2427818242718978,6.952519594174039,0.7846628640982367,1.8632038048865258,2.6478666689847623
-0.3712235154348381,7.007171116847475,0.4029550660641658,7.079094439201408,-2.23010625330233,6.83449231460786,0.7774994726897121,1.8668751469905716,2.6443746196802835
-0.35535579398403494,6.88876559083726,0.4120655225162553,6.959835795238106,-2.217486002889286,6.716355959699667,0.7706754478703759,1.8700699303221595,2.6407453781925354
-0.3400349895910847,6.770348225751443,0.4210095774536816,6.840651798269609,-2.2049071490636294,6.598144729720521,0.7642365985452377,1.872765950246016,2.637002548791254
-0.32526085540993876,6.6519008014151595,0.429829327010362,6.721504770506676,-2.192355764402006,6.479892830125452,0.7582240298620491,1.8749457091755608,2.63316973903761
-0.31103417472917827,6.533404375918488,0.4385668673202131,6.6023570341600575,-2.1798179214810665,6.361634466369492,0.7526799208506963,1.876590635642077,2.629270556492773
-0.29735667024367374,6.41483941597152,0.4472642945171522,6.483170911440511,-2.167279692877455,6.243403843907671,0.7476474249874492,1.8776811837304686,2.6253286087179175
-0.28422718715789064,6.296186285032213,0.4559637047350959,6.363908724558789,-2.1547271511678225,6.1252351681950215,0.7431668221486707,1.8782006811255407,2.6213675032742114
-0.2716379735954322,6.177425732798835,0.4647071941079619,6.244532795725641,-2.1421463689288136,6.007162644686568,0.7392717617521122,1.878139085970714,2.617410847722826
-0.25957438656386334,6.058539076767319,0.473536858769666,6.125005447151834,-2.1295234187370777,5.889220478837356,0.7359889395469593,1.8774933100779734,2.6134822496249326
-0.24802656724442973,5.939507307099491,0.4824947948541258,6.005289001048116,-2.116844373169262,5.771442876102411,0.7333497863552692,1.8762555301864337,2.609605316541703
-0.23699185171437576,5.820311068092328,0.4916230984952581,5.885345779625241,-2.104095304802016,5.653864041936763,0.7313928454518215,1.8744108105824857,2.605803656034307
-0.2264768316361413,5.700930707262166,0.5009638658269798,5.765138105093963,-2.091262286211984,5.5365181817954445,0.7301657902279096,1.8719350854360064,2.602100875663916
-0.21649069661973663,5.581347133470821,0.5105591929832082,5.644628299665039,-2.078331389975816,5.4194395011334855,0.7297186818300673,1.8688019011616337,2.598520582991701
-0.20704612132605182,5.461542019686565,0.52045117609786,5.523778685549221,-2.065288688670159,5.30266220540592,0.7301047967048447,1.864981588873988,2.5950863855788326
-0.1981589534085325,5.341498144116314,0.5306819113048519,5.402551584957264,-2.0521202548716606,5.186220500067778,0.7313802456359554,1.860441645350527,2.5918218909864823
-0.189846635661872,5.221202373120336,0.5412880156736668,5.280914108032206,-2.038815012113697,5.070144135329369,0.7335969603622318,1.8551517257257015,2.5887486860879334
-0.182126791844055,5.1006723484518375,0.5522426403586276,5.158888825207394,-2.0253949075562194,4.954411254746825,0.7367445992385951,1.8491203521849906,2.5858649514235856
-0.1750122878210607,4.979945529549627,0.5634780988649136,5.036533993282171,-2.0119031376750067,4.838966795163168,0.7407681063208974,1.8423857002214237,2.583153806542321
-0.16851015548037485,4.859060128655251,0.5749260289105611,4.913908459598869,-1.9983832505824937,4.723755143912077,0.7456061462362253,1.8349919755253952,2.5805981217616205
-0.16262383573351324,4.738054127684331,0.5865180682136066,4.79107107149982,-1.9848787943911164,4.608720688327229,0.7511941263384501,1.8269866410605167,2.5781807673989667
-0.15735630185081995,4.616964621395539,0.5981858544920865,4.668080676327357,-1.97143331721331,4.493807815742304,0.7574674108240136,1.8184172029478274,2.5758846137718407
-0.15271602854709498,4.495827081571794,0.6098610254640373,4.54499612142381,-1.9580903671615109,4.37896091349098,0.7643673564612804,1.8093251747364447,2.5736925311977252
-0.1487176979283077,4.374675109863584,0.6214752188474961,4.421876254131505,-1.9448934923481536,4.26412436890693,0.7718420429884583,1.7997453470056433,2.5715873899941015
-0.145378635735125,4.253540501552737,0.6329600723604978,4.29877992179279,-1.9318862408856752,4.149242569323845,0.7798427033765563,1.7897093571018954,2.5695520604784514
-0.14271294500915166,4.13245340891335,0.6442472237210796,4.175765971749988,-1.9191121608865105,4.034259902075396,0.7883178320950218,1.779251580873236,2.567569412968258
-0.1407273069497047,4.011442347749271,0.6552683106472778,4.0528932513454325,-1.9066148004630952,3.919120754495264,0.7972089506677971,1.768413367113204,2.565622317781001
-0.13942556394269134,3.8905337440856704,0.665954970857129,3.930220607921452,-1.894437707727865,3.803769513917125,0.8064551530045339,1.7572384922296307,2.5636936452341645
-0.13881145724097332,3.769751698171676,0.6762388420686696,3.8078068888203824,-1.882624430793256,3.688150567674659,0.8159957847273668,1.7457704809178618,2.5617662656452285
-0.13888808232959848,3.649117984465357,0.6860515619999359,3.685710941384554,-1.871218517771703,3.572208303101545,0.8257698237509219,1.7340532255807546,2.5598230493316763
-0.13965983512388336,3.528651117664409,0.6953263040344568,3.563989506303347,-1.860261758312011,3.45588897608181,0.8357191838170951,1.722127210369242,2.557846394186337
-0.14112827553709828,3.4083436223190335,0.7040395568383141,3.442639903599124,-1.8497463424923568,3.3391915471976783,0.8458235297206691,1.7099818430788243,2.5558053727994934
-0.1432980883873587,3.2881614980747083,0.7122160949746963,3.321593213850692,-1.839609169056712,3.2221737298198665,0.8561105295794169,1.6975436737438132,2.55365420332323
-0.1461728612769606,3.168071292203544,0.7198832264743786,3.2007770421814348,-1.8297842357197325,3.104896319964214,0.8666087136775857,1.6847376108484176,2.551346324526003
-0.1497561459831377,3.0480415373967644,0.7270682593681369,3.0801189937147324,-1.8202055401960744,2.987420113646561,0.8773462445287752,1.6714889306474947,2.54883517517627
-0.15405202509672278,2.92804280291752,0.7337985016867463,2.959546673573965,-1.810807080200393,2.8698059068827484,0.8883515450514559,1.6577226489910304,2.546074194042486
-0.15906723615871954,2.8080477356434272,0.7401012614609828,2.838987686882517,-1.8015228534473444,2.7521144956886148,0.8996554645254163,1.6433613553676918,2.5430168198931082
-0.16481021058792888,2.68803125825,0.7460038467216218,2.7183696387637646,-1.7922868576515845,2.634406676080001,0.9112903387725416,1.6283261527240507,2.5396164914965924
-0.1712863795153497,2.567970924890262,0.7515335654994386,2.5976201343410925,-1.7830330905277685,2.5167432440727464,0.9232852993315687,1.612541348289826,2.535826647621395
-0.17849714617236073,2.4478471749105486,0.7567177258252094,2.4766667787378727,-1.7736955497905516,2.399184995682685,0.935665238246566,1.5959354887894062,2.531600727035972
-0.1864457642567851,2.327643413726119,0.7615836357297087,2.3554371770775013,-1.7642082331545907,2.281792726925671,0.9484566712082266,1.5784354973005543,2.526892168508781
-0.19513883704662532,2.207346306376442,0.7661586032437128,2.233858934483352,-1.7545051383345416,2.1646272338175367,0.9616892104905448,1.5599652003177324,2.521654410808277
-0.20458450050790356,2.0869462241607195,0.770469936397997,2.111859656078805,-1.7445202630450594,2.0477493123741217,0.9753937160447923,1.540447176658125,2.515840892702917
-0.21478903726414428,1.9664377645719062,0.774544942987328,1.989366947129072,-1.7341876053800287,1.931219758472338,0.9895988773244189,1.5198061758577324,2.5094050531821512
-0.22576002764682407,1.8458227958538123,0.7783932771949928,1.866319021826752,-1.7234695300035885,1.815088976030165,1.0043199762462611,1.4979968854898782,2.5023168617361393
-0.23751122504543704,1.7251167534468188,0.7819589421345298,1.742693547336022,-1.7124338924979463,1.6993687228663712,1.0195248050110952,1.4750829572372326,2.494607762248328
-0.25006019479932023,1.6043391532192082,0.7851706829202009,1.618477360106711,-1.701173065644464,1.584061775039702,1.0351725097146693,1.45115097618322,2.4863234858978895
-0.2634205533379998,1.4835110984700868,0.787957244666268,1.493657296588648,-1.689779422224501,1.4691709086089022,1.0512183194108933,1.4262914444531036,2.477509763863997
-0.2776026232720238,1.36265513992525,0.7902473724869932,1.3682201932316609,-1.6783453350194186,1.3546988996327174,1.06761426178062,1.400598065545205,2.468212327325825
-0.2926199512537268,1.2417951344470708,0.7919698114966386,1.2421528864855786,-1.666963176810577,1.2406485241698917,1.0843157463236355,1.3741611611389088,2.4584769074625443
-0.3084961623483293,1.1209562991492517,0.7930533068094658,1.1154422128002288,-1.6557253203793374,1.127022558279171,1.101288489166918,1.3470607462864117,2.4483492354533296
-0.32526009187665195,1.0001654072411779,0.7934266035397373,0.988075008625441,-1.6447241385070597,1.0138237780193005,1.1185037240516578,1.3193713184256963,2.437875042477354
-0.34293832716056055,0.8794508372411068,0.7930184468017144,0.8600381104110433,-1.6340520039751047,0.9010549594490253,1.1359308335346747,1.2911692261791148,2.4271000597137897
-0.3615553172005737,0.7588425503563927,0.7917575817096596,0.7313183546068638,-1.623801289564833,0.7887188786270894,1.153537557660415,1.262532460681396,2.416070018341811
-0.3811374229236919,0.6383721941228869,0.7895727659629228,0.6019025571185803,-1.6140643525937175,0.6768183181212302,1.171294167639771,1.2335364778345324,2.4048306454743034
-0.4017129405830843,0.5180742546542906,0.7864028540662962,0.4717610516296639,-1.6049211439616622,0.5653612825590173,1.1891835594215512,1.2042408464895886,2.39342440591114
-0.4233050105581637,0.3979892163940996,0.7822149721849034,0.3408180206135549,-1.5964168758558626,0.4543703986484342,1.2072121174113422,1.174672512368896,2.381884629780238
-0.44593161700186323,0.2781630214167018,0.7769811572368804,0.2089896301346562,-1.5885907263913712,0.3438708329350577,1.2253867396487121,1.1448563208793991,2.3702430605281113
-0.4696112346273571,0.15864667476454059,0.7706734461403634,0.0761920462573714,-1.58148187368324,0.2338877519644642,1.243715921624187,1.1148155199770815,2.3585314416012686
-0.49437050511331415,0.03949644337631518,0.7632638758134886,-0.0576585649538966,-1.5751294958465212,0.1244463222822305,1.2622177905697045,1.0845637258765186,2.346781516446223
-0.5202394635848296,-0.07922666521920703,0.754724483174392,-0.1926460374347449,-1.569572770996267,0.0155717104339333,1.280915720432769,1.0541093080767154,2.3350250285094845
-0.547243058330574,-0.197458212297996,0.7450273051412102,-0.32885420512077,-1.5648508772475296,-0.092710917034851,1.2998302409601314,1.0234634802774336,2.3232937212375653
-0.5754026621029456,-0.31513130086729974,0.734144378632079,-0.4663669019475691,-1.5610029927153608,-0.2003763935785455,1.3189809621449677,0.9926383759320078,2.3116193380769756
-0.6047378321451746,-0.43217764473585607,0.7220477405651348,-0.605267961850739,-1.5580682955148135,-0.3073995526515738,1.3383887436413318,0.9616448788328957,2.3000336224742277
-0.6352733119959261,-0.5485279909188703,0.708699316256027,-0.7456437265235406,-1.5560877651158684,-0.4137505560866685,1.3580769243546211,0.930489530555787,2.2885664549104083
-0.6670319673333731,-0.6641132785182587,0.6936127814850187,-0.8876917071013984,-1.5551822354439375,-0.5191924717119163,1.377795778021849,0.8993693521827195,2.2771651302045686
-0.7000317393948828,-0.7788529737570881,0.6756854327454503,-1.0317622816745886,-1.5555823467452643,-0.623203596385592,1.396918956343968,0.8687444248814535,2.2656633812254214
-0.7342883860547224,-0.8926441292411285,0.6537697559447337,-1.178216941714323,-1.5575267221520852,-0.7252415242034289,1.4148011646866179,0.8390855202359525,2.2538866849225703
-0.7698133871360238,-1.0053589332574528,0.6267182369902803,-1.3274171786918123,-1.5612539847966356,-0.8247638492611605,1.4308079584828899,0.8108525597627282,2.241660518245618
-0.8066156661641077,-1.1168408211890923,0.5933833617895021,-1.4797244840782684,-1.5670027578111514,-0.92122816565452,1.4443236474904542,0.7844867106537138,2.228810358144168
-0.844691878259788,-1.2269016188433108,0.5526176162498082,-1.635500349344912,-1.5750116643278682,-1.0140920674792455,1.4547501149894475,0.7604115665783742,2.215161681567822
-0.8840303788898239,-1.3353130513658729,0.5032734863845985,-1.795106265598582,-1.585519327439162,-1.102813148936748,1.4615237268914296,0.7390162385829203,2.20053996547435
-0.9246122898516306,-1.4417990475700806,0.444332298437787,-1.9584607926593804,-1.5987159150930097,-1.186977484600588,1.4641460854885715,0.7206345263880404,2.184780611876612
-0.9664348924165265,-1.5461205602561139,0.3752763232021938,-2.123760326293931,-1.6146031964712857,-1.2666706944254646,1.4622148767637553,0.7055427356957963,2.1677576124595515
-1.0095552475067944,-1.64820857409709,0.2957095637788009,-2.2887827668371328,-1.6331371588091366,-1.3420997906687022,1.4553529961584388,0.6940013402543592,2.149354336412798
-1.0541015128956501,-1.7481928494833587,0.2052360232685908,-2.451306014623884,-1.6542737893417094,-1.413471785587624,1.443163322871018,0.6862908300549604,2.1294541529259785
-1.1002939241780916,-1.8464024932487366,0.1034597047725458,-2.609107969989085,-1.6779690753041492,-1.4809936914395532,1.425210207183716,0.6827302240050059,2.107940431188722
-1.1484620036749624,-1.9433594939724923,-0.0100153886083514,-2.759966533267633,-1.7041790039316034,-1.544872520481814,1.4009980807440456,0.6836984596466098,2.0846965403906554
-1.199033108131215,-2.0397290838779583,-0.1350600926281093,-2.901665641295261,-1.733182613791528,-1.6054652894509178,1.3700418982044809,0.6895940854081681,2.059635983612649
-1.2523921176254071,-2.1361248553545167,-0.2686063998680199,-3.032023011642288,-1.7670667641773028,-1.6639684519757096,1.332224147873796,0.7006167476929976,2.0328408955667934
-1.3089228500711507,-2.2331699066907302,-0.4065645665483218,-3.148868106297772,-1.8085468324968808,-1.7218703054974778,1.2873970940145438,0.7170549444646367,2.0044520384791804
-1.3689808699009343,-2.331465852760053,-0.5448438225010072,-3.2500303990486663,-1.860338827537924,-1.780659440630066,1.2352171220316037,0.7393931114387368,1.9746102334703406
-1.4327505672757859,-2.4314426172882957,-0.6793533975580686,-3.3333393636819206,-1.9251587580880896,-1.841824447987318,1.1752174855027635,0.7682388161580413,1.9434563016608049
-1.4999719861624532,-2.5331232091167135,-0.8065667018669976,-3.3977576189379586,-2.0049069151226493,-1.9066955060609911,1.1075343149802734,0.8038148894076464,1.9113492043879199
-1.569670729241361,-2.635931579393946,-0.9255298872232608,-3.4474150840370466,-2.0977638015787443,-1.9758804117693645,1.035179035173698,0.8444636179076095,1.8796426530813075
-1.6405289642162078,-2.7390158183930104,-1.0360220553765187,-3.487913793618795,-2.200850187686095,-2.0497811622989044,0.9620753853377141,0.8878983687999249,1.8499737541376389
-1.7112139592833429,-2.841519445958868,-1.137822361675055,-3.524855889974617,-2.311286766179022,-2.128799739786489,0.8921732346639687,0.9318064000135274,1.8239796346774961
-1.7806648927441524,-2.942811383472822,-1.230710631909835,-3.5638304171092363,-2.4261981318141945,-2.213340452061925,0.8293624311403147,0.9739316123592988,1.8032940434996134
-1.8482694914736584,-3.0426395948344482,-1.314587004703306,-3.6080758944453946,-2.5434091082879493,-2.304224959124812,0.7761332893399107,1.0128111906565591,1.7889444799964698
-1.9135646767904886,-3.1408818272898213,-1.3896100542382586,-3.6557818443043737,-2.6622486320014573,-2.4031714059176164,0.7320577610515648,1.048598440652652,1.780656201704217
-1.9760454022059157,-3.237362459200743,-1.4559718238697392,-3.704483909357612,-2.782240432236335,-2.512014038313098,0.6962538667349216,1.0817319501989209,1.7779858169338425
-2.0351598216925235,-3.3318491367998915,-1.5138643569527943,-3.751717732276547,-2.902908238274198,-2.6325871021840164,0.667702995076277,1.112786938920058,1.780489933996335
-2.0903051420696594,-3.4240476856868765,-1.563483421879028,-3.7950418012294,-3.0237637059024647,-2.766703631863133,0.6451820264803503,1.1425421168619403,1.7877241433422906
-2.1409703723225975,-3.513788983348622,-1.6053274935281627,-3.833871090889194,-3.1433373663017945,-2.914452954900749,0.627565165308516,1.1715961560411676,1.7991613213496835
-2.187073786647821,-3.6015233111248746,-1.640416536379992,-3.870818850306697,-3.258469511761772,-3.0729548716123345,0.6142880684878093,1.1998437796942094,1.8141318481820186
-2.2288893499231652,-3.688301737573112,-1.6698220970513704,-3.9088146796685166,-3.3658332478550594,-3.2390354572595657,0.6050943787296608,1.2268576305351724,1.8319520092648331
-2.266930735048161,-3.7756551629990955,-1.694615722159153,-3.950788179161267,-3.4621016801543183,-3.40952078710412,0.6001690233170835,1.251769066706582,1.8519380900236655
-2.301839488716428,-3.865430278935715,-1.7158510342293416,-3.9996273533962414,-3.543996713412552,-3.581261642875827,0.6001928805038476,1.2732099511294264,1.8734028316332738
-2.3340832567913004,-3.9589213345690926,-1.733912921281995,-4.05666830698945,-3.6100609135268513,-3.752030586266035,0.6055810868730872,1.2899456550333745,1.8955267419064619
