s,left_x,left_y,right_x,right_y
1.40999997,-15.73999899,-2.90759547,-13.14999995,-2.97045225
1.41999996,-15.73999834,-2.89794017,-13.15000018,-2.96012435
1.42999995,-15.73999795,-2.88828249,-13.15000097,-2.94979900
1.44000006,-15.73999696,-2.87862281,-13.15000131,-2.93947539
1.45000005,-15.73999726,-2.86896050,-13.15000066,-2.92915414
1.46000004,-15.73999828,-2.85929789,-13.15000119,-2.91883385
1.47000003,-15.73999815,-2.84963357,-13.15000073,-2.90851556
1.48000002,-15.73999726,-2.83996621,-13.14999997,-2.89820042
1.49000001,-15.73999678,-2.83029749,-13.14999962,-2.88788639
1.50000000,-15.73999798,-2.82062566,-13.15000141,-2.87757545
1.50999999,-15.73999708,-2.81095275,-13.15000126,-2.86726591
1.51999998,-15.73999896,-2.80127842,-13.14999916,-2.85695752
1.52999997,-15.73999770,-2.79160260,-13.14999912,-2.84665126
1.53999996,-15.73999679,-2.78192348,-13.14999957,-2.83634789
1.54999995,-15.73999859,-2.77224316,-13.15000060,-2.82604585
1.55999994,-15.73999725,-2.76255983,-13.15000124,-2.81574693
1.57000005,-15.73999774,-2.75287571,-13.15000143,-2.80544851
1.58000004,-15.73999857,-2.74319068,-13.14999967,-2.79515171
1.59000003,-15.73999879,-2.73350233,-13.14999990,-2.78485773
1.60000002,-15.73999919,-2.72381155,-13.15000077,-2.77456627
1.61000001,-15.73999906,-2.71411962,-13.15000111,-2.76427612
1.62000000,-15.73999919,-2.70442589,-13.14999958,-2.75398794
1.63000000,-15.73999863,-2.69472971,-13.15000010,-2.74370221
1.63999999,-15.73999753,-2.68503213,-13.15000010,-2.73341757
1.64999998,-15.73999914,-2.67533230,-13.15000066,-2.72313566
1.65999997,-15.73999762,-2.66562983,-13.15000084,-2.71285602
1.66999996,-15.73999887,-2.65592550,-13.14999908,-2.70257832
1.67999995,-15.73999716,-2.64622004,-13.14999922,-2.69230188
1.69000006,-15.73999711,-2.63651273,-13.15000150,-2.68202729
1.70000005,-15.73999897,-2.62680331,-13.15000080,-2.67175441
1.71000004,-15.73999865,-2.61709172,-13.15000067,-2.66148425
1.72000003,-15.73999780,-2.60737743,-13.15000001,-2.65121634
1.73000002,-15.73999713,-2.59766132,-13.14999999,-2.64095032
1.74000001,-15.73999836,-2.58794398,-13.14999944,-2.63068559
1.75000000,-15.73999899,-2.57822353,-13.15000087,-2.62042389
1.75999999,-15.73999892,-2.56850254,-13.14999948,-2.61016292
1.76999998,-15.73999831,-2.55877907,-13.15000000,-2.59990439
1.77999997,-15.73999702,-2.54905377,-13.15000013,-2.58964774
1.78999996,-15.73999850,-2.53932636,-13.15000076,-2.57939273
1.79999995,-15.73999842,-2.52959607,-13.14999997,-2.56914101
1.80999994,-15.73999868,-2.51986435,-13.14999968,-2.55889034
1.82000005,-15.73999833,-2.51013079,-13.15000137,-2.54864150
1.83000004,-15.73999736,-2.50039538,-13.15000016,-2.53839456
1.84000003,-15.73999822,-2.49065810,-13.15000094,-2.52814945
1.85000002,-15.73999847,-2.48091833,-13.15000125,-2.51790681
1.86000001,-15.73999906,-2.47117671,-13.14999962,-2.50766606
1.87000000,-15.73999713,-2.46143324,-13.15000050,-2.49742710
1.88000000,-15.73999885,-2.45168725,-13.15000047,-2.48719063
1.88999999,-15.73999813,-2.44193917,-13.15000044,-2.47695574
1.89999998,-15.73999871,-2.43218923,-13.14999941,-2.46672275
1.90999997,-15.73999771,-2.42243768,-13.14999941,-2.45649181
1.91999996,-15.73999863,-2.41268400,-13.15000132,-2.44626246
1.92999995,-15.73999885,-2.40292846,-13.15000040,-2.43603499
1.94000006,-15.73999846,-2.39317042,-13.15000147,-2.42580993
1.95000005,-15.73999754,-2.38341116,-13.14999956,-2.41558615
1.96000004,-15.73999844,-2.37364873,-13.14999963,-2.40536538
1.97000003,-15.73999769,-2.36388443,-13.15000081,-2.39514642
1.98000002,-15.73999737,-2.35411891,-13.14999996,-2.38492874
1.99000001,-15.73999800,-2.34435084,-13.15000007,-2.37471347
2.00000000,-15.73999793,-2.33458091,-13.14999979,-2.36450004
2.00999999,-15.73999733,-2.32480823,-13.15000142,-2.35428877
2.01999998,-15.73999761,-2.31503518,-13.14999920,-2.34407842
2.02999997,-15.73999823,-2.30525832,-13.14999991,-2.33387165
2.03999996,-15.73999727,-2.29548000,-13.14999921,-2.32366589
2.04999995,-15.73999823,-2.28569977,-13.15000042,-2.31346193
2.05999994,-15.73999849,-2.27591703,-13.15000124,-2.30326040
2.06999993,-15.73999734,-2.26613240,-13.15000050,-2.29306070
2.07999992,-15.73999794,-2.25634588,-13.14999937,-2.28286283
2.08999991,-15.73999801,-2.24655747,-13.15000015,-2.27266676
2.09999990,-15.73999895,-2.23676651,-13.14999952,-2.26247311
2.10999990,-15.73999692,-2.22697434,-13.15000079,-2.25228067
2.11999989,-15.73999907,-2.21717896,-13.14999924,-2.24209126
2.13000011,-15.73999729,-2.20738211,-13.15000109,-2.23190279
2.14000010,-15.73999743,-2.19758296,-13.14999995,-2.22171701
2.15000010,-15.73999695,-2.18778191,-13.15000080,-2.21153302
2.16000009,-15.73999883,-2.17797893,-13.14999929,-2.20135084
2.17000008,-15.73999773,-2.16817409,-13.14999968,-2.19117047
2.18000007,-15.73999846,-2.15836669,-13.14999961,-2.18099250
2.19000006,-15.73999866,-2.14855740,-13.15000145,-2.17081633
2.20000005,-15.73999729,-2.13874686,-13.14999943,-2.16064140
2.21000004,-15.73999679,-2.12893313,-13.15000088,-2.15046943
2.22000003,-15.73999820,-2.11911748,-13.14999936,-2.14029929
2.23000002,-15.73999908,-2.10929993,-13.14999975,-2.13013094
2.24000001,-15.73999839,-2.09947985,-13.15000116,-2.11996498
2.25000000,-15.73999857,-2.08965849,-13.15000116,-2.10980024
2.25999999,-15.73999727,-2.07983459,-13.14999967,-2.09963789
2.26999998,-15.73999874,-2.07000877,-13.15000112,-2.08947734
2.27999997,-15.73999778,-2.06018018,-13.15000012,-2.07931894
2.28999996,-15.73999777,-2.05035030,-13.15000008,-2.06916175
2.29999995,-15.73999714,-2.04051725,-13.14999958,-2.05900754
2.30999994,-15.73999739,-2.03068291,-13.15000011,-2.04885452
2.31999993,-15.73999710,-2.02084603,-13.15000010,-2.03870391
2.32999992,-15.73999777,-2.01100723,-13.15000105,-2.02855508
2.33999991,-15.73999695,-2.00116653,-13.15000051,-2.01840805
2.34999990,-15.73999692,-1.99132390,-13.15000107,-2.00826280
2.35999990,-15.73999888,-1.98147883,-13.15000102,-1.99812007
2.36999989,-15.73999683,-1.97163187,-13.14999956,-1.98797914
2.38000011,-15.73999817,-1.96178261,-13.14999906,-1.97783963
2.39000010,-15.73999795,-1.95193168,-13.14999958,-1.96770215
2.40000010,-15.73999868,-1.94207766,-13.15000105,-1.95756775
2.41000009,-15.73999888,-1.93222226,-13.14999955,-1.94743445
2.42000008,-15.73999751,-1.92236431,-13.15000152,-1.93730351
2.43000007,-15.73999858,-1.91250441,-13.15000105,-1.92717437
2.44000006,-15.73999912,-1.90264261,-13.15000004,-1.91704702
2.45000005,-15.73999713,-1.89277837,-13.14999911,-1.90692217
2.46000004,-15.73999706,-1.88291273,-13.15000008,-1.89679838
2.47000003,-15.73999889,-1.87304464,-13.15000052,-1.88667710
2.48000002,-15.73999819,-1.86317388,-13.15000104,-1.87655807
2.49000001,-15.73999846,-1.85330130,-13.15000006,-1.86644095
2.50000000,-15.73999872,-1.84342733,-13.14999909,-1.85632490
2.50999999,-15.73999845,-1.83355091,-13.15000002,-1.84621134
2.51999998,-15.73999756,-1.82367194,-13.15000050,-1.83610017
2.52999997,-15.73999911,-1.81379103,-13.15000097,-1.82599077
