s,left_width,right_width
2.89000010,1.34995361,1.24005127
2.90000010,1.34995361,1.24005371
2.91000009,1.34995117,1.24005371
2.92000008,1.34995117,1.24005615
2.93000007,1.34994873,1.24005615
2.94000006,1.34994629,1.24005859
2.95000005,1.34994385,1.24006104
2.96000004,1.34994141,1.24006348
2.97000003,1.34993896,1.24006592
2.98000002,1.34993652,1.24006836
2.99000001,1.34993164,1.24007324
3.00000000,1.34992920,1.24007568
3.00999999,1.34992676,1.24007813
3.01999998,1.34992188,1.24008301
3.02999997,1.34991943,1.24008545
3.03999996,1.34991455,1.24009033
3.04999995,1.34991211,1.24009277
3.05999994,1.34990723,1.24009766
3.06999993,1.34990479,1.24010010
3.07999992,1.34989990,1.24010498
3.08999991,1.34989746,1.24010742
3.09999990,1.34989258,1.24011230
3.10999990,1.34988770,1.24011475
3.11999989,1.34988525,1.24011963
3.13000011,1.34988281,1.24012207
3.14000010,1.34987793,1.24012695
3.15000010,1.34987549,1.24012939
3.16000009,1.34987061,1.24013428
3.17000008,1.34986816,1.24013672
3.18000007,1.34986572,1.24013916
3.19000006,1.34986328,1.24014404
3.20000005,1.34985840,1.24014648
3.21000004,1.34985596,1.24014893
3.22000003,1.34985596,1.24015137
3.23000002,1.34985352,1.24015381
3.24000001,1.34985107,1.24015381
3.25000000,1.34984863,1.24015625
3.25999999,1.34984863,1.24015869
3.26999998,1.34984619,1.24015869
3.27999997,1.34984619,1.24015869
3.28999996,1.34984619,1.24016113
3.29999995,1.34984619,1.24016113
3.30999994,1.34984619,1.24016113
3.31999993,1.34984863,1.24015869
3.32999992,1.34984863,1.24015869
3.33999991,1.34985107,1.24015869
3.34999990,1.34985352,1.24015625
3.35999990,1.34985596,1.24015381
3.36999989,1.34985840,1.24015137
3.38000011,1.34986084,1.24014893
3.39000010,1.34986572,1.24014404
3.40000010,1.34987061,1.24014160
3.41000009,1.34987305,1.24013672
3.42000008,1.34988037,1.24013184
3.43000007,1.34988525,1.24012695
3.44000006,1.34989258,1.24011963
3.45000005,1.34989990,1.24011230
3.46000004,1.34990723,1.24010498
3.47000003,1.34991455,1.24009766
3.48000002,1.34992432,1.24009033
3.49000001,1.34993408,1.24008057
3.50000000,1.34994629,1.24007080
3.50999999,1.34995605,1.24006104
3.51999998,1.34996826,1.24004883
3.52999997,1.34998047,1.24003662
3.53999996,1.34999268,1.24002441
3.54999995,1.35000732,1.24001221
3.55999994,1.35002197,1.23999756
3.56999993,1.35003906,1.23998291
3.57999992,1.35005615,1.23996582
3.58999991,1.35007080,1.23995117
3.59999990,1.35009033,1.23993408
3.60999990,1.35010742,1.23991699
3.61999989,1.35012939,1.23989746
3.63000011,1.35014893,1.23987793
3.64000010,1.35017090,1.23985840
3.65000010,1.35019287,1.23983643
3.66000009,1.35021729,1.23981445
3.67000008,1.35024170,1.23979004
3.68000007,1.35026611,1.23976563
3.69000006,1.35029297,1.23974121
3.70000005,1.35031982,1.23971436
3.71000004,1.35034912,1.23968750
3.72000003,1.35037842,1.23966064
3.73000002,1.35041016,1.23963135
3.74000001,1.35044189,1.23959961
3.75000000,1.35047363,1.23957031
3.75999999,1.35050781,1.23953857
3.76999998,1.35054199,1.23950439
3.77999997,1.35057861,1.23947021
3.78999996,1.35061523,1.23943604
3.79999995,1.35065430,1.23939697
3.80999994,1.35069580,1.23936035
3.81999993,1.35073486,1.23932129
3.82999992,1.35077637,1.23928223
3.83999991,1.35082031,1.23924072
3.84999990,1.35086670,1.23919922
3.85999990,1.35091064,1.23915527
3.86999989,1.35095947,1.23910889
3.88000011,1.35100830,1.23906250
3.89000010,1.35105713,1.23901611
