x_m,y_m,w_tr_left_m,w_tr_right_m,w_total_m,left_x_m,left_y_m,right_x_m,right_y_m
2.46000045,-2.67112875,0.91276737,0.91276737,1.82553474,3.25999880,-3.11061358,1.66000211,-2.23164392
2.45999962,-2.68223429,0.91436160,0.91436160,1.82872320,3.25999832,-3.12502003,1.66000092,-2.23944855
2.45999998,-2.69339251,0.91595819,0.91595819,1.83191639,3.25999808,-3.13946700,1.66000187,-2.24731803
2.45180679,-2.69999981,0.91888179,0.91888179,1.83776358,3.25295854,-3.14999938,1.65065503,-2.25000024
2.43196202,-2.70000017,0.91384761,0.91384761,1.82769521,3.22733498,-3.14999938,1.63658905,-2.25000095
2.41630387,-2.70227706,0.91351320,0.91351320,1.82702639,3.20999932,-3.15455341,1.62260842,-2.25000072
2.41000009,-2.70984816,0.92237548,0.92237548,1.84475096,3.20999885,-3.16895437,1.61000133,-2.25074196
2.40999997,-2.72106445,0.92398552,0.92398552,1.84797105,3.20999956,-3.18339539,1.61000037,-2.25873351
2.41000056,-2.73233485,0.92559444,0.92559444,1.85118887,3.20999908,-3.19787478,1.61000204,-2.26679492
2.39942491,-2.73746121,0.91494881,0.91494881,1.82989763,3.18884850,-3.19999957,1.61000133,-2.27492285
2.38715821,-2.74155951,0.90229741,0.90229741,1.80459481,3.16431570,-3.19999909,1.61000073,-2.28311992
2.38499952,-2.75161695,0.90135126,0.90135126,1.80270252,3.15999794,-3.21184683,1.61000109,-2.29138708
2.38499988,-2.76300168,0.90291128,0.90291128,1.80582257,3.15999866,-3.22627878,1.61000109,-2.29972458
2.38500065,-2.77444041,0.90447019,0.90447019,1.80894038,3.15999961,-3.24074817,1.61000168,-2.30813265
2.38500040,-2.78593171,0.90602662,0.90602662,1.81205323,3.15999913,-3.25525165,1.61000168,-2.31661177
2.38500070,-2.79747676,0.90758182,0.90758182,1.81516363,3.15999985,-3.26979136,1.61000156,-2.32516217
2.38499921,-2.80907393,0.90913330,0.90913330,1.81826660,3.15999818,-3.28436327,1.61000025,-2.33378458
2.38500035,-2.82072532,0.91068226,0.91068226,1.82136452,3.15999985,-3.29896998,1.61000085,-2.34248066
2.37303639,-2.82500029,0.90051151,0.90051151,1.80102301,3.13808298,-3.29999995,1.60798979,-2.35000062
2.35428911,-2.82500017,0.89660273,0.89660273,1.79320545,3.11473131,-3.29999924,1.59384692,-2.35000110
2.34487575,-2.83077717,0.90363772,0.90363772,1.80727545,3.10999966,-3.31155419,1.57975185,-2.35000014
2.33785242,-2.83804751,0.91345593,0.91345593,1.82691185,3.10999990,-3.32609463,1.56570494,-2.35000038
2.33500015,-2.84797013,0.91835084,0.91835084,1.83670167,3.10999870,-3.34066224,1.56000161,-2.35527802
2.33088935,-2.85711836,0.91498653,0.91498653,1.82997305,3.10177708,-3.35000014,1.56000161,-2.36423659
2.31954265,-2.86163580,0.90299684,0.90299684,1.80599368,3.07908463,-3.34999967,1.56000066,-2.37327194
2.31000001,-2.86728906,0.89310185,0.89310185,1.78620369,3.05999947,-3.35219288,1.56000054,-2.38238525
2.31000012,-2.87912834,0.89454110,0.89454110,1.78908220,3.05999875,-3.36667919,1.56000149,-2.39157748
2.30999971,-2.89101720,0.89597166,0.89597166,1.79194333,3.05999923,-3.38118649,1.56000018,-2.40084791
2.31000006,-2.90295506,0.89738767,0.89738767,1.79477534,3.05999851,-3.39570951,1.56000161,-2.41020060
2.30224275,-2.90981745,0.88949469,0.88949469,1.77898939,3.04448366,-3.40000033,1.56000185,-2.41963458
2.29132300,-2.91457510,0.87776247,0.87776247,1.75552494,3.02264404,-3.39999914,1.56000197,-2.42915106
2.28499997,-2.92237317,0.87150144,0.87150144,1.74300289,3.00999951,-3.40599537,1.56000042,-2.43875098
2.28500038,-2.93441343,0.87280889,0.87280889,1.74561778,3.00999880,-3.42038941,1.56000197,-2.44843745
2.27890801,-2.94239425,0.88144527,0.88144527,1.76289055,3.00999975,-3.43478703,1.54781628,-2.45000148
2.27165133,-2.94959116,0.89148568,0.89148568,1.78297136,3.00999856,-3.44918108,1.53330410,-2.45000124
2.25441342,-2.95000017,0.88945794,0.88945794,1.77891589,2.99003291,-3.44999957,1.51879394,-2.45000076
2.23952949,-2.95195234,0.88332394,0.88332394,1.76664789,2.96905732,-3.44999886,1.51000166,-2.45390582
2.23499989,-2.96095526,0.87903935,0.87903935,1.75807870,2.95999908,-3.45803308,1.51000071,-2.46387744
2.23499983,-2.97308874,0.88021118,0.88021118,1.76042235,2.95999885,-3.47223616,1.51000082,-2.47394133
2.23500007,-2.98525905,0.88135498,0.88135498,1.76270995,2.95999932,-3.48642039,1.51000082,-2.48409772
2.23500103,-2.99746453,0.88246827,0.88246827,1.76493654,2.96000004,-3.50058150,1.51000202,-2.49434757
2.23163444,-3.00735700,0.88765140,0.88765140,1.77530280,2.95999861,-3.51471353,1.50327027,-2.50000048
2.22418362,-3.01440763,0.89779660,0.89779660,1.79559320,2.95999932,-3.52881408,1.48836792,-2.50000119
2.21671486,-3.02143848,0.90794677,0.90794677,1.81589353,2.95999861,-3.54287553,1.47343111,-2.50000143
2.20510238,-3.02554452,0.91116937,0.91116937,1.82233874,2.95020413,-3.54999948,1.46000063,-2.50108957
2.19522482,-3.03084970,0.90003900,0.90003900,1.80007799,2.93044806,-3.54999995,1.46000159,-2.51169944
2.18544042,-3.03620315,0.88895992,0.88895992,1.77791983,2.91088033,-3.54999948,1.46000051,-2.52240682
2.18499965,-3.04817724,0.88927494,0.88927494,1.77854988,2.90999818,-3.56314039,1.46000111,-2.53321409
2.18500084,-3.06048703,0.89009037,0.89009037,1.78018073,2.90999985,-3.57685637,1.46000183,-2.54411769
2.18141955,-3.07025922,0.89526374,0.89526374,1.79052747,2.90999913,-3.59051776,1.45283997,-2.55000067
2.17080122,-3.07500053,0.90197031,0.90197031,1.80394062,2.90423584,-3.59999967,1.43736660,-2.55000138
2.15359956,-3.07500064,0.90061149,0.90061149,1.80122299,2.88536239,-3.59999990,1.42183673,-2.55000138
2.13832462,-3.07634950,0.89703126,0.89703126,1.79406253,2.86664844,-3.59999967,1.41000080,-2.55269933
2.13499993,-3.08627927,0.89354372,0.89354372,1.78708745,2.85999870,-3.60857916,1.41000116,-2.56397939
2.13500029,-3.09861565,0.89411013,0.89411013,1.78822026,2.85999894,-3.62188411,1.41000164,-2.57534719
2.13500035,-3.11096549,0.89463635,0.89463635,1.78927271,2.85999990,-3.63513136,1.41000080,-2.58679962
