s,left_width,right_width
1.76383591,0.90447019,0.90447019
1.77532721,0.90602662,0.90602662
1.78687227,0.90758182,0.90758182
1.79846942,0.90913330,0.90913330
1.81012082,0.91068226,0.91068226
1.82282555,0.90051151,0.90051151
1.84157288,0.89660273,0.89660273
1.85261750,0.90363772,0.90363772
1.86272621,0.91345593,0.91345593
1.87305069,0.91835084,0.91835084
1.88308001,0.91498653,0.91498653
1.89529300,0.90299684,0.90299684
1.90638447,0.89310185,0.89310185
1.91822374,0.89454110,0.89454110
1.93011260,0.89597166,0.89597166
1.94205046,0.89738767,0.89738767
1.95240748,0.88949469,0.88949469
1.96431863,0.87776247,0.87776247
1.97435808,0.87150144,0.87150144
1.98639834,0.87280889,0.87280889
1.99643886,0.88144527,0.88144527
2.00665903,0.89148568,0.89148568
2.02390194,0.88945794,0.88945794
2.03891325,0.88332394,0.88332394
2.04899144,0.87903935,0.87903935
2.06112504,0.88021118,0.88021118
2.07329535,0.88135498,0.88135498
2.08550072,0.88246827,0.88246827
2.09595037,0.88765140,0.88765140
2.10620832,0.89779660,0.89779660
2.11646581,0.90794677,0.90794677
2.12878275,0.91116937,0.91116937
2.13999486,0.90003900,0.90003900
2.15114808,0.88895992,0.88895992
2.16313028,0.88927494,0.88927494
2.17544007,0.89009037,0.89009037
2.18584800,0.89526374,0.89526374
2.19747663,0.90197031,0.90197031
2.21467829,0.90061149,0.90061149
2.23001266,0.89703126,0.89703126
2.24048424,0.89354372,0.89354372
2.25282073,0.89411013,0.89411013
2.26517057,0.89463635,0.89463635
2.27753210,0.89511958,0.89511958
2.28785157,0.88581421,0.88581421
2.29857326,0.87510619,0.87510619
2.30895615,0.86541989,0.86541989
2.32132983,0.86573113,0.86573113
2.33140635,0.87209959,0.87209959
2.34181619,0.88250356,0.88250356
2.35223460,0.89291744,0.89291744
2.36262774,0.89754145,0.89754145
2.37500548,0.89766732,0.89766732
2.38738346,0.89775641,0.89775641
2.39858437,0.89556388,0.89556388
2.41150451,0.89005006,0.89005006
2.42844105,0.89009045,0.89009045
2.44331837,0.89285156,0.89285156
2.45359254,0.89764648,0.89764648
2.46595597,0.89751708,0.89751708
2.47831511,0.89735605,0.89735605
2.49066734,0.89715823,0.89715823
2.50301099,0.89692883,0.89692883
2.51534605,0.89666506,0.89666506
2.52766991,0.89636954,0.89636954
2.53998375,0.89604360,0.89604360
2.55365205,0.89405762,0.89405762
2.57062745,0.89479489,0.89479489
2.58762932,0.89559449,0.89559449
2.59837842,0.89442991,0.89442991
2.61067343,0.89395269,0.89395269
2.62295508,0.89344847,0.89344847
2.63471913,0.89381465,0.89381465
2.64767528,0.90047978,0.90047978
2.66478038,0.90163207,0.90163207
2.67864251,0.89851800,0.89851800
2.68862796,0.89051635,0.89051635
2.70088243,0.88985225,0.88985225
2.71311879,0.88916509,0.88916509
2.72309804,0.89595216,0.89595216
2.73409748,0.90690061,0.90690061
2.74499750,0.91754629,0.91754629
2.75720096,0.91673947,0.91673947
2.76938272,0.91590954,0.91590954
2.78154302,0.91505981,0.91505981
2.79176402,0.91816406,0.91816406
2.80920768,0.92001588,0.92001588
2.82672620,0.92192624,0.92192624
2.83764720,0.91380865,0.91380865
2.84863329,0.91050770,0.91050770
2.86076164,0.90954099,0.90954099
2.87160206,0.91118170,0.91118170
2.88300395,0.92248901,0.92248901
2.89446306,0.93384396,0.93384396
2.90518737,0.93569219,0.93569219
2.91724753,0.93461062,0.93461062
2.92928076,0.93351448,0.93351448
2.94012618,0.93483270,0.93483270
2.95175719,0.94633921,0.94633921
2.96345139,0.95790172,0.95790172
2.97435331,0.95896969,0.95896969
2.98630905,0.95777590,0.95777590
2.99823380,0.95656864,0.95656864
3.00859070,0.95901252,0.95901252
3.02565336,0.96337651,0.96337651
3.04402304,0.96635005,0.96635005
3.05434752,0.95637204,0.95637204
3.06450582,0.95039309,0.95039309
3.07638192,0.94913572,0.94913572
3.08822465,0.94786989,0.94786989
3.10003424,0.94659910,0.94659910
3.11180949,0.94532355,0.94532355
3.12354970,0.94404060,0.94404060
3.13538098,0.95537595,0.95537595
3.14770246,0.96751463,0.96751463
3.15803862,0.96955074,0.96955074
3.16971040,0.96821173,0.96821173
3.18134570,0.96687015,0.96687015
3.19165659,0.96870239,0.96870239
3.20420194,0.98104613,0.98104613
3.21598244,0.99200439,0.99200439
3.22754645,0.99061155,0.99061155
3.23907256,0.98921506,0.98921506
3.25056005,0.98781739,0.98781739
3.26074529,0.99475587,0.99475587
3.27364159,1.00742186,1.00742186
3.28355455,1.01252922,1.01252922
3.29496717,1.01107302,1.01107302
3.30634117,1.00961188,1.00961188
3.31739116,1.00874024,1.00874024
3.33060241,1.02169315,1.02169315
3.34338212,1.03391591,1.03391591
3.35467982,1.03238776,1.03238776
3.36593652,1.03085340,1.03085340
3.37715077,1.02931275,1.02931275
3.38832355,1.02776238,1.02776238
3.39945388,1.02620479,1.02620479
3.41054082,1.02463997,1.02463997
3.42094564,1.02459345,1.02459345
3.43484664,1.03817505,1.03817505
3.44652820,1.04822132,1.04822132
3.45753360,1.04657587,1.04657587
3.46849394,1.04491951,1.04491951
3.47940922,1.04325321,1.04325321
3.49164653,1.05409305,1.05409305
3.50602436,1.06799203,1.06799203
3.51690102,1.06624632,1.06624632
3.52773070,1.06448981,1.06448981
3.53851271,1.06271849,1.06271849
3.54961133,1.07126603,1.07126603
3.56499600,1.08620111,1.08620111
3.57540536,1.08515988,1.08515988
3.58610010,1.08328968,1.08328968
3.59674406,1.08140866,1.08140866
3.60811043,1.09019654,1.09019654
3.62382555,1.10523550,1.10523550
3.63443255,1.10326540,1.10326540
3.64498639,1.10128052,1.10128052
3.65548968,1.09928221,1.09928221
3.66930103,1.11157723,1.11157723
3.68231177,1.12262574,1.12262574
3.69277644,1.12053582,1.12053582
3.70318794,1.11843273,1.11843273
3.71289539,1.11846674,1.11846674
3.73149705,1.13638183,1.13638183
3.74108791,1.13917973,1.13917973
3.77354908,1.16405028,1.16405028
3.78367710,1.16178957,1.16178957
3.79728031,1.17318838,1.17318838
3.81064725,1.18415906,1.18415906
3.82074070,1.18182744,1.18182744
3.83077550,1.17949345,1.17949345
3.84117723,1.18532343,1.18532343
3.85888457,1.20152341,1.20152341
3.86889386,1.19914073,1.19914073
3.87884450,1.19676386,1.19676386
3.88860011,1.20060789,1.20060789
3.90800881,1.21853144,1.21853144
3.91794395,1.21613530,1.21613530
3.92782283,1.21375609,1.21375609
3.93859720,1.21987914,1.21987914
3.95608354,1.23533074,1.23533074
3.96595740,1.23295663,1.23295663
3.97577620,1.23060421,1.23060421
3.99197102,1.24435054,1.24435054
4.00383949,1.25206189,1.25206189
4.01366377,1.24974238,1.24974238
4.02343512,1.24745240,1.24745240
4.05296469,1.27579580,1.27579580
4.07392836,1.29476442,1.29476442
4.08389425,1.29248653,1.29248653
4.09381151,1.29024774,1.29024774
4.11907673,1.31381226,1.31381226
4.12907553,1.31161383,1.31161383
4.13902712,1.30946170,1.30946170
4.16013432,1.32831173,1.32831173
4.20484257,1.37199470,1.37199470
4.21766806,1.37995726,1.37995726
4.22799587,1.37788823,1.37788823
4.24734402,1.39436642,1.39436642
4.30243731,1.44845707,1.44845707
4.31303263,1.44825323,1.44825323
4.32377815,1.44632195,1.44632195
4.33448887,1.44445794,1.44445794
4.34516335,1.44266478,1.44266478
4.37401009,1.41566529,1.41566529
4.38441706,1.41404677,1.41404677
4.39478922,1.41250617,1.41250617
4.40512705,1.41104122,1.41104122
4.41543150,1.40965697,1.40965697
4.42570305,1.40835457,1.40835457
4.43594265,1.40713628,1.40713628
4.44615126,1.40600457,1.40600457
4.45632935,1.40496340,1.40496340
4.48408031,1.37894164,1.37894164
4.49398565,1.37810061,1.37810061
4.50386333,1.37735482,1.37735482
4.51371241,1.37670649,1.37670649
4.52353477,1.37615849,1.37615849
4.53333044,1.37571414,1.37571414
4.54310131,1.37537229,1.37537229
4.55284882,1.37514043,1.37514043
4.56257391,1.37501819,1.37501819
4.57227802,1.37500847,1.37500847
4.58196211,1.37511465,1.37511465
4.59162807,1.37533685,1.37533685
4.60127831,1.37568117,1.37568117
4.61091280,1.37614623,1.37614623
4.62053394,1.37673947,1.37673947
4.63014364,1.37745848,1.37745848
4.63974333,1.37830928,1.37830928
4.64933586,1.37929187,1.37929187
4.65892315,1.38041135,1.38041135
4.66850662,1.38166748,1.38166748
4.67808819,1.38306514,1.38306514
4.68767023,1.38460575,1.38460575
4.71346951,1.36108766,1.36108766
4.72280693,1.36288939,1.36288939
4.73433161,1.35932502,1.35932502
4.75227785,1.34754022,1.34754022
4.76433563,1.34383908,1.34383908
4.77397156,1.34620354,1.34620354
4.78362513,1.34872447,1.34872447
4.79329920,1.35140255,1.35140255
4.80299807,1.35424181,1.35424181
4.81272411,1.35724239,1.35724239
4.82248020,1.36041019,1.36041019
4.83226967,1.36374518,1.36374518
4.84209633,1.36725090,1.36725090
4.85196257,1.37092888,1.37092888
4.86187363,1.37478274,1.37478274
4.87183094,1.37881474,1.37881474
4.88183928,1.38302608,1.38302608
4.89190292,1.38742062,1.38742062
4.90202427,1.39200069,1.39200069
