s,left_x,left_y,right_x,right_y
3.20420194,2.55999923,-4.26548910,0.88113344,-3.25000119
3.21598244,2.55999994,-4.27439976,0.86000198,-3.25151277
3.22754645,2.55999899,-4.28325701,0.86000127,-3.26578331
3.23907256,2.55999827,-4.29205990,0.86000222,-3.28003263
3.25056005,2.55999899,-4.30080795,0.86000103,-3.29425955
3.26074529,2.55999804,-4.30949879,0.84562600,-3.30000114
3.27364159,2.55999923,-4.31813240,0.82132030,-3.30000138
3.28355455,2.55999947,-4.32670689,0.81000084,-3.30770421
3.29496717,2.55999827,-4.33521986,0.81000012,-3.32201648
3.30634117,2.55999899,-4.34367180,0.81000131,-3.33631253
3.31739116,2.55999875,-4.35205936,0.80896884,-3.35000062
3.33060241,2.55999875,-4.36038303,0.78389180,-3.35000110
3.34338212,2.55999899,-4.36863899,0.76000094,-3.35082984
3.35467982,2.55999947,-4.37682533,0.76000214,-3.36523867
3.36593652,2.55999994,-4.38494253,0.76000220,-3.37963510
3.37715077,2.55999994,-4.39298773,0.76000029,-3.39401817
3.38832355,2.55999923,-4.40095949,0.76000154,-3.40839195
3.39945388,2.55999899,-4.40885687,0.76000214,-3.42275524
3.41054082,2.55999804,-4.41667795,0.76000053,-3.43710804
3.42094564,2.55999804,-4.42442083,0.75731325,-3.45000076
3.43484664,2.55999851,-4.43208408,0.73058808,-3.45000100
3.44652820,2.55999851,-4.43966484,0.71000195,-3.45346785
3.45753360,2.55999970,-4.44716167,0.71000201,-3.46798205
3.46849394,2.55999899,-4.45457172,0.71000183,-3.48249269
3.47940922,2.55999947,-4.46189356,0.71000159,-3.49700141
3.49164653,2.55999875,-4.46912479,0.68776846,-3.50000024
3.50602436,2.55999804,-4.47626305,0.66000104,-3.50033307
3.51690102,2.55999851,-4.48330688,0.66000128,-3.51504278
3.52773070,2.55999970,-4.49025345,0.66000032,-3.52975535
3.53851271,2.55999827,-4.49709892,0.66000134,-3.54447412
3.54961133,2.55999994,-4.50384426,0.64150393,-3.55000114
3.56499600,2.55999923,-4.51048326,0.61145979,-3.55000138
3.57540536,2.55999994,-4.51701593,0.61000031,-3.56423616
3.58610010,2.55999851,-4.52343845,0.61000216,-3.57920313
3.59674406,2.55999851,-4.52974892,0.61000103,-3.59418035
3.60811043,2.55999875,-4.53594542,0.59070402,-3.60000086
3.62382555,2.55999804,-4.54202414,0.56000173,-3.60064387
3.63443255,2.55999970,-4.54798460,0.56000179,-3.61589742
3.64498639,2.55999804,-4.55382061,0.56000060,-3.63116932
3.65548968,2.55999804,-4.55953360,0.56000119,-3.64646292
3.66930103,2.56000018,-4.56511641,0.53392547,-3.65000057
3.68231177,2.55999923,-4.57056618,0.51000088,-3.65478182
3.69277644,2.55999875,-4.57588243,0.51000011,-3.67039490
3.70318794,2.55999851,-4.58106470,0.51000094,-3.68603563
3.71289539,2.55999851,-4.58610964,0.50605536,-3.70000076
3.73149705,2.55999994,-4.59101582,0.46917570,-3.70000029
3.74108791,2.56000018,-4.59578085,0.46000105,-3.71208096
3.77354908,2.60999823,-4.62117052,0.46000171,-3.72810435
3.78367710,2.60999870,-4.62537146,0.46000209,-3.74415946
3.79728031,2.60999799,-4.62942266,0.43465862,-3.75000095
