s,left_x,left_y,right_x,right_y
2.55939531,4.12291247,-4.21999927,3.57049567,-3.07000046
2.57043695,4.11204489,-4.21999874,3.55928015,-3.07000190
2.58148170,4.10117278,-4.21999792,3.54806275,-3.07000202
2.59253001,4.09029537,-4.21999792,3.53684321,-3.07000131
2.60493994,4.08999976,-4.24198408,3.52562344,-3.07000163
2.61755013,4.08999891,-4.26457185,3.51440330,-3.07000055
2.62766480,4.08172977,-4.26999847,3.50318433,-3.07000030
2.63872004,4.07083792,-4.26999883,3.49196551,-3.07000112
2.65026355,4.05993796,-4.26999893,3.49000012,-3.08917078
2.66308999,4.04902945,-4.26999913,3.49000067,-3.11238909
2.67306662,4.03811200,-4.26999974,3.48247492,-3.12000236
2.68413138,4.02718386,-4.26999897,3.47127330,-3.12000084
2.69519949,4.01624495,-4.26999951,3.46007605,-3.12000153
2.70627236,4.00529390,-4.27000002,3.44888140,-3.12000060
2.71647692,3.99433140,-4.26999953,3.44000055,-3.12477255
2.73501229,3.98999948,-4.28371682,3.43999999,-3.14787208
2.75741720,3.98999972,-4.30639476,3.43954181,-3.17000161
2.76775575,3.98559704,-4.31999852,3.42837268,-3.17000155
2.77884078,3.97459150,-4.32000014,3.41720826,-3.17000153
2.78993130,3.96356916,-4.31999819,3.40604927,-3.17000071
2.80102539,3.95253224,-4.32000034,3.39489791,-3.17000129
2.81212521,3.94147652,-4.32000027,3.38375434,-3.17000042
2.82385612,3.93999944,-4.33978305,3.37261875,-3.17000096
2.83656907,3.93999945,-4.36264476,3.36149239,-3.17000165
2.84659648,3.93245911,-4.36999878,3.35037456,-3.17000086
2.85737395,3.92133180,-4.36999938,3.34000027,-3.17151115
2.87009835,3.91018338,-4.36999923,3.34000022,-3.19438855
2.88281918,3.89901346,-4.36999809,3.34000108,-3.21724852
2.89337540,3.88782205,-4.36999921,3.33026012,-3.22000038
2.90451431,3.87660683,-4.36999820,3.31919796,-3.22000108
2.91565704,3.86536944,-4.36999943,3.30814946,-3.22000032
2.92680550,3.85410647,-4.36999926,3.29711578,-3.22000036
2.93795800,3.84281872,-4.37000007,3.28609837,-3.22000048
2.94913077,3.83999958,-4.38755972,3.27509999,-3.22000195
2.96208596,3.83999962,-4.41102926,3.26411861,-3.22000058
2.97214675,3.83294880,-4.41999912,3.25315758,-3.22000033
2.98332524,3.82153102,-4.41999955,3.24221819,-3.22000024
2.99463987,3.81008091,-4.41999913,3.24000067,-3.23803598
3.00732636,3.79859880,-4.42000006,3.24000080,-3.26066155
3.01807261,3.78999926,-4.42605907,3.23360748,-3.27000181
3.03126264,3.78999904,-4.45009581,3.22273888,-3.27000205
3.04311967,3.78794695,-4.46999878,3.21189616,-3.27000063
3.05435562,3.77628821,-4.46999881,3.20108267,-3.27000139
3.06559730,3.76458870,-4.46999857,3.19029921,-3.27000090
3.07808328,3.75284683,-4.46999875,3.19000010,-3.29187804
3.09079027,3.74106198,-4.46999964,3.19000025,-3.31439378
3.10112071,3.72923128,-4.46999965,3.18194592,-3.32000190
3.11240721,3.71735088,-4.46999813,3.17125322,-3.32000067
3.12369823,3.70542259,-4.46999860,3.16059939,-3.32000198
3.13499475,3.69344477,-4.46999969,3.14998428,-3.32000112
3.14648604,3.68999910,-4.48821190,3.13941190,-3.32000120
3.16040158,3.68999910,-4.51397478,3.12888444,-3.32000146
3.17077708,3.68062177,-4.51999941,3.11840429,-3.32000117
3.18212652,3.66835265,-4.52000002,3.10797446,-3.32000122
3.19348097,3.65602034,-4.51999899,3.09759784,-3.32000165
3.20389986,3.64362559,-4.52000015,3.09000018,-3.32587455
3.21664667,3.63115703,-4.51999985,3.09000038,-3.34811141
3.22930622,3.61861649,-4.51999983,3.08981851,-3.37000218
3.24072671,3.60600557,-4.51999870,3.07958846,-3.37000199
3.25215030,3.59332382,-4.51999904,3.06942280,-3.37000209
3.26453018,3.58999947,-4.54080530,3.05932411,-3.37000124
3.27967978,3.58999968,-4.56939820,3.04930113,-3.37000143
3.29104638,3.57721856,-4.56999863,3.03935655,-3.37000136
3.30254745,3.56408250,-4.57000004,3.02949047,-3.37000149
3.31405044,3.55086003,-4.56999956,3.01970707,-3.37000191
3.32470083,3.53999964,-4.57559990,3.01001561,-3.37000068
3.34082508,3.53999972,-4.60638696,3.00041843,-3.37000085
3.35180688,3.53226781,-4.61999980,2.99091417,-3.37000076
3.36411881,3.51849139,-4.61999883,2.99000058,-3.38976366
3.37712526,3.50460304,-4.61999959,2.99000084,-3.41175819
3.38787436,3.49062061,-4.61999986,2.98412792,-3.42000112
3.39955759,3.47653722,-4.61999823,2.97484513,-3.42000074
