s,left_x,left_y,right_x,right_y
25.40881692,4.28329563,-2.64582777,4.91426754,-3.70257473
25.41881717,4.29209995,-2.64140153,4.92246437,-3.69646621
25.42881659,4.30046844,-2.63625050,4.93110657,-3.69110107
25.43881656,4.30884314,-2.63111138,4.93975592,-3.68574357
25.44881617,4.31722450,-2.62598419,4.94841099,-3.68039560
25.45881642,4.32561493,-2.62086964,4.95707226,-3.67505741
25.46881618,4.33401346,-2.61576724,4.96573973,-3.66973233
25.47881574,4.34242249,-2.61067820,4.97441196,-3.66441965
25.48881575,4.35084391,-2.60560274,4.98308992,-3.65912151
25.49881568,4.35927820,-2.60054207,4.99177217,-3.65383720
25.50881525,4.36681843,-2.59398508,5.00136662,-3.65008068
25.51881505,4.37442780,-2.58753324,5.01091194,-3.64625144
25.52881505,4.38344383,-2.58340836,5.01907158,-3.64012957
25.53881479,4.39316511,-2.58044195,5.02654696,-3.63288546
25.54881449,4.40167999,-2.57545471,5.03525066,-3.62769938
25.55881442,4.41021585,-2.57048392,5.04395723,-3.62253642
25.56881439,4.41877270,-2.56552815,5.05266666,-3.61739898
25.57881421,4.42735195,-2.56058812,5.06137753,-3.61228728
25.58881405,4.43595457,-2.55566359,5.07008886,-3.60720110
25.59881380,4.44458055,-2.55075264,5.07879972,-3.60214138
25.60881335,4.45323038,-2.54585409,5.08750868,-3.59710836
25.61881337,4.46190500,-2.54096794,5.09621572,-3.59210110
25.62881304,4.46964931,-2.53451276,5.10587311,-3.58869958
25.63881305,4.47629166,-2.52620459,5.11665344,-3.58718681
25.64881272,4.48529339,-2.52178001,5.12509346,-3.58182573
25.65881232,4.49683285,-2.52153397,5.13101482,-3.57232046
25.66881237,4.50561953,-2.51670027,5.13970804,-3.56743526
25.67881206,4.51442719,-2.51187754,5.14839745,-3.56257153
25.68881218,4.52325535,-2.50706363,5.15708447,-3.55772996
25.69881228,4.53210258,-2.50225782,5.16576862,-3.55290985
25.70881143,4.54096842,-2.49746156,5.17444849,-3.54811025
25.71881203,4.54985428,-2.49267292,5.18312645,-3.54333019
25.72881116,4.55875635,-2.48789120,5.19179964,-3.53857040
25.73881170,4.56767797,-2.48311687,5.20047045,-3.53382897
25.74881127,4.57612610,-2.47753739,5.20962620,-3.52991796
25.75881107,4.58099413,-2.46598506,5.22237539,-3.53200364
25.76881092,4.58982944,-2.46100235,5.23116970,-3.52754259
25.77881107,4.60159445,-2.46087265,5.23704672,-3.51825047
25.78881049,4.61215210,-2.45872068,5.24414062,-3.51100159
25.79881037,4.62153721,-2.45459795,5.25241852,-3.50574303
25.80881052,4.63056517,-2.44986248,5.26106405,-3.50111580
25.81881024,4.63960648,-2.44513059,5.26970482,-3.49650311
25.82880985,4.64915514,-2.44122982,5.27784681,-3.49107599
25.83880970,4.66065693,-2.44057560,5.28404427,-3.48241758
25.84880949,4.67548752,-2.44548011,5.28692055,-3.46821523
25.85880945,4.69012547,-2.45006323,5.28999710,-3.45434809
25.86880906,4.69921827,-2.44535565,5.29862452,-3.44978404
25.87880899,4.70494366,-2.43498421,5.31062603,-3.45089531
25.88880859,4.70866394,-2.42122221,5.32463741,-3.45540762
