s,left_x,left_y,right_x,right_y
0.84041721,5.92219661,-1.67000128,6.55419794,-2.81999853
0.85173442,5.93408990,-1.67000096,6.56493906,-2.81999851
0.86168275,5.94000084,-1.65909892,6.57567192,-2.81999821
0.87379957,5.94000052,-1.63736726,6.58639778,-2.81999895
0.88468587,5.94241387,-1.62000162,6.59711882,-2.81999986
0.89599047,5.95430709,-1.62000102,6.60783480,-2.81999863
0.90728756,5.96618811,-1.62000030,6.61854796,-2.81999966
0.91857473,5.97805523,-1.62000056,6.62925518,-2.81999925
0.92985411,5.98990994,-1.62000079,6.63995922,-2.81999849
0.94136303,6.00175152,-1.62000180,6.63999957,-2.80028350
0.95291780,6.01357881,-1.62000146,6.63999982,-2.78043038
0.96285716,6.02539027,-1.62000098,6.64511047,-2.76999987
0.97412622,6.03718883,-1.62000114,6.65585003,-2.76999900
0.98488280,6.04000096,-1.60329209,6.66658973,-2.76999984
0.99711580,6.04000074,-1.58130917,6.67732648,-2.76999841
1.00710850,6.04574133,-1.57000220,6.68806496,-2.76999801
1.01837104,6.05752816,-1.57000163,6.69880321,-2.76999895
1.02962504,6.06929892,-1.57000046,6.70954046,-2.76999895
1.04087436,6.08105774,-1.57000193,6.72028027,-2.76999855
1.05106157,6.09000101,-1.56474053,6.73102025,-2.76999814
1.06453608,6.09000078,-1.54265084,6.73999913,-2.76667850
1.08573568,6.08999999,-1.52052022,6.73999987,-2.74640992
1.09763663,6.10146181,-1.52000027,6.73999928,-2.72606914
1.10775165,6.11318213,-1.52000044,6.74757709,-2.71999963
1.11900260,6.12488819,-1.52000162,6.75837293,-2.71999847
1.13024606,6.13657617,-1.52000229,6.76917187,-2.71999886
1.14148512,6.14824894,-1.52000074,6.77997723,-2.71999896
1.15271726,6.15990418,-1.52000060,6.79078627,-2.71999987
1.16394370,6.17154270,-1.52000051,6.80160063,-2.71999980
1.17516769,6.18316778,-1.52000179,6.81242352,-2.72000011
1.18510575,6.19000038,-1.51088454,6.82325204,-2.71999896
1.19744514,6.19000063,-1.48871248,6.83409005,-2.71999956
1.21204656,6.19181982,-1.47000081,6.83999926,-2.71054958
1.22395505,6.20341399,-1.47000097,6.83999905,-2.68974489
1.23554913,6.21499148,-1.47000158,6.84058046,-2.66999962
1.24677742,6.22655331,-1.47000230,6.85147522,-2.66999829
1.25800033,6.23809638,-1.47000085,6.86237797,-2.66999984
1.26922257,6.24962745,-1.47000202,6.87329138,-2.67000022
1.28044135,6.26114233,-1.47000192,6.88421406,-2.66999968
1.29040652,6.27264199,-1.47000209,6.89000004,-2.66007857
1.30242619,6.28412395,-1.47000094,6.88999944,-2.63895940
1.31771515,6.29000058,-1.45920034,6.89114833,-2.62000011
1.33007441,6.29000122,-1.43705715,6.90213347,-2.62000018
1.34099078,6.29263412,-1.42000033,6.91312861,-2.61999988
1.35221561,6.30407864,-1.42000228,6.92413375,-2.61999808
1.36343554,6.31550388,-1.42000206,6.93514837,-2.61999836
1.37465582,6.32691559,-1.42000094,6.94617722,-2.61999977
1.38587421,6.33831320,-1.42000188,6.95721639,-2.61999885
1.39723171,6.34000048,-1.40119480,6.96826867,-2.61999969
1.40957847,6.34000053,-1.37912053,6.97933413,-2.61999852
1.41956429,6.34666725,-1.37000087,6.98999919,-2.61919468
1.43174045,6.35801707,-1.37000196,6.98999935,-2.59764799
1.44393411,6.36935193,-1.37000089,6.98999923,-2.57605588
1.45406099,6.38066917,-1.37000103,6.99800885,-2.56999872
1.46528688,6.39197583,-1.37000177,7.00915396,-2.57000021
1.47651004,6.40326633,-1.37000203,7.02030979,-2.56999831
1.48773539,6.41454280,-1.37000077,7.03148401,-2.57000027
1.49896012,6.42580490,-1.37000061,7.04267137,-2.57000012
1.51018597,6.43705385,-1.37000032,7.05387412,-2.56999886
1.52091885,6.44000035,-1.35387278,7.06509516,-2.57000003
1.53319442,6.44000074,-1.33204351,7.07633060,-2.57000008
1.54331383,6.44501549,-1.32000054,7.08758174,-2.57000019
1.55428859,6.45620863,-1.32000036,7.08999978,-2.55278071
1.56660628,6.46738854,-1.32000053,7.08999898,-2.53082765
1.57664212,6.47855516,-1.32000136,7.09573344,-2.51999972
1.58787607,6.48970591,-1.32000031,7.10705060,-2.51999817
1.59911309,6.50084393,-1.32000123,7.11838661,-2.51999890
1.61035276,6.51196898,-1.32000131,7.12974091,-2.51999892
1.62109334,6.52308222,-1.32000204,7.13999950,-2.51783378
1.63346496,6.53418316,-1.32000054,7.14000006,-2.49572229
1.64989758,6.54000118,-1.30977935,7.13999910,-2.47359713
1.66331272,6.54000030,-1.28830937,7.14956369,-2.46999922
1.67455220,6.54160508,-1.27000133,7.16100184,-2.46999918
1.68579815,6.55264004,-1.27000115,7.17245879,-2.46999820
1.69704894,6.56366306,-1.27000210,7.18393734,-2.47000002
1.70830410,6.57467401,-1.27000107,7.19543672,-2.46999930
1.71956408,6.58567336,-1.27000062,7.20695733,-2.46999848
1.73082831,6.59665968,-1.27000061,7.21849947,-2.46999934
1.74209647,6.60763350,-1.27000014,7.23006196,-2.46999888
1.75266681,6.61859722,-1.27000071,7.23999891,-2.46682172
1.76510621,6.62955221,-1.27000124,7.23999898,-2.44448421
1.77786387,6.64000012,-1.26905227,7.23999896,-2.42215500
1.79057162,6.64000025,-1.24806599,7.25050678,-2.41999974
1.80254287,6.64000054,-1.22715059,7.26215941,-2.41999977
1.81261176,6.64715095,-1.22000132,7.27383445,-2.41999835
1.82389665,6.65801993,-1.22000076,7.28553525,-2.41999829
1.83518703,6.66887716,-1.22000193,7.29725877,-2.41999805
1.84648511,6.67972355,-1.22000135,7.30900854,-2.41999812
1.85779231,6.69056073,-1.22000018,7.32078577,-2.41999996
1.86910746,6.70138863,-1.22000151,7.33258816,-2.41999934
1.87914092,6.71220741,-1.22000145,7.33999947,-2.41161220
1.89160229,6.72301805,-1.22000224,7.33999978,-2.38915553
1.90304823,6.73381825,-1.22000175,7.34173098,-2.36999872
1.91437881,6.74461048,-1.22000114,7.35359991,-2.37000015
1.92571650,6.75539249,-1.22000077,7.36549328,-2.36999936
1.93706476,6.76616728,-1.22000223,7.37741502,-2.36999991
1.94842482,6.77693516,-1.22000123,7.38936725,-2.36999923
1.95979611,6.78769630,-1.22000092,7.40134869,-2.36999860
1.97045716,6.79000027,-1.20419810,7.41335995,-2.36999931
1.98213934,6.79000133,-1.18417666,7.42540033,-2.36999835
1.99251651,6.79308844,-1.17000079,7.43747314,-2.36999961
2.00359502,6.80376382,-1.17000132,7.43999884,-2.35220400
2.01602776,6.81443252,-1.17000035,7.43999902,-2.32974462
2.02604615,6.82509275,-1.17000081,7.44684571,-2.31999836
2.03744201,6.83574766,-1.17000061,7.45898252,-2.31999830
2.04885313,6.84639866,-1.17000178,7.47115376,-2.31999957
2.06027727,6.85704342,-1.17000224,7.48335727,-2.31999972
2.07171385,6.86768140,-1.17000158,7.49559245,-2.31999851
2.08316690,6.87831597,-1.17000070,7.50786398,-2.31999862
2.09463598,6.88894704,-1.17000216,7.52017108,-2.32000008
2.10561279,6.89000108,-1.15261009,7.53251160,-2.31999828
2.12012827,6.89000081,-1.13341538,7.53999963,-2.31114427
2.13810592,6.89313814,-1.12000082,7.53999992,-2.28874071
2.14937993,6.90367512,-1.12000026,7.54199968,-2.26999976
2.16084855,6.91420676,-1.12000186,7.55440527,-2.26999870
2.17233380,6.92473393,-1.12000162,7.56684860,-2.26999802
2.18383775,6.93525914,-1.12000151,7.57933128,-2.26999972
2.19535819,6.94578105,-1.12000157,7.59185026,-2.26999924
2.20689767,6.95630122,-1.12000088,7.60440904,-2.27000000
2.21845513,6.96682019,-1.12000143,7.61700499,-2.27000004
2.23002855,6.97733446,-1.12000207,7.62963757,-2.26999915
2.24066477,6.98785189,-1.12000146,7.63999983,-2.26593098
2.25915274,6.99000105,-1.10534679,7.63999891,-2.24367216
2.27939595,6.99000010,-1.08703627,7.63999959,-2.22149627
2.29057365,6.99066040,-1.07000101,7.65184239,-2.21999949
2.30215443,7.00108172,-1.07000057,7.66458264,-2.21999885
2.31375523,7.01150355,-1.07000187,7.67736241,-2.21999922
2.32528581,7.02192611,-1.07000153,7.68999880,-2.21968012
2.33747883,7.03234652,-1.07000076,7.68999967,-2.19763376
2.35136773,7.04000077,-1.06526420,7.68999943,-2.17566784
2.36399821,7.04000113,-1.04753440,7.69951915,-2.16999928
2.37490451,7.04000064,-1.02993106,7.71239955,-2.16999870
2.38491748,7.04446764,-1.02000178,7.72532400,-2.16999944
2.39656392,7.05479356,-1.02000145,7.73829095,-2.16999945
2.40823435,7.06512154,-1.02000052,7.75130384,-2.16999931
2.41992844,7.07545260,-1.02000019,7.76436096,-2.16999905
2.43164613,7.08578707,-1.02000065,7.77746186,-2.16999901
2.44170923,7.09000083,-1.00985622,7.78999972,-2.16898784
2.46109732,7.09000099,-0.99283792,7.78999938,-2.14722997
2.48037137,7.09000018,-0.97594805,7.78999906,-2.12557173
2.49038397,7.09660918,-0.97000196,7.79977036,-2.11999854
2.50210638,7.10684237,-0.97000043,7.81298199,-2.11999870
2.51385748,7.11708354,-0.97000112,7.82624302,-2.11999867
2.52563457,7.12732853,-0.97000035,7.83955221,-2.11999845
2.53744149,7.13758220,-0.97000143,7.85291238,-2.11999944
2.54753953,7.14000013,-0.95745374,7.86632016,-2.12000006
2.55811213,7.14000009,-0.94114985,7.87978301,-2.11999836
2.56996790,7.14000136,-0.92498409,7.88999981,-2.11476721
2.58868781,7.14000104,-0.90894970,7.88999901,-2.09336178
2.60728367,7.14000087,-0.89305171,7.88999881,-2.07206805
2.61809135,7.14000048,-0.87728712,7.90221365,-2.06999920
2.62823847,7.14535711,-0.87000187,7.91579887,-2.07000006
2.64006716,7.15537502,-0.87000040,7.92943834,-2.06999936
2.65064069,7.16540159,-0.87000189,7.93999889,-2.06516379
2.66232273,7.17543609,-0.87000120,7.93999874,-2.04406490
2.67395342,7.18547818,-0.87000112,7.93999873,-2.02308288
2.68389176,7.19000065,-0.86159136,7.95169251,-2.01999847
2.69413936,7.19000054,-0.84640997,7.96546189,-2.01999894
2.70435896,7.19000094,-0.83136240,7.97929371,-2.01999891
2.71454821,7.19000104,-0.81645210,7.99318532,-2.01999937
2.72470869,7.19000007,-0.80167657,8.00713705,-2.01999932
2.73483928,7.19000117,-0.78704313,8.02114884,-2.01999873
2.74494555,7.19000032,-0.77253950,8.03522724,-2.01999826
2.75531601,7.19805691,-0.77000184,8.03999991,-2.00623880
2.76675824,7.20784185,-0.77000209,8.03999969,-1.98555141
2.77697136,7.21763371,-0.77000218,8.04345024,-1.96999916
2.78895532,7.22743576,-0.77000022,8.05761612,-1.96999972
2.80097791,7.23724884,-0.77000119,8.07184822,-1.96999881
2.81304190,7.24707363,-0.77000193,8.08615141,-1.96999878
2.82318202,7.25690575,-0.77000135,8.08999907,-1.95502767
2.83448655,7.26674831,-0.77000138,8.08999920,-1.93467350
2.84456131,7.27660394,-0.77000208,8.09395245,-1.91999909
2.85669373,7.28647118,-0.77000178,8.10835005,-1.91999883
2.86887128,7.29635278,-0.77000097,8.12282356,-1.91999914
2.88109252,7.30624778,-0.77000117,8.13737103,-1.91999876
2.89335908,7.31615593,-0.77000141,8.15199600,-1.91999962
2.90567359,7.32607984,-0.77000052,8.16670112,-1.92000006
2.91803606,7.33601979,-0.77000037,8.18148611,-1.91999898
2.92821967,7.34597495,-0.77000189,8.18999887,-1.91140915
2.93941765,7.35594685,-0.77000090,8.18999874,-1.89135662
2.95056373,7.36593682,-0.77000212,8.18999939,-1.87142735
2.96250600,7.37594344,-0.77000072,8.20383453,-1.86999980
2.97501530,7.38597130,-0.77000212,8.21882528,-1.86999890
2.98757710,7.39601546,-0.77000057,8.23390472,-1.86999924
2.99759432,7.40608121,-0.77000115,8.23999940,-1.85815724
3.00867005,7.41616486,-0.77000084,8.23999925,-1.83843421
3.01940522,7.42626836,-0.77000084,8.24090297,-1.82000009
3.03207453,7.43639445,-0.77000182,8.25611550,-1.81999930
3.04240895,7.44000077,-0.76167320,8.27142612,-1.82000026
3.05243011,7.43999991,-0.74885692,8.28683573,-1.81999993
3.06244755,7.43999987,-0.73617515,8.30234510,-1.81999876
3.07246194,7.44000072,-0.72363024,8.31795750,-1.81999862
3.08400491,7.44708087,-0.72000128,8.33367631,-1.81999884
3.09405498,7.45709029,-0.72000165,8.33999966,-1.80828283
3.10499334,7.46712131,-0.72000057,8.33999959,-1.78884243
3.11576550,7.47717560,-0.72000051,8.34038938,-1.76999896
3.12875403,7.48725794,-0.72000037,8.35628410,-1.76999910
3.14181166,7.49736392,-0.72000021,8.37229339,-1.76999965
3.15494165,7.50749705,-0.72000134,8.38842024,-1.76999829
3.16542394,7.51765929,-0.72000177,8.38999867,-1.75262920
3.17626148,7.52784888,-0.72000204,8.38999916,-1.73349855
3.18632996,7.53806747,-0.72000168,8.39472195,-1.71999883
3.19665545,7.54000028,-0.71036457,8.41105347,-1.71999867
3.20676977,7.54000090,-0.69860705,8.42751394,-1.71999903
3.21690144,7.54000116,-0.68698122,8.44411046,-1.71999947
3.22705330,7.54000160,-0.67548769,8.46084722,-1.71999923
3.23843604,7.54521826,-0.67000156,8.47772506,-1.71999895
3.24992567,7.55530152,-0.67000187,8.48999957,-1.71469047
3.26069385,7.56541503,-0.67000109,8.48999914,-1.69567704
3.27141742,7.57555963,-0.67000091,8.48999920,-1.67678104
3.28252686,7.58573732,-0.67000096,8.50098014,-1.66999934
3.29627996,7.59594822,-0.67000097,8.51827545,-1.66999857
3.31013494,7.60619583,-0.67000057,8.53573779,-1.66999891
3.32032118,7.61647798,-0.67000145,8.53999951,-1.65573219
3.33101659,7.62679780,-0.67000122,8.53999999,-1.63699588
3.34139228,7.63715652,-0.67000154,8.54154776,-1.61999981
3.35547748,7.64755323,-0.67000086,8.55932146,-1.61999967
3.36967446,7.65799214,-0.67000079,8.57727651,-1.61999857
3.38398833,7.66847498,-0.67000109,8.59542140,-1.61999849
3.39842055,7.67900199,-0.67000155,8.61375884,-1.61999894
3.41297244,7.68957177,-0.67000185,8.63229283,-1.61999977
3.42432932,7.69000126,-0.65982215,8.63999864,-1.60897259
3.43890921,7.69000068,-0.64934296,8.63999851,-1.59029199
3.45336456,7.69000038,-0.63899940,8.63999878,-1.57172486
3.46382824,7.68999993,-0.62879120,8.65719116,-1.57000023
3.47498348,7.69132825,-0.62000155,8.67636876,-1.56999988
3.48731541,7.70173516,-0.62000045,8.68999844,-1.56447387
3.49796684,7.71219446,-0.62000123,8.69000003,-1.54591557
3.50858052,7.72270194,-0.62000138,8.68999959,-1.52747083
3.52031810,7.73326414,-0.62000101,8.70169192,-1.51999997
3.53376136,7.74000014,-0.61642647,8.72160370,-1.51999950
3.54495519,7.74000079,-0.60672692,8.74177993,-1.51999853
3.55624371,7.74000079,-0.59716292,8.76223190,-1.52000011
3.56763442,7.74000014,-0.58773030,8.78296939,-1.51999996
3.57903224,7.74000033,-0.57843526,8.78999858,-1.50761025
3.59253691,7.74083069,-0.57000177,8.78999887,-1.48904716
3.60313086,7.75124690,-0.57000135,8.78999999,-1.47059749
3.61871853,7.76173100,-0.57000139,8.81068549,-1.46999865
3.63484105,7.77227700,-0.57000090,8.83238453,-1.46999878
3.64578585,7.78289208,-0.57000055,8.83999920,-1.45788177
3.65645688,7.79357753,-0.57000118,8.83999845,-1.43940628
3.66709867,7.80433594,-0.57000074,8.83999873,-1.42104257
3.68311583,7.81517325,-0.57000062,8.86117872,-1.41999901
3.69999074,7.82609838,-0.57000162,8.88400342,-1.41999966
3.71710281,7.83711112,-0.57000060,8.90721482,-1.41999936
3.73073714,7.84000042,-0.56354817,8.93081975,-1.41999921
3.74180402,7.84000105,-0.55492569,8.93999908,-1.40848139
3.75535877,7.84000032,-0.54642565,8.93999869,-1.38987193
3.76879454,7.84000156,-0.53804831,8.93999968,-1.37137773
3.78113228,7.84000045,-0.52979098,8.96271743,-1.37000006
3.79427196,7.84000011,-0.52165313,8.98770538,-1.37000012
3.81138094,7.84872319,-0.52000047,9.01316030,-1.36999956
3.82989097,7.85980136,-0.52000076,9.03910219,-1.36999879
3.84080872,7.87100291,-0.52000127,9.03999885,-1.35182075
3.85174527,7.88233598,-0.52000147,9.03999917,-1.33311262
3.86281663,7.89000061,-0.51736145,9.04789536,-1.31999950
3.87693525,7.89000163,-0.50944924,9.07500059,-1.32000019
3.88802984,7.89000111,-0.50164231,9.08999803,-1.31145315
3.90122267,7.89000131,-0.49394221,9.08999898,-1.29276759
3.91430226,7.89000065,-0.48634616,9.08999933,-1.27420445
3.92675718,7.89000114,-0.47885444,9.11199171,-1.26999943
3.94172609,7.89000050,-0.47146469,9.14100372,-1.26999913
3.96120303,7.89925958,-0.47000030,9.17067101,-1.26999992
3.97710456,7.91099353,-0.47000103,9.18999859,-1.26317153
3.98826366,7.92291177,-0.47000037,9.18999798,-1.24430233
3.99942697,7.93503473,-0.47000073,9.18999893,-1.22555393
4.01381441,7.93999986,-0.46563428,9.21204428,-1.21999933
4.03023792,7.94000150,-0.45837225,9.24407703,-1.22000011
4.04703800,7.94000016,-0.45120024,9.27690407,-1.21999974
4.05846089,7.94000152,-0.44411914,9.28999877,-1.20836124
4.07147943,7.94000140,-0.43712796,9.28999828,-1.18931535
4.08439976,7.93999993,-0.43022035,9.28999884,-1.17038229
4.10186203,7.94000069,-0.42340002,9.32417169,-1.16999932
4.11495132,7.94629102,-0.42000069,9.33999860,-1.15939345
4.12643362,7.95915041,-0.42000019,9.33999831,-1.14036721
4.13794984,7.97229867,-0.42000090,9.33999940,-1.12145652
4.16188689,7.98574653,-0.42000095,9.37440348,-1.11999998
4.18330982,7.99000005,-0.41529145,9.41273618,-1.11999968
4.19835127,7.99000173,-0.40851746,9.43999891,-1.11406020
4.21137024,7.99000112,-0.40181512,9.43999984,-1.09472460
4.22429558,7.99000042,-0.39518908,9.43999781,-1.07549996
4.24025860,7.99000141,-0.38863623,9.46956039,-1.07000010
4.26181555,7.99000014,-0.38215287,9.51218520,-1.06999948
4.27729784,7.99000167,-0.37574062,9.53999996,-1.06280808
4.29001270,7.99139252,-0.37000085,9.54000029,-1.04315622
4.30225779,8.00614903,-0.37000023,9.53999960,-1.02361113
4.32886843,8.02135476,-0.37000093,9.57789254,-1.01999985
4.34458811,8.03703665,-0.37000068,9.58999931,-1.00529555
4.35715426,8.04000197,-0.36470202,9.58999914,-0.98563743
4.36927381,8.04000184,-0.35825335,9.59998604,-0.96999995
4.39493155,8.04000193,-0.35186501,9.65090225,-0.97000018
4.41531161,8.04000185,-0.34553430,9.68999983,-0.96480813
4.42849737,8.04000059,-0.33925931,9.68999795,-0.94471161
4.44160483,8.04000260,-0.33304151,9.68999902,-0.92471449
4.46395384,8.04000135,-0.32687663,9.73335406,-0.91999995
4.49248603,8.04000142,-0.32076568,9.78999966,-0.91921082
4.50578560,8.04000202,-0.31470486,9.79000006,-0.89867249
4.51901499,8.04000055,-0.30869148,9.78999939,-0.87822709
4.53940195,8.04000257,-0.30272534,9.82822120,-0.86999986
4.57051150,8.04000259,-0.29680607,9.88999844,-0.86851742
4.58394380,8.04000111,-0.29092979,9.88999809,-0.84752910
4.59730977,8.04000191,-0.28509644,9.88999832,-0.82663051
4.62298271,8.04000187,-0.27930224,9.93981832,-0.82000005
4.63639595,8.04000211,-0.27354811,9.93999810,-0.79892831
4.66468746,8.04808721,-0.27000057,9.88999822,-0.76446547
4.67976726,8.07015751,-0.27000067,9.88999822,-0.74391049
4.69434261,8.09000049,-0.26911821,9.88999811,-0.72343822
4.70754688,8.09000035,-0.26310131,9.88999918,-0.70304659
4.72069678,8.09000077,-0.25711578,9.88999959,-0.68273232
4.75198301,8.09000050,-0.25115967,9.83999802,-0.65107024
4.76483080,8.09000137,-0.24523122,9.83999868,-0.63130311
4.77762606,8.08999967,-0.23933140,9.83999744,-0.61161240
4.79037619,8.09000200,-0.23345412,9.83999922,-0.59198943
4.82096925,8.09000056,-0.22759831,9.78999903,-0.56258082
4.83343518,8.09000175,-0.22176402,9.78999833,-0.54348326
4.84585910,8.09000108,-0.21594843,9.78999917,-0.52445101
4.85824320,8.09000066,-0.21015031,9.78999980,-0.50548093
4.87058931,8.09000092,-0.20436724,9.78999845,-0.48657178
4.90041471,8.09000204,-0.19859919,9.73999865,-0.45980751
4.91249603,8.09000131,-0.19284343,9.73999821,-0.44140063
4.94197514,8.08999979,-0.18709782,9.68999925,-0.41590489
4.95380224,8.09000096,-0.18135947,9.68999957,-0.39798903
4.96559940,8.09000082,-0.17562773,9.68999777,-0.38012645
4.99463941,8.09000122,-0.16990154,9.63999805,-0.35630002
5.00619580,8.08999980,-0.16417739,9.63999872,-0.33891140
5.03492904,8.09000046,-0.15845450,9.58999890,-0.31630621
5.04625245,8.09000072,-0.15273203,9.58999746,-0.29938186
5.05755555,8.09000176,-0.14700766,9.58999826,-0.28250002
5.08589871,8.09000065,-0.14128107,9.53999954,-0.26151790
5.09698031,8.08999981,-0.13554784,9.53999889,-0.24508792
5.10804566,8.09000045,-0.12980906,9.53999916,-0.22869600
5.13602775,8.09000185,-0.12406306,9.48999989,-0.20929839
5.14688191,8.09000107,-0.11830676,9.48999831,-0.19334637
5.15772596,8.09000199,-0.11253891,9.48999812,-0.17742612
5.18537594,8.09000077,-0.10675777,9.43999780,-0.15958669
5.19601894,8.09000117,-0.10096251,9.43999822,-0.14409594
5.20665377,8.09000093,-0.09515140,9.43999828,-0.12863739
5.23399533,8.09000038,-0.08932378,9.38999958,-0.11232189
5.24444235,8.08999967,-0.08347739,9.38999976,-0.09727423
5.25488559,8.09000012,-0.07761208,9.38999915,-0.08225306
5.26532441,8.09000128,-0.07172827,9.38999850,-0.06725924
5.27575992,8.09000205,-0.06582532,9.38999760,-0.05229117
5.28619463,8.09000005,-0.05989987,9.38999976,-0.03734720
5.29662747,8.09000139,-0.05395409,9.38999761,-0.02242730
5.32342772,8.09000011,-0.04798490,9.33999800,-0.00908524
5.33368819,8.09000173,-0.04199507,9.33999779,0.00544587
5.34395353,8.09000012,-0.03597795,9.33999919,0.01995944
5.37051679,8.09000094,-0.02993806,9.28999911,0.03187785
5.38061974,8.09000122,-0.02387241,9.28999892,0.04601810
5.39072999,8.08999976,-0.01777834,9.28999924,0.06014453
5.40084610,8.09000046,-0.01165826,9.29000011,0.07425667
5.41097004,8.09000141,-0.00550898,9.28999805,0.08835526
5.42110263,8.09000179,0.00066891,9.29000035,0.10244255
5.43124180,8.09000098,0.00687469,9.29000028,0.11651512
5.44154047,8.09000116,0.01311436,9.28406687,0.12999973
5.46493031,8.09000010,0.01938590,9.23999798,0.13941822
5.47494643,8.09000087,0.02569140,9.23999820,0.15314497
5.48497833,8.09000184,0.03203236,9.24000019,0.16686780
5.49501672,8.09000056,0.03840894,9.23525820,0.17999965
5.51873535,8.09000180,0.04482100,9.18999889,0.18780030
5.52865875,8.08999983,0.05127096,9.18999804,0.20119714
5.53859967,8.09000012,0.05775829,9.18999910,0.21459165
5.54856298,8.09000113,0.06428585,9.18999813,0.22799070
5.55854795,8.09000113,0.07085351,9.18999937,0.24139298
5.56855629,8.09000150,0.07746390,9.18999790,0.25479927
5.58320806,8.06541655,0.07999997,9.18999809,0.26820960
5.59810578,8.04000118,0.08213624,9.18999949,0.28162640
5.60803465,8.04000278,0.08857098,9.18999975,0.29504940
5.61799116,8.04000178,0.09505293,9.18999829,0.30848046
5.62797518,8.04000197,0.10158229,9.18999972,0.32191915
