x_m,y_m,w_tr_left_m,w_tr_right_m,w_total_m,left_x_m,left_y_m,right_x_m,right_y_m
6.66833322,-1.99459778,0.70255981,0.70255981,1.40511962,6.34666725,-1.37000087,6.98999919,-2.61919468
6.67400821,-1.98382497,0.69038330,0.69038330,1.38076659,6.35801707,-1.37000196,6.98999935,-2.59764799
6.67967558,-1.97302839,0.67819092,0.67819092,1.35638185,6.36935193,-1.37000089,6.98999923,-2.57605588
6.68933901,-1.96999988,0.67474120,0.67474120,1.34948240,6.38066917,-1.37000103,6.99800885,-2.56999872
6.70056490,-1.97000099,0.67470458,0.67470458,1.34940917,6.39197583,-1.37000177,7.00915396,-2.57000021
6.71178806,-1.97000017,0.67467283,0.67467283,1.34934566,6.40326633,-1.37000203,7.02030979,-2.56999831
6.72301341,-1.97000052,0.67465088,0.67465088,1.34930177,6.41454280,-1.37000077,7.03148401,-2.57000027
6.73423814,-1.97000036,0.67463380,0.67463380,1.34926760,6.42580490,-1.37000061,7.04267137,-2.57000012
6.74546398,-1.96999959,0.67462281,0.67462281,1.34924562,6.43705385,-1.37000032,7.05387412,-2.56999886
6.75254776,-1.96193640,0.68368652,0.68368652,1.36737303,6.44000035,-1.35387278,7.06509516,-2.57000003
6.75816567,-1.95102180,0.69596195,0.69596195,1.39192391,6.44000074,-1.33204351,7.07633060,-2.57000008
6.76629862,-1.94500037,0.70274293,0.70274293,1.40548586,6.44501549,-1.32000054,7.08758174,-2.57000019
6.77310420,-1.93639053,0.69307983,0.69307983,1.38615966,6.45620863,-1.32000036,7.08999978,-2.55278071
6.77869376,-1.92541409,0.68076172,0.68076172,1.36152344,6.46738854,-1.32000053,7.08999898,-2.53082765
6.78714430,-1.92000054,0.67470458,0.67470458,1.34940916,6.47855516,-1.32000136,7.09573344,-2.51999972
6.79837825,-1.91999924,0.67474242,0.67474242,1.34948484,6.48970591,-1.32000031,7.10705060,-2.51999817
6.80961527,-1.92000006,0.67478763,0.67478763,1.34957526,6.50084393,-1.32000123,7.11838661,-2.51999890
6.82085495,-1.92000012,0.67484006,0.67484006,1.34968012,6.51196898,-1.32000131,7.12974091,-2.51999892
6.83154086,-1.91891791,0.67368164,0.67368164,1.34736328,6.52308222,-1.32000204,7.13999950,-2.51783378
6.83709161,-1.90786141,0.66131228,0.66131228,1.32262457,6.53418316,-1.32000054,7.14000006,-2.49572229
6.84000014,-1.89168824,0.65468873,0.65468873,1.30937746,6.54000118,-1.30977935,7.13999910,-2.47359713
6.84478199,-1.87915429,0.66482299,0.66482299,1.32964598,6.54000030,-1.28830937,7.14956369,-2.46999922
6.85130346,-1.87000026,0.67521241,0.67521241,1.35042482,6.54160508,-1.27000133,7.16100184,-2.46999918
6.86254942,-1.86999967,0.67530886,0.67530886,1.35061771,6.55264004,-1.27000115,7.17245879,-2.46999820
6.87380020,-1.87000106,0.67541380,0.67541380,1.35082759,6.56366306,-1.27000210,7.18393734,-2.47000002
6.88505536,-1.87000018,0.67552611,0.67552611,1.35105222,6.57467401,-1.27000107,7.19543672,-2.46999930
6.89631535,-1.86999955,0.67564573,0.67564573,1.35129147,6.58567336,-1.27000062,7.20695733,-2.46999848
6.90757958,-1.86999998,0.67577394,0.67577394,1.35154788,6.59665968,-1.27000061,7.21849947,-2.46999934
6.91884773,-1.86999951,0.67590942,0.67590942,1.35181884,6.60763350,-1.27000014,7.23006196,-2.46999888
6.92929806,-1.86841122,0.67426267,0.67426267,1.34852534,6.61859722,-1.27000071,7.23999891,-2.46682172
6.93477559,-1.85724273,0.66182617,0.66182617,1.32365234,6.62955221,-1.27000124,7.23999898,-2.44448421
6.93999954,-1.84560363,0.64993163,0.64993163,1.29986327,6.64000012,-1.26905227,7.23999896,-2.42215500
6.94525352,-1.83403287,0.66070927,0.66070927,1.32141853,6.64000025,-1.24806599,7.25050678,-2.41999974
6.95107997,-1.82357518,0.67267578,0.67267578,1.34535156,6.64000054,-1.22715059,7.26215941,-2.41999977
6.96049270,-1.81999983,0.67689089,0.67689089,1.35378177,6.64715095,-1.22000132,7.27383445,-2.41999835
6.97177759,-1.81999953,0.67708374,0.67708374,1.35416747,6.65801993,-1.22000076,7.28553525,-2.41999829
6.98306797,-1.81999999,0.67728394,0.67728394,1.35456788,6.66887716,-1.22000193,7.29725877,-2.41999805
6.99436604,-1.81999973,0.67749388,0.67749388,1.35498777,6.67972355,-1.22000135,7.30900854,-2.41999812
7.00567325,-1.82000007,0.67771363,0.67771363,1.35542727,6.69056073,-1.22000018,7.32078577,-2.41999996
7.01698839,-1.82000042,0.67793946,0.67793946,1.35587892,6.70138863,-1.22000151,7.33258816,-2.41999934
7.02610344,-1.81580683,0.67343505,0.67343505,1.34687009,6.71220741,-1.22000145,7.33999947,-2.41161220
7.03150891,-1.80457888,0.66098144,0.66098144,1.32196289,6.72301805,-1.22000224,7.33999978,-2.38915553
7.03777462,-1.79500023,0.65039429,0.65039429,1.30078858,6.73381825,-1.22000175,7.34173098,-2.36999872
7.04910520,-1.79500065,0.65064696,0.65064696,1.30129391,6.74461048,-1.22000114,7.35359991,-2.37000015
7.06044289,-1.79500006,0.65090701,0.65090701,1.30181402,6.75539249,-1.22000077,7.36549328,-2.36999936
7.07179115,-1.79500107,0.65117556,0.65117556,1.30235113,6.76616728,-1.22000223,7.37741502,-2.36999991
7.08315121,-1.79500023,0.65145385,0.65145385,1.30290770,6.77693516,-1.22000123,7.38936725,-2.36999923
7.09452250,-1.79499976,0.65174073,0.65174073,1.30348146,6.78769630,-1.22000092,7.40134869,-2.36999860
7.10168011,-1.78709870,0.66099731,0.66099731,1.32199461,6.79000027,-1.20419810,7.41335995,-2.36999931
7.10770083,-1.77708751,0.67266354,0.67266354,1.34532709,6.79000133,-1.18417666,7.42540033,-2.36999835
7.11528079,-1.77000020,0.68103392,0.68103392,1.36206784,6.79308844,-1.17000079,7.43747314,-2.36999961
7.12188133,-1.76110266,0.67126712,0.67126712,1.34253424,6.80376382,-1.17000132,7.43999884,-2.35220400
7.12721577,-1.74987249,0.65885131,0.65885131,1.31770263,6.81443252,-1.17000035,7.43999902,-2.32974462
7.13596923,-1.74499959,0.65365723,0.65365723,1.30731446,6.82509275,-1.17000081,7.44684571,-2.31999836
7.14736509,-1.74499945,0.65401001,0.65401001,1.30802002,6.83574766,-1.17000061,7.45898252,-2.31999830
7.15877621,-1.74500068,0.65437257,0.65437257,1.30874514,6.84639866,-1.17000178,7.47115376,-2.31999957
