x_m,y_m,psi_rad,kappa_radpm,w_tr_left_m,w_tr_right_m,boundary_ref_x_m,boundary_ref_y_m,left_x_m,left_y_m,right_x_m,right_y_m
1.954638039627299,-2.5063888619203447,2.6873954914052884,-0.23127788272852248,1.2367526137806628,1.6491814799689224,1.827631194215543,-2.5723328700116963,3.0204004944394787,-3.133849950439799,0.41757906234478187,-1.9086855456942193
1.9324692169761795,-2.551145021223675,2.67606190632306,-0.22256184499686993,1.2687772646887965,1.659627354335129,1.8053617607645687,-2.61857588516489,3.0174868468934704,-3.20881704446919,0.39301331989139865,-1.9311139766877483
1.9098042709581273,-2.5956520142230657,2.665164352039689,-0.21382256763931418,1.3003743421912741,1.671048250327437,1.7826945180271496,-2.664621079772669,3.0132540372350727,-3.2836723941049,0.36737464320251034,-1.9527577007126276
1.8866652473304275,-2.6399144055356047,2.654698689737775,-0.20525672700432174,1.3304329298995115,1.6846838717865855,1.7592572348189748,-2.710283331775364,3.0064676962273347,-3.3583114102659195,0.33965907200317286,-1.9728824412661405
1.8630737888199895,-2.6839373371066233,2.644668765219168,-0.19638921357458256,1.3613290679785526,1.7018350592929201,1.7353691783438627,-2.7557069731682375,2.9994838609770875,-3.433463173367959,0.30874200710851357,-1.9909039458474678
1.8390514218867426,-2.7277266327179337,2.6350648294756733,-0.1881851270467945,1.393113613801696,1.7246168688499717,1.7107829948060218,-2.8007610524894195,2.9921941589509045,-3.509409029165362,0.2728666425679101,-2.0056680607503266
1.8146187116227113,-2.7712883183439456,2.625882654699904,-0.17950130210532206,1.4208680758407723,1.7531042520648479,1.6859990404563967,-2.845705946898821,2.988863297467706,-3.571298156756684,0.22497557726979278,-2.0320933345862917
1.7897964885628053,-2.8146292499499848,2.6171376824308985,-0.17068200465825628,1.4433290687994735,1.7886935932807413,1.6609674964290868,-2.8905141494949613,2.990488542011106,-3.615589544613621,0.16204195733145965,-2.0731173102622997
1.764605650519915,-2.8577570071143223,2.608830635613149,-0.16195696973887808,1.462485600570449,1.820350627107908,1.6366398886814995,-2.9357012445865447,2.992460771567624,-3.6522605839425344,0.09903084803043921,-2.123225195056943
1.739068148260554,-2.900680414274541,2.601056213017963,-0.1493388811024184,1.4785159056872033,1.8483297232398848,1.613028193818511,-2.9812736604576404,2.9947858853206153,-3.6811816943521647,0.03594095138499801,-2.1825714273687646
1.713211343008285,-2.9434122695941385,2.593924119778805,-0.1362576099453218,1.491802368677784,1.9318701747438274,1.5902676175834207,-3.027268987409793,2.9941194322381754,-3.708100947513511,-0.07809252517480474,-2.219980984745988
1.6870628966363823,-2.9859663407928427,2.5873447386203905,-0.12725421736797646,1.5029333260252193,2.061286401274901,1.5682103374266212,-3.0736137966572956,2.9909809568507644,-3.7333660161500046,-0.23422226553738704,-2.239263619697129
1.6606440747190063,-3.028353090933051,2.5811810086478983,-0.11958038445591845,1.5182019870338046,2.099906228135046,1.5471000168876547,-3.1203898161914805,2.9910974456615387,-3.7596745668798777,-0.30832686580236657,-2.2984492600465867
1.6339727373553652,-3.0705814041742574,2.5754118276142455,-0.11142743260876113,1.5364940666634945,2.0781469719230365,1.5266228208689256,-3.1674541325404255,2.9933901540094827,-3.786680771713127,-0.3275906991506182,-2.3843134379426094
1.6070668740317406,-3.1126606836007182,2.5700560209231096,-0.10303058151000281,1.5602186529440132,2.0518030817014568,1.5071277980971878,-3.2149273200517223,2.9961342099003923,-3.8231353006119084,-0.33841616859878443,-2.4607468726435724
1.5799453244922692,-3.1546012560794234,2.5651558053416657,-0.09314981839657627,1.5868935760278977,2.0228221103795536,1.4881591497748474,-3.2626196168124495,2.999120152268874,-3.8646533878583886,-0.3447193261037742,-2.5321261377121096
1.552628868406109,-3.1964152297635926,2.56074851521181,-0.08334043670921171,1.61684161880022,1.9956690195599949,1.4685605971635254,-3.310054553567687,2.989154192055714,-3.938420495781235,-0.34000110714861786,-2.5634487130636443
1.5251368421011249,-3.2381140963921036,2.5567042568048333,-0.07877492024509322,1.6488954214885594,1.9697242619240038,1.4486956465413445,-3.3573807238486473,2.9737111731245918,-4.025825032272677,-0.33062220926588615,-2.5778323298094774
1.4974803295639958,-3.279703959707968,2.552828747621645,-0.07648178540687019,1.6786721273234335,1.9485232401310473,1.4273550087446414,-3.404050883391092,2.954675468186978,-4.113084088476424,-0.32529727368797834,-2.591064266970333
1.4696663503018768,-3.3211885519312556,2.54915016613793,-0.0706863536189003,1.708357009049804,1.9292481598072293,1.4055345556938101,-3.4505076516171957,2.934471558604801,-4.200295696765274,-0.3212905758609621,-2.6039216903316578
1.4417066894773674,-3.362575123589421,2.545814522011184,-0.06280802440970533,1.7237930801854469,1.9081942383614467,1.3821647267797021,-3.496196809827277,2.9002302178281605,-4.281363293159743,-0.31545030836040167,-2.6185290656967792
1.4136175951722485,-3.403873984910387,2.5428967978171437,-0.053990538808116266,1.7365519828521012,1.8871634553297714,1.3584229953330615,-3.541701735350851,2.862619480368286,-4.360956178792341,-0.309169929697376,-2.633556484599122
1.3854173910313634,-3.4450970871727393,2.5404342143845255,-0.04459579233833548,1.7276558733864498,1.8663974609179705,1.3330731709535124,-3.586324616222406,2.8056165688744965,-4.428880148675826,-0.3031260565922167,-2.649948982975464
1.3571251014170085,-3.4862570816437364,2.5384178953860745,-0.03618489504426521,1.7159984502112482,1.8461914501107723,1.307457729497479,-3.6308018369618966,2.745410686106244,-4.494876839764443,-0.29712124303564613,-2.6665669558479292
1.3287585810084852,-3.527365892849978,2.5368259611231623,-0.027546766179863916,1.6971034592032854,1.8253258408396316,1.2807387924386306,-3.6746231138351986,2.6924210771938597,-4.537605838475388,-0.30187233639130684,-2.7070871375132204
1.300335980211531,-3.5684359240399166,2.535699858209269,-0.01748355299034507,1.6776108668447327,1.8043345809958893,1.2539108074021748,-3.7183795502574646,2.64014465936077,-4.5780353118328705,-0.30768641835730354,-2.749969525292513
1.2718776274775287,-3.609481216102108,2.5350882632867466,-0.006988855006141464,1.6535012520441716,1.7822562338367107,1.2266367360474282,-3.7618592333463665,2.5849708053046356,-4.614395489488427,-0.31346884849984835,-2.7951631982761924
1.2434050713775502,-3.6505166593203433,2.5350112395878233,0.003923713819922305,1.6292881241421748,1.7601212798837695,1.19933874230055,-3.8053239845429903,2.529665139827612,-4.650574071563045,-0.31923475148278996,-2.8404649918875284
1.2149403928272635,-3.6915576107153276,2.535469276240937,0.014401479638805257,1.603310491170858,1.7364758324926366,1.1715868261991425,-3.8485004122805497,2.473143079759719,-4.685303317470575,-0.32387865973975744,-2.8869556965442693
1.1865047676468052,-3.732618707642337,2.5364141190333505,0.023375831442449393,1.577702725406119,1.713019395251656,1.1438050914340812,-3.891657459256099,2.4169031027142407,-4.720174188016569,-0.3286461675041496,-2.933398404960069
1.1581170661829339,-3.773712893198659,2.5377995636721447,0.03209629358408929,1.5565613405076235,1.6915343649954202,1.115595294340974,-3.9345360780712806,2.3647136537430002,-4.757078482209833,-0.3351883839174458,-2.979151793810474
1.1297954873096339,-3.814852651377365,2.5396352296984888,0.04143534011751072,1.5345322244950232,1.6702230096832067,1.0873340048793863,-3.97738041157041,2.311862758611968,-4.793375065085655,-0.3418546340172964,-3.024985053311929
1.1015591411004477,-3.8560509628691997,2.541941382749409,0.050917152928230305,1.5057064877028823,1.64957423705856,1.0586832236908057,-4.0199656166218345,2.254009686607919,-4.825076126252526,-0.3494588761080064,-3.0714224665068914
1.0734276255532889,-3.8973209233101778,2.544718952260796,0.06030472049531421,1.4765502428999833,1.6283520988695015,1.0299639645462761,-4.062504268837073,2.195995711047457,-4.856508867999829,-0.3565200547513559,-3.118359955427912
1.045420562558632,-3.938675427589394,2.5479664548777317,0.06973929997643977,1.445873066825533,1.603758639058842,1.0009067180530709,-4.104813154169383,2.137187562830735,-4.886617273109638,-0.3609008463262508,-3.167765661619402
1.0175577761518029,-3.9801272658812654,2.5516895996815454,0.07935447942278001,1.4143587420451282,1.5804769244151562,0.9717609400182852,-4.147060603274168,2.0778446302197064,-4.916184122215466,-0.36625848489105084,-3.216609182086148
0.9898595034962604,-4.021689205538151,2.5558933910704,0.08898110396483135,1.3800577964673526,1.561396698094146,0.942301542193559,-4.189090446051537,2.0166072979205527,-4.943832626181153,-0.3750764203851862,-3.263461289593873
