x_m,y_m,w_tr_left_m,w_tr_right_m,w_total_m,left_x_m,left_y_m,right_x_m,right_y_m
0.1632856726646423,0.2127832174301147,0.6593721183668232,0.4670793025036814,1.1264514208705045,0.05175712287317,0.8626547224685822,0.2422891303402179,-0.2475661374109984
0.2622357350047333,0.2271399094661735,0.6587891179941436,0.48084607013006314,1.1396351881242068,0.1865889024734936,0.881571463347473,0.3174483085579794,-0.2505257841744238
0.3618555365032294,0.2356811778774791,0.6426327434054568,0.49494056316296986,1.1375733065684268,0.3260233616872816,0.8773141712192983,0.3894503898965384,-0.2584895265661165
0.4618072686556278,0.238252834319035,0.6226714061033403,0.5032887265447796,1.12596013264812,0.4645786443037781,0.860918072995266,0.4595657149914246,-0.2650309004710299
0.5617317191573672,0.2347824369102188,0.6118946095865198,0.5072367168176322,1.119131326404152,0.6014721908171038,0.8453851785952698,0.5287881547851805,-0.2713833545597169
0.6612644971452749,0.2252845619460344,0.614718305848321,0.5057059453595033,1.1204242512078242,0.7380110798024575,0.8351932088723377,0.5981283161734227,-0.2764647039470393
0.7602242230185903,0.2109209586510819,0.6160263461647093,0.49642354621125795,1.1124498923759671,0.8457170895155015,0.820986060871479,0.6913297176097868,-0.2806986955099751
0.8594881692952514,0.1988565021621559,0.6132549587886612,0.48378659233926813,1.0970415511279294,0.922319593824408,0.8088842528182384,0.8099210254106906,-0.2823841498762691
0.9591275643594748,0.190438356105845,0.6089477918540211,0.47471858196880345,1.0836663738228247,0.9992480111711528,0.798063045327341,0.9278508153561352,-0.2832487737998067
1.0590087349197694,0.1856815159657444,0.6064090901473363,0.4782947412762924,1.0847038314236288,1.0767544562862592,0.7918308985328665,1.0450126139042766,-0.2924084003984006
1.1589896537379092,0.1838310177087112,0.6057429427492247,0.49759703701502844,1.1033399797642531,1.1768357516518078,0.7893110169487672,1.14432777526281,-0.3135499635980905
1.2588174281154396,0.1781786448771245,0.6138617527622675,0.5230782640432383,1.136940016805506,1.3101377829244716,0.7898913819413762,1.2150860596489597,-0.3430683577296403
1.358191425522081,0.1671179240405028,0.6286515244093015,0.5574891793013642,1.1861407037106657,1.4446466006766334,0.7897962052027209,1.281521903012059,-0.3850740438078116
1.456822454634538,0.1507018138505386,0.6617753866941232,0.5771147883893633,1.2388901750834864,1.5829581418472576,0.8003451397190734,1.346823532908672,-0.4158330184385681
1.5539784299222736,0.1272325982623836,0.7036566299995856,0.585619334636042,1.2892759646356275,1.7579707654976515,0.8006713705118556,1.384210562477911,-0.4332394137801036
1.6477376826159835,0.0926302266126773,0.7663601660551909,0.5875993790497023,1.3539595451048931,1.955208375653108,0.7946057796338706,1.4120000853853945,-0.4456083965941159
1.7367996904499847,0.0472793974046244,0.8361197150799697,0.5839123291953399,1.4200320442753096,2.158814316660949,0.7690825791719467,1.442107152957059,-0.456813765148001
1.819463035392684,-0.0088532098194355,0.9393023902018,0.5778315062272842,1.5171338964290841,2.3994441274405585,0.7300046338188175,1.4626832899881834,-0.4633831459710511
1.893561117466424,-0.0758825430589797,1.1070034141761602,0.5664233570208064,1.6734267711969666,2.6915095664952644,0.6914080353336809,1.485284801291216,-0.4684966908289265
1.957666715611104,-0.1525226566633533,1.101154634811874,0.550465633873855,1.651620268685729,2.85110105374848,0.4911516501135297,1.511041218945928,-0.4742959927319743
2.0096471280552506,-0.2378313666360469,1.062334064856964,0.5340581751337518,1.5963922399907156,2.957125438836282,0.2426252036749892,1.5333255198327267,-0.4793595429788941
2.0477565293054467,-0.330174677185382,1.0149349449788982,0.5148815832260607,1.529816528204959,3.0129043491444807,-0.0161959702651851,1.558135357080194,-0.489467340086547
2.0743898802658807,-0.4265470761802568,1.011425079698016,0.4789907704203648,1.4904158501183808,3.054346928078008,-0.1762175407964375,1.610302530480902,-0.5451012406682642
2.097780467347672,-0.5237695578996671,1.0127781736109795,0.4492672615670669,1.4620454351780465,3.0856995997564445,-0.3007551710016706,1.6595409144179247,-0.6226996673906945
2.118410578506088,-0.6216148931020383,1.0084035591187244,0.4220991435500466,1.4305027026687709,3.107993924478564,-0.427701150893733,1.7041894630163392,-0.7027848042028347
2.136086321916161,-0.720035862548118,0.9982113539903552,0.4040271061892091,1.4022384601795643,3.121303600540043,-0.5594967049067165,1.737318626543533,-0.7850145333780868
2.150567045097642,-0.8189773550152226,0.9837081135826858,0.39505839953429656,1.3787665131169824,3.1260850193329515,-0.6923032271427763,1.7587978305596088,-0.869849956510057
2.161915188953736,-0.9183278403972532,0.9669216070396364,0.39211003071334466,1.359031637752981,3.1237193328876445,-0.8189790463850716,1.7718803973446615,-0.9586160213004172
2.171843652591951,-1.0178335418103226,0.953813452983428,0.3997541686532149,1.353567621636643,3.121267613688836,-0.9264319817182132,1.7739291382295912,-1.0561406510120133
2.181081766699691,-1.117405710271651,0.9376116976349312,0.4150817988516879,1.352693496486619,3.114977703540771,-1.0340146154618384,1.76764491758844,-1.154322800283102
2.1896211247748645,-1.2170401720420267,0.924005108307895,0.4310922730947111,1.3550973814026062,3.1107857175934788,-1.1446438108323551,1.7598539030653544,-1.2508141718947798
2.1935320267794127,-1.316935853961165,0.916982844558023,0.43994172056800745,1.3569245651260304,3.1105136522048418,-1.3184311284715868,1.753590892905973,-1.3162173677115627
2.189246959562269,-1.4168151643084337,0.9253432900657472,0.44615473251610693,1.371498022581854,3.111311474757201,-1.4946434001103388,1.7446730687790315,-1.379290492685981
2.176735982610136,-1.5160005085211272,0.9307232626772194,0.45248624297023965,1.383209505647459,3.094580254695244,-1.6702978963444044,1.7305114140247055,-1.440984280489658
