x_m,y_m,w_tr_left_m,w_tr_right_m,w_total_m,left_x_m,left_y_m,right_x_m,right_y_m
5.78448307,19.67499951,0.72425906,0.72425906,1.44851811,5.52193966,19.00000163,6.04702648,20.34999739
5.77377226,19.67500089,0.72433231,0.72433231,1.44866461,5.51102641,19.00000318,6.03651811,20.34999860
5.76305796,19.67500073,0.72440673,0.72440673,1.44881345,5.50010859,19.00000241,6.02600734,20.34999905
5.75234245,19.67500088,0.72448122,0.72448122,1.44896244,5.48918801,19.00000253,6.01549690,20.34999924
5.74162425,19.67500024,0.72455687,0.72455687,1.44911374,5.47826369,19.00000108,6.00498480,20.34999941
5.73090379,19.67500040,0.72463134,0.72463134,1.44926268,5.46733809,19.00000136,5.99446948,20.34999944
5.72018168,19.67500051,0.72470581,0.72470581,1.44941163,5.45640894,19.00000239,5.98395441,20.34999863
5.70945680,19.67499987,0.72478150,0.72478150,1.44956300,5.44547639,19.00000167,5.97343721,20.34999806
5.69873012,19.67499923,0.72485719,0.72485719,1.44971437,5.43454203,19.00000102,5.96291822,20.34999745
5.69119863,19.68316409,0.71616575,0.71616575,1.43233149,5.43000035,19.01632915,5.95239692,20.34999902
5.68593795,19.69711312,0.70125730,0.70125730,1.40251460,5.43000092,19.04422872,5.94187498,20.34999752
5.67634369,19.70000002,0.69823120,0.69823120,1.39646241,5.42133625,19.05000154,5.93135114,20.34999849
5.67020269,19.71168210,0.71085571,0.71085571,1.42171142,5.41040609,19.05000123,5.92999929,20.37336296
5.66470905,19.72500001,0.72524048,0.72524048,1.45048097,5.39947233,19.05000131,5.92994578,20.39999870
5.65398489,19.72500023,0.72531736,0.72531736,1.45063473,5.38853721,19.05000186,5.91943257,20.39999861
5.64445874,19.72805229,0.72211668,0.72211668,1.44423336,5.38000039,19.05610417,5.90891710,20.40000041
5.63919980,19.74193788,0.70726931,0.70726931,1.41453863,5.38000056,19.08387585,5.89839904,20.39999991
5.63165233,19.74999950,0.69867919,0.69867919,1.39735838,5.37542381,19.09999984,5.88788085,20.39999916
5.62092570,19.74999910,0.69875366,0.69875366,1.39750732,5.36449308,19.09999988,5.87735833,20.39999832
5.61019808,19.75000025,0.69882935,0.69882935,1.39765871,5.35356088,19.10000040,5.86683528,20.40000011
5.59946779,19.74999993,0.69890381,0.69890381,1.39780762,5.34262576,19.10000092,5.85630982,20.39999893
5.58873519,19.74999963,0.69898068,0.69898068,1.39796137,5.33168686,19.09999952,5.84578353,20.39999975
5.57799917,19.74999944,0.69905516,0.69905516,1.39811031,5.32074659,19.10000004,5.83525175,20.39999884
5.56726219,19.75000045,0.69913085,0.69913085,1.39826170,5.30980491,19.10000068,5.82471947,20.40000021
5.55652209,19.74999998,0.69920533,0.69920533,1.39841066,5.29885926,19.10000154,5.81418491,20.39999841
5.54578044,19.74999995,0.69928221,0.69928221,1.39856441,5.28791184,19.10000042,5.80364904,20.39999948
5.53655491,19.75382536,0.69524293,0.69524293,1.39048586,5.28000004,19.10765020,5.79310977,20.40000051
5.53128460,19.76760267,0.68049191,0.68049191,1.36098383,5.28000040,19.13520604,5.78256881,20.39999929
5.52747002,19.78502805,0.68339601,0.68339601,1.36679202,5.27494065,19.15000126,5.77999939,20.42005484
5.52199977,19.79826989,0.69772215,0.69772215,1.39544430,5.26399968,19.15000131,5.77999986,20.44653847
5.51195006,19.79999939,0.69965944,0.69965944,1.39931888,5.25305672,19.15000126,5.77084340,20.44999752
5.50121001,19.79999970,0.69973513,0.69973513,1.39947025,5.24211187,19.15000170,5.76030815,20.44999770
5.49046755,19.79999976,0.69981082,0.69981082,1.39962163,5.23116522,19.15000170,5.74976989,20.44999782
5.47972229,19.79999952,0.69988647,0.69988647,1.39977293,5.22021576,19.15000150,5.73922882,20.44999754
5.46897501,19.79999975,0.69996219,0.69996219,1.39992437,5.20926483,19.15000153,5.72868518,20.44999797
5.45822537,19.79999969,0.70003783,0.70003783,1.40007566,5.19831164,19.15000137,5.71813910,20.44999801
5.44747335,19.79999971,0.70011352,0.70011352,1.40022703,5.18735604,19.15000131,5.70759066,20.44999811
5.43671846,19.79999947,0.70018920,0.70018920,1.40037840,5.17639820,19.15000079,5.69703871,20.44999815
5.42596158,19.80000013,0.70026367,0.70026367,1.40052734,5.16544007,19.15000186,5.68648308,20.44999840
5.41520282,19.80000007,0.70033936,0.70033936,1.40067873,5.15447894,19.15000139,5.67592670,20.44999875
5.40444163,19.80000011,0.70041505,0.70041505,1.40083010,5.14351613,19.15000078,5.66536712,20.44999944
5.39367759,19.79999954,0.70048828,0.70048828,1.40097656,5.13255256,19.15000143,5.65480262,20.44999766
5.38291210,19.80000054,0.70056277,0.70056277,1.40112554,5.12158656,19.15000272,5.64423763,20.44999835
5.37214239,19.79999977,0.70063843,0.70063843,1.40127687,5.11061642,19.15000102,5.63366836,20.44999853
5.36137257,19.80000060,0.70071287,0.70071287,1.40142575,5.09964796,19.15000156,5.62309718,20.44999965
5.35059852,19.80000003,0.70078614,0.70078614,1.40157228,5.08867632,19.15000159,5.61252072,20.44999847
5.33982303,19.79999954,0.70085941,0.70085941,1.40171882,5.07770385,19.15000151,5.60194221,20.44999758
5.32904613,19.80000026,0.70093383,0.70093383,1.40186765,5.06672906,19.15000181,5.59136320,20.44999871
5.31826590,19.79999995,0.70100704,0.70100704,1.40201409,5.05575320,19.15000152,5.58077859,20.44999838
5.31238777,19.81213332,0.71416751,0.71416751,1.42833502,5.04477612,19.15000098,5.57999942,20.47426566
5.30681106,19.82500059,0.72812012,0.72812012,1.45624024,5.03379781,19.15000231,5.57982431,20.49999887
5.29603157,19.82500095,0.72819703,0.72819703,1.45639406,5.02281689,19.15000121,5.56924626,20.50000069
5.28525018,19.82500140,0.72827147,0.72827147,1.45654295,5.01183629,19.15000201,5.55866407,20.50000080
5.27446645,19.82500002,0.72834593,0.72834593,1.45669186,5.00085416,19.15000068,5.54807873,20.49999936
5.26367992,19.82500026,0.72842045,0.72842045,1.45684089,4.98986982,19.15000073,5.53749003,20.49999980
5.24274313,19.80000024,0.75547486,0.75547486,1.51094973,4.95858801,19.10000157,5.52689825,20.49999891
5.23194528,19.80000011,0.75555296,0.75555296,1.51110591,4.94758619,19.09999998,5.51630436,20.50000024
5.22114566,19.80000001,0.75562864,0.75562864,1.51125728,4.93658564,19.09999985,5.50570569,20.50000018
5.21255171,19.80542856,0.74984372,0.74984372,1.49968744,4.93000097,19.11085625,5.49510244,20.50000086
5.20724893,19.81893882,0.73532956,0.73532956,1.47065912,4.93000090,19.13787855,5.48449696,20.49999909
5.20194540,19.83243323,0.72083255,0.72083255,1.44166509,4.93000092,19.16486619,5.47388988,20.50000028
5.19663876,19.84590696,0.70635256,0.70635256,1.41270512,4.93000055,19.19181369,5.46327697,20.50000023
5.18751084,19.85000094,0.70199954,0.70199954,1.40399908,4.92236098,19.20000178,5.45266070,20.50000010
5.17671259,19.85000104,0.70206789,0.70206789,1.40413577,4.91138271,19.20000153,5.44204248,20.50000056
5.16591117,19.85000005,0.70213503,0.70213503,1.40427007,4.90040307,19.20000078,5.43141926,20.49999933
5.15971184,19.86126283,0.71436771,0.71436771,1.42873542,4.88942453,19.20000192,5.42999914,20.52252375
5.15499986,19.87615146,0.72641357,0.72641357,1.45282714,4.88000027,19.20380341,5.42999945,20.54849951
5.14999661,19.89031315,0.71279905,0.71279905,1.42559809,4.87999994,19.23062816,5.41999328,20.54999813
