s,left_width,right_width
2.30999994,0.67348877,0.73311279
2.31999993,0.65712891,0.72896240
2.32999992,0.63273682,0.72480469
2.33999991,0.63216797,0.72064209
2.34999990,0.63643311,0.71647949
2.35999990,0.64069824,0.71231201
2.36999989,0.64496582,0.70813965
2.38000011,0.64923828,0.70396240
2.39000010,0.65351318,0.69978271
2.40000010,0.65778564,0.69560059
2.41000009,0.66206299,0.69141113
2.42000008,0.66634033,0.68722412
2.43000007,0.67061768,0.68302979
2.44000006,0.67490234,0.67883301
2.45000005,0.67918457,0.69944336
2.46000004,0.68346924,0.72315186
2.47000003,0.68430420,0.72038086
2.48000002,0.66015137,0.71617432
2.49000001,0.64216064,0.71196533
2.50000000,0.64644531,0.70775146
2.50999999,0.65073242,0.70353271
2.51999998,0.65502197,0.69931396
2.52999997,0.65930908,0.69509277
2.53999996,0.66359863,0.69086426
2.54999995,0.66788818,0.68663818
2.55999994,0.67217773,0.68240723
2.56999993,0.67646729,0.67817383
2.57999992,0.68075928,0.67393555
2.58999991,0.68505371,0.66969482
2.59999990,0.68934326,0.66545654
2.60999990,0.69363525,0.66121094
2.61999989,0.69792725,0.65696289
2.63000011,0.68899414,0.65271484
2.64000010,0.66506348,0.64846191
2.65000010,0.65660645,0.65419678
2.66000009,0.66089355,0.67790771
2.67000008,0.66518311,0.68989502
2.68000007,0.66947266,0.68563721
2.69000006,0.67376221,0.68137451
2.70000005,0.67804932,0.67711182
2.71000004,0.68233643,0.67284668
2.72000003,0.68662354,0.66857666
2.73000002,0.69090820,0.66430908
2.74000001,0.69519287,0.66003662
2.75000000,0.69947510,0.65576660
2.75999999,0.70375732,0.65149170
2.76999998,0.70804199,0.64721191
2.77999997,0.71232178,0.64293457
2.78999996,0.71659912,0.63865723
2.79999995,0.72087646,0.63437500
2.80999994,0.72515137,0.64585205
2.81999993,0.72942383,0.66966064
2.82999992,0.73369629,0.67573730
2.83999991,0.73796631,0.67145020
2.84999990,0.74223389,0.66716309
2.85999990,0.74649658,0.66287598
2.86999989,0.75076172,0.65858398
2.88000011,0.74098389,0.65429199
2.89000010,0.71728516,0.65000000
2.90000010,0.70933350,0.64571045
2.91000009,0.71359131,0.64141357
2.92000008,0.71784180,0.63712158
2.93000007,0.72209229,0.63282715
2.94000006,0.72633789,0.62853271
2.95000005,0.73058350,0.62423584
2.96000004,0.73482422,0.61993896
2.97000003,0.73906250,0.63961182
2.98000002,0.74329834,0.66362549
2.99000001,0.74753174,0.66123535
3.00000000,0.75176025,0.65693604
3.00999999,0.75598633,0.65263672
3.01999998,0.76020752,0.64833740
3.02999997,0.76442871,0.64403809
3.03999996,0.75144043,0.63973877
3.04999995,0.72779541,0.63543945
3.05999994,0.72290039,0.63114258
3.06999993,0.72710938,0.62684570
3.07999992,0.73131592,0.62254639
3.08999991,0.73551514,0.61825195
3.09999990,0.73971191,0.61395508
3.10999990,0.74390381,0.60966064
3.11999989,0.74809082,0.60536621
3.13000011,0.75227539,0.60107422
3.14000010,0.75645264,0.59678223
3.15000010,0.76062988,0.59249023
3.16000009,0.76480225,0.58820068
3.17000008,0.76896729,0.60260742
3.18000007,0.77312988,0.62700928
3.19000006,0.77728760,0.62944336
3.20000005,0.76436035,0.62515381
3.21000004,0.74068359,0.62086914
3.22000003,0.73564209,0.61658203
3.23000002,0.73978516,0.61229736
3.24000001,0.74392334,0.60801514
3.25000000,0.74805664,0.60373291
3.25999999,0.75218506,0.59945557
3.26999998,0.75630859,0.59518066
3.27999997,0.76042725,0.59090576
3.28999996,0.76454102,0.58663574
3.29999995,0.76864746,0.58236572
3.30999994,0.77275146,0.57809814
3.31999993,0.77684814,0.57711914
3.32999992,0.78093994,0.60189941
3.33999991,0.78502686,0.61933105
3.34999990,0.78910645,0.61506836
3.35999990,0.77967285,0.61080811
3.36999989,0.75585938,0.60655273
3.38000011,0.74732666,0.60229980
3.39000010,0.75139160,0.59804932
3.40000010,0.75545410,0.59380127
3.41000009,0.75950439,0.58956055
3.42000008,0.76355225,0.58531982
3.43000007,0.76759521,0.58108398
3.44000006,0.77163086,0.57685059
3.45000005,0.77566162,0.57262207
3.46000004,0.77968262,0.56839600
3.47000003,0.78369873,0.56417725
3.48000002,0.78770996,0.57864746
3.49000001,0.79171631,0.60394287
3.50000000,0.79571289,0.60542725
3.50999999,0.79970459,0.60121582
3.51999998,0.79707275,0.59700684
3.52999997,0.77301270,0.59280273
3.53999996,0.75778320,0.58860352
3.54999995,0.76175781,0.58440918
3.55999994,0.76572510,0.58021973
3.56999993,0.76968506,0.57603516
3.57999992,0.77363770,0.57185791
3.58999991,0.77758545,0.56768066
3.59999990,0.78152588,0.56351074
3.60999990,0.78546143,0.55934326
3.61999989,0.78938721,0.55518311
3.63000011,0.79330322,0.55711670
3.64000010,0.79721680,0.58294189
3.65000010,0.80112061,0.59649414
3.66000009,0.80501953,0.59234619
3.67000008,0.80890869,0.58820557
3.68000007,0.81279297,0.58406982
3.69000006,0.79180664,0.57993896
3.70000005,0.76734131,0.57581543
3.71000004,0.77070068,0.57169678
3.72000003,0.77456055,0.56758789
3.73000002,0.77841797,0.56348145
3.74000001,0.78226563,0.55938232
3.75000000,0.78610596,0.55528809
3.75999999,0.78993652,0.55120361
3.76999998,0.79376221,0.54712158
3.77999997,0.79758057,0.54304688
3.78999996,0.80138916,0.53898193
3.79999995,0.80518799,0.53492188
3.80999994,0.80898193,0.53086914
3.81999993,0.81276611,0.52682617
3.82999992,0.81654297,0.53090576
3.83999991,0.82031250,0.55755127
3.84999990,0.81182129,0.56828125
3.85999990,0.78688721,0.56425293
3.86999989,0.77803711,0.56023438
3.88000011,0.78178467,0.55622314
