s,left_width,right_width
3.92000008,0.94642334,1.00159668
3.93000007,0.94976807,0.99855713
3.94000006,0.95312256,0.99551270
3.95000005,0.95648438,0.99246338
3.96000004,0.95985352,0.98941162
3.97000003,0.96322754,0.98635498
3.98000002,0.96661377,0.98329346
3.99000001,0.97000732,0.98022461
4.00000000,0.97340576,0.97715576
4.01000023,0.97681396,0.97665039
4.01999998,0.98023193,1.00508057
4.03000021,0.98365723,1.02065430
4.03999996,0.97662598,1.01757324
4.05000019,0.94533447,1.01448730
4.05999994,0.94120850,1.01139404
4.07000017,0.94465820,1.00829590
4.07999992,0.94811523,1.00519043
4.09000015,0.95157959,1.00208252
4.09999990,0.95505371,0.99896729
4.11000013,0.95853516,0.99584961
4.11999989,0.96202637,0.99272217
4.13000011,0.96552490,0.98958984
4.13999987,0.96903564,0.98645020
4.15000010,0.97255371,0.98330566
4.15999985,0.97607910,0.98015381
4.17000008,0.97961426,0.97699707
4.17999983,0.98315918,0.97383301
4.19000006,0.97658203,0.97066406
4.19999981,0.94600586,0.96748535
4.21000004,0.94092041,0.96430176
4.21999979,0.94449219,0.96110840
4.23000002,0.94807129,0.96982178
4.23999977,0.95166016,0.99696533
4.25000000,0.95525635,1.00446289
4.26000023,0.95886475,1.00125488
4.26999998,0.96248291,0.99803711
4.28000021,0.96610840,0.99481445
4.28999996,0.96974365,0.99158447
4.30000019,0.97339111,0.98834473
4.30999994,0.97704590,0.98509766
4.32000017,0.98071045,0.98184326
4.32999992,0.98438477,0.97858154
4.34000015,0.97651611,0.97531250
4.34999990,0.94672607,0.99085938
4.36000013,0.94238281,1.01730469
4.36999989,0.94608643,1.01854736
4.38000011,0.94979980,1.01525391
4.38999987,0.95352295,1.01195313
4.40000010,0.95725586,1.00864502
4.40999985,0.96099854,1.00532715
4.42000008,0.96475342,1.00199951
4.42999983,0.96851807,0.99866455
4.44000006,0.97229248,0.99531738
4.44999981,0.97607666,0.93877441
4.46000004,0.97987305,0.93539795
4.46999979,0.98367676,0.93201416
4.48000002,0.98749268,0.92862061
4.48999977,0.97741455,0.92521729
4.50000000,0.94845703,0.94131348
4.51000023,0.94574219,0.96705566
4.51999998,0.94959229,0.96821777
4.53000021,0.95344971,0.96478516
4.53999996,0.95731689,0.96134521
4.55000019,0.96119385,0.95789551
4.55999994,0.96508545,0.95443359
4.57000017,0.96898682,0.95095947
4.57999992,0.97290039,0.94747803
4.59000015,0.97682373,0.94398193
4.59999990,0.98075684,0.94047852
4.61000013,0.98470215,0.93696289
4.61999989,0.98865967,0.95912842
4.63000011,0.99262695,0.98330322
4.63999987,0.98018066,0.97976563
4.65000010,0.95207764,0.97621826
4.65999985,0.95115967,0.97265869
4.67000008,0.95515869,0.96909180
4.67999983,0.95917236,0.96550781
4.69000006,0.96319580,0.96191650
4.69999981,0.96722900,0.95831055
4.71000004,0.97127686,0.95469482
4.71999979,0.97533447,0.95106445
4.73000002,0.97940186,0.95069824
4.73999977,0.98348389,0.97534912
4.75000000,0.98757568,0.99365723
4.76000023,0.99167725,0.98999512
4.76999998,0.99578857,0.98632080
4.78000021,0.99991211,0.98263672
4.78999996,0.98563721,0.97894043
4.80000019,0.95837891,0.97522949
4.80999994,0.95872803,0.97151123
4.82000017,0.96287842,0.96778076
4.82999992,0.96704102,0.96403809
4.84000015,0.97121094,0.96028564
4.84999990,0.97539307,0.95652344
4.86000013,0.97958496,0.95274902
4.86999989,0.98378418,0.94896484
4.88000011,0.98799561,0.94516602
4.88999987,0.99102295,0.94136230
4.90000010,0.96429688,0.94965576
4.90999985,0.94694336,0.97367676
4.92000008,0.95117920,0.98362305
4.92999983,0.95541992,0.97978760
4.94000006,0.95967285,0.97593994
4.94999981,0.96393066,0.97208008
4.96000004,0.96819824,0.96821289
4.96999979,0.97247314,0.96433594
4.98000002,0.97676025,0.96044678
4.98999977,0.98104980,0.95654785
5.00000000,0.98534912,0.95264160
5.01000023,0.98965332,0.94872314
5.01999998,0.99396729,0.94479492
5.03000021,0.99828857,0.94085938
5.03999996,1.00187500,0.93691162
5.05000019,0.97590088,0.93295410
5.05999994,0.95739746,0.92898926
5.07000017,0.96173340,0.94860107
5.07999992,0.96607910,0.97214600
5.09000015,0.97042969,0.97096436
5.09999990,0.97478516,0.96697021
5.11000013,0.97915039,0.96296631
5.11999989,0.98351807,0.95895508
5.13000011,0.98789307,0.95493652
5.13999987,0.99227295,0.95090576
5.15000010,0.98554688,0.94686523
5.15999985,0.96011230,0.94281982
5.17000008,0.95143555,0.93876465
5.17999983,0.95583008,0.93469971
5.19000006,0.96022705,0.93062500
5.19999981,0.96462646,0.92654541
5.21000004,0.96903320,0.92245605
5.21999979,0.97344238,0.91835693
5.23000002,0.97785645,0.92549316
5.23999977,0.98227783,0.94876221
5.25000000,0.98669922,0.96009033
5.26000023,0.99112305,0.95596924
5.26999998,0.99555176,0.95184082
5.28000021,0.99998779,0.94770020
5.28999996,1.00442139,0.94355713
5.30000019,1.00303955,0.93940186
5.30999994,0.97822998,0.93523926
5.32000017,0.96361816,0.93107178
5.32999992,0.96805664,0.92689697
5.34000015,0.97250244,0.92271484
5.34999990,0.97694824,0.91852295
5.36000013,0.98139648,0.91432617
5.36999989,0.98584473,0.91012207
5.38000011,0.99029541,0.90591064
5.38999987,0.99474854,0.90506592
5.40000010,0.99920410,0.92820557
5.40999985,0.99239014,0.94743164
5.42000008,0.96800293,0.94320068
5.42999983,0.95836914,0.93896240
5.44000006,0.96282227,0.93471680
5.44999981,0.96727539,0.93046631
5.46000004,0.97173096,0.92620850
5.46999979,0.97618652,0.92194580
5.48000002,0.98064209,0.91767578
5.48999977,0.98509766,0.91339844
5.50000000,0.98955566,0.90911621
5.51000023,0.99401367,0.90482910
5.51999998,0.99846924,0.90053467
5.53000021,1.00292236,0.89623779
5.53999996,1.00737549,0.89193359
5.55000019,1.01182861,0.88800049
5.55999994,1.01628418,0.91116211
5.57000017,0.99308594,0.93326660
5.57999992,0.97090332,0.92894531
5.59000015,0.97534668,0.92461914
5.59999990,0.97979004,0.92028809
5.61000013,0.98423096,0.91595215
5.61999989,0.98867188,0.91161133
5.63000011,0.99311035,0.90726318
5.63999987,0.99754639,0.90291260
5.65000010,1.00197998,0.89855957
5.65999985,1.00640869,0.89420166
5.67000008,1.01083740,0.88983887
5.67999983,0.98857178,0.88547119
5.69000006,0.96537598,0.88109863
5.69999981,0.96979248,0.87672363
5.71000004,0.97420654,0.87234375
5.71999979,0.97861572,0.86796387
5.73000002,0.98302490,0.86357666
5.73999977,0.98742920,0.85918701
5.75000000,0.99182617,0.85479736
5.76000023,0.99622314,0.86384033
5.76999998,1.00061523,0.88727539
5.78000021,1.00500488,0.89591064
5.78999996,1.00938721,0.89150635
5.80000019,1.01376465,0.88710205
5.80999994,1.01813721,0.88269287
5.82000017,1.02250732,0.87828125
5.82999992,1.02141357,0.87386719
5.84000015,0.99814453,0.86945068
5.84999990,0.98127686,0.86503174
5.86000013,0.98562500,0.86061523
5.86999989,0.98997070,0.85619385
5.88000011,0.99430908,0.85177002
5.88999987,0.99864258,0.84734375
5.90000010,1.00296875,0.84291992
5.90999985,1.00729004,0.83849365
5.92000008,1.01160156,0.85698486
5.92999983,1.01591064,0.88081055
5.94000006,1.02021484,0.87948242
5.94999981,0.99976563,0.87504883
5.96000004,0.97665283,0.87061279
5.96999979,0.97881104,0.86617920
5.98000002,0.98309082,0.86174072
5.98999977,0.98736084,0.85730469
6.00000000,0.99162598,0.85286621
6.01000023,0.99588379,0.84843018
6.01999998,1.00013184,0.84399414
6.03000021,1.00437500,0.83955566
6.03999996,1.00860840,0.83511963
6.05000019,1.01283447,0.83068359
6.05999994,1.01705078,0.82624756
6.07000017,1.02125977,0.82181152
6.07999992,1.02546143,0.81737793
6.09000015,1.02965332,0.81294434
6.09999990,1.03383789,0.80851318
6.11000013,1.01846436,0.80408203
6.11999989,0.99546875,0.82359131
