s,left_x,left_y,right_x,right_y
2.54453278,5.93000009,17.41054506,6.82199964,20.69999798
2.85024834,6.08000032,18.00570150,6.81213050,20.69999807
2.87174726,6.08000067,18.04755043,6.80226109,20.69999903
2.89318609,6.08000057,18.08927656,6.79239400,20.69999966
2.91455078,6.08000020,18.13085204,6.78252581,20.69999853
2.93584728,6.08000034,18.17228678,6.77265735,20.69999774
2.95707774,6.08000059,18.21358346,6.76279055,20.69999945
2.97823405,6.08000021,18.25472964,6.75292213,20.69999928
2.99932194,6.08000019,18.29573423,6.74305259,20.69999915
3.02033591,6.08000081,18.33658837,6.73318242,20.69999776
3.04128098,6.08000034,18.37729777,6.72331391,20.69999926
3.06214929,6.08000034,18.41785040,6.71344129,20.69999899
3.07933807,6.07770142,18.45000192,6.70357019,20.69999879
3.08988905,6.06647387,18.45000008,6.69369579,20.69999768
3.10044289,6.05524010,18.45000166,6.68382196,20.69999752
3.11361670,6.04399556,18.45000169,6.67999949,20.72161214
3.12925816,6.03274894,18.45000132,6.67809979,20.74999863
3.14564228,6.03000046,18.48025153,6.66825184,20.74999902
3.16618848,6.03000060,18.52014421,6.65840390,20.75000100
3.18239880,6.02721051,18.55000046,6.64855098,20.74999887
3.19293070,6.01599828,18.55000252,6.63869935,20.74999933
3.20346594,6.00478179,18.55000037,6.62884534,20.74999948
3.21400523,5.99356008,18.55000069,6.61898856,20.75000049
3.22454858,5.98233196,18.55000103,6.60912987,20.74999934
3.24128509,5.98000035,18.58117310,6.59926842,20.75000026
3.26149726,5.98000079,18.62037637,6.58940445,20.74999981
3.27758813,5.97729679,18.65000158,6.57953881,20.74999998
3.28811383,5.96611377,18.65000067,6.56967033,20.75000010
3.29864478,5.95492262,18.65000231,6.55979979,20.75000031
3.30917907,5.94372944,18.65000106,6.54992447,20.75000026
3.31971645,5.93253213,18.65000272,6.54004670,20.74999921
3.33590698,5.93000039,18.67991060,6.53016686,20.74999914
3.36281347,5.92464873,18.70000203,6.52999987,20.78343702
3.37440515,5.91347081,18.70000180,6.52495629,20.79999987
3.38492608,5.90228757,18.70000162,6.51509751,20.80000015
3.39545083,5.89109894,18.70000001,6.50523652,20.79999992
3.40593481,5.88000017,18.70030453,6.49536961,20.79999970
3.42562175,5.88000005,18.73842161,6.48550233,20.80000001
3.43617082,5.87223646,18.75000107,6.47562804,20.79999800
