s,left_width,right_width
7.38582563,0.94161749,0.94161749
7.39622450,0.94143550,0.94143550
7.40663147,0.94129882,0.94129882
7.41703558,0.94115963,0.94115963
7.42743683,0.94102171,0.94102171
7.43747902,0.94252197,0.94252197
7.45602274,0.96105955,0.96105955
7.46635866,0.96672976,0.96672976
7.47675991,0.96658693,0.96658693
7.48715639,0.96644045,0.96644045
7.49755049,0.96629637,0.96629637
7.50794029,0.96615116,0.96615116
7.51832819,0.96600587,0.96600587
7.52871132,0.96585939,0.96585939
7.53909159,0.96571291,0.96571291
7.54946852,0.96556641,0.96556641
7.56481886,0.95075075,0.95075075
7.57787275,0.93918336,0.93918336
7.58825397,0.93903934,0.93903934
7.59863091,0.93889650,0.93889650
7.60900450,0.93875121,0.93875121
7.62665462,0.95613402,0.95613402
7.63807583,0.96453250,0.96453250
7.64845324,0.96438235,0.96438235
7.65882730,0.96423339,0.96423339
7.66919804,0.96408447,0.96408447
7.67956591,0.96393430,0.96393430
7.68952227,0.96043946,0.96043946
7.70721006,0.94275882,0.94275882
7.71741915,0.93744509,0.93744509
7.72778702,0.93729739,0.93729739
7.73815155,0.93715090,0.93715090
7.74851274,0.93700433,0.93700433
7.75887060,0.93685669,0.93685669
7.76922512,0.93671018,0.93671018
7.77957582,0.93656370,0.93656370
7.78992319,0.93641605,0.93641605
7.80026722,0.93626837,0.93626837
7.81060696,0.93612065,0.93612065
7.82094431,0.93597292,0.93597292
7.83092356,0.93957034,0.93957034
7.85065937,0.95929931,0.95929931
7.86061668,0.96151616,0.96151616
7.87095499,0.96136474,0.96136474
7.88196325,0.95368165,0.95368165
7.90014410,0.93550782,0.93550782
7.91038036,0.93493649,0.93493649
7.92072010,0.93478884,0.93478884
7.93105602,0.93463987,0.93463987
7.94138861,0.93449218,0.93449218
7.95171785,0.93434323,0.93434323
7.96204329,0.93419556,0.93419556
7.97236633,0.93404781,0.93404781
7.98268509,0.93390015,0.93390015
7.99300146,0.93375247,0.93375247
8.00296879,0.93561771,0.93561771
8.03597450,0.94222169,0.94222169
8.05227089,0.93330931,0.93330931
8.06260490,0.93316158,0.93316158
8.07293320,0.93301266,0.93301266
8.08326054,0.93286497,0.93286497
8.09358311,0.93271731,0.93271731
8.10390282,0.93257078,0.93257078
8.11421871,0.93242310,0.93242310
8.12453175,0.93227536,0.93227536
8.13484097,0.93212891,0.93212891
8.14514828,0.93198240,0.93198240
8.15545082,0.93183473,0.93183473
8.16574955,0.93168821,0.93168821
8.17604542,0.93154172,0.93154172
8.18633938,0.93139525,0.93139525
8.19662857,0.93124879,0.93124879
8.20691586,0.93110227,0.93110227
8.22519970,0.91298098,0.91298098
8.23645401,0.90495488,0.90495488
8.24843407,0.91410281,0.91410281
8.26556873,0.93052000,0.93052000
8.27587032,0.93037475,0.93037475
8.28616810,0.93023073,0.93023073
8.29646397,0.93008547,0.93008547
8.30675507,0.92994142,0.92994142
8.31704426,0.92979615,0.92979615
8.32732868,0.92965211,0.92965211
8.33761120,0.92950928,0.92950928
8.34809399,0.92351681,0.92351681
8.36775398,0.90386476,0.90386476
8.37793922,0.90327273,0.90327273
8.38822460,0.90313474,0.90313474
8.39850712,0.90299560,0.90299560
8.40878487,0.90285769,0.90285769
8.42063618,0.91166991,0.91166991
8.43807983,0.92837038,0.92837038
8.44836426,0.92822998,0.92822998
8.45864773,0.92808960,0.92808960
8.46892548,0.92794919,0.92794919
8.47920227,0.92780887,0.92780887
8.48947525,0.92766846,0.92766846
8.49974442,0.92752930,0.92752930
8.51001167,0.92739017,0.92739017
8.52027512,0.92725224,0.92725224
8.53053474,0.92711305,0.92711305
8.54338264,0.91640378,0.91640378
8.55954266,0.90109375,0.90109375
8.56980991,0.90095947,0.90095947
8.58007431,0.90082765,0.90082765
8.59033585,0.90069460,0.90069460
8.60059452,0.90056156,0.90056156
8.61084938,0.90043093,0.90043093
8.62110233,0.90029909,0.90029909
8.63135147,0.90016846,0.90016846
8.64979553,0.91795901,0.91795901
8.66113281,0.92562015,0.92562015
8.67138958,0.92548710,0.92548710
8.68164349,0.92535400,0.92535400
8.69189453,0.92522093,0.92522093
8.70214176,0.92508792,0.92508792
8.71238613,0.92495735,0.92495735
8.72262859,0.92482545,0.92482545
8.73286724,0.92469483,0.92469483
8.74310398,0.92456419,0.92456419
8.75333691,0.92443359,0.92443359
8.76356697,0.92430421,0.92430421
8.77379513,0.92417601,0.92417601
8.78820705,0.91131103,0.91131103
8.80276871,0.89825195,0.89825195
8.81300354,0.89812745,0.89812745
8.82323647,0.89800417,0.89800417
8.83346558,0.89787967,0.89787967
8.84369183,0.89775515,0.89775515
8.85374546,0.90123412,0.90123412
8.87587929,0.92314937,0.92314937
8.88611317,0.92302248,0.92302248
8.89634323,0.92289556,0.92289556
8.90657139,0.92276858,0.92276858
8.91679668,0.92264165,0.92264165
8.92701912,0.92251466,0.92251466
8.93723774,0.92238771,0.92238771
8.94745445,0.92226199,0.92226199
8.95766830,0.92213376,0.92213376
8.96787930,0.92200805,0.92200805
8.97808647,0.92188114,0.92188114
8.98829174,0.92175417,0.92175417
8.99849319,0.92162719,0.92162719
9.00869274,0.92150026,0.92150026
9.01902580,0.92630985,0.92630985
9.05380344,0.93199463,0.93199463
9.06696033,0.92111938,0.92111938
