x_m,y_m,psi_rad,kappa_radpm,w_tr_left_m,w_tr_right_m,w_total_m,boundary_ref_x_m,boundary_ref_y_m,left_x_m,left_y_m,right_x_m,right_y_m
8.55228918826436,19.43980829456599,2.81829354211726,0.014808264987780515,1.8348682665500267,0.6435304191240014,2.478398685674028,8.363047270038964,18.874999510052334,7.969358005135981,17.700000031759753,8.756736534941947,20.049998988344914
8.504912230489786,19.455663032217448,2.819013490294828,0.014011737435040052,1.851142916438235,0.6266588845808024,2.4778018010190372,8.310823096302748,18.874999881966822,7.918074482409132,17.700000321299694,8.703571710196362,20.049999442633947
8.457535601134616,19.47148079578297,2.819693299956594,0.013208123125282058,1.9201027099430514,0.6098424556836792,2.5299451656267307,8.250272786512163,18.850000619793633,7.850074769237597,17.650001793861282,8.650470803786726,20.049999445725987
8.41015478420392,19.487265226690585,2.8203327260135325,0.012398210116488742,1.9363292309085387,0.6457717482627654,2.582100979171304,8.206400098572896,18.875000021010358,7.798735054316196,17.65000182576657,8.614065142829597,20.099998216254143
8.362765263702775,19.503019966368317,2.820931549833512,0.011582795473272157,1.952545445861219,0.6290418850560064,2.5815873309172255,8.154185049916258,18.874999494343086,7.7473345862396235,17.65000113230574,8.561035513592893,20.099997856380437
8.315362523636255,19.518748656244195,2.8214895794591097,0.010762683573182982,1.9687545802600948,0.6624080466577361,2.6311626269178308,8.109832149176146,18.89875463882305,7.695865543788059,17.650000923334783,8.523798754564234,20.147508354311316
8.267942048009429,19.534454937746247,2.8220066497833125,0.009938684396535214,2.0376277224975374,0.6483750576968296,2.686002780194367,8.049708824582066,18.87500061646503,7.627773305069665,17.600001341493957,8.471644344094468,20.149999891436106
8.220499320827372,19.55014245230249,2.822482622682859,0.009111611805893555,2.0538290449338703,0.63175032549074,2.6855793704246103,7.997430882547437,18.874999917043006,7.57616869231368,17.600000973595595,8.418693072781194,20.14999886049042
8.173030593716907,19.56581458814944,2.8229173344402785,0.008258414806583346,2.122686623286334,0.6151581318000976,2.7378447550864315,7.9368695839540875,18.850001403283095,7.507974086730275,17.55000250782214,8.3657650811779,20.150000298744054
8.125543470655698,19.581471162686167,2.823301861554338,0.007123937404514324,2.1389039424194523,0.6452202320604478,2.7841241744799,7.891824046170909,18.87214191102199,7.456187039995595,17.55000074852025,8.327461052346223,20.19428307352373
8.078039677304796,19.597114471094944,2.8236299702051078,0.005998189742113712,2.155141467657562,0.6346978649632069,2.789839332620769,7.840370002915261,18.874999304989757,7.404273455428661,17.5500009364135,8.27646655040186,20.199997673566013
8.03053244755831,19.612743114416475,2.823901933889034,0.004878534021181786,2.224032393216764,0.6181900368015273,2.8422224300182912,7.77972100986522,18.85000066697,7.335803279666739,17.50000283947538,8.223638740063702,20.199998494464623
7.983035015310346,19.628355693691475,2.8241179385293567,0.003762352537433991,2.2403088362389405,0.6296712169817583,2.869980053220699,7.7316398744422585,18.86328127359267,7.283681233006349,17.500002346874417,8.179598515878169,20.226560200310917
7.935560614455015,19.64395080996064,2.824278082865792,0.0026470342311540724,2.309234854078711,0.6378957250984952,2.9471305791772062,7.674818068157211,18.850000593911027,7.2150416420792425,17.45000048651699,8.134594494235179,20.250000701305066
