s,left_width,right_width
6.19999981,1.01503906,0.85483398
6.21000004,1.01772705,0.85185059
6.21999979,1.02040771,0.84887207
6.23000002,1.02308105,0.84590332
6.23999977,1.02574707,0.84293945
6.25000000,1.02840576,0.83998535
6.26000023,1.03105957,0.83703613
6.26999998,1.03370361,0.83409668
6.28000021,1.03634277,0.83116211
6.28999996,1.03897217,0.83226318
6.30000019,1.01413818,0.87030518
6.30999994,0.99236084,0.87425781
6.32000017,0.99497803,0.87134521
6.32999992,0.99758545,0.86843994
6.34000015,1.00018799,0.86554199
6.34999990,1.00278320,0.86265137
6.36000013,1.00537109,0.85977051
6.36999989,1.00794922,0.85689697
6.38000011,1.01052246,0.85402832
6.38999987,1.01308838,0.85116943
6.40000010,1.01564697,0.84831787
6.40999985,1.01819824,0.84547119
6.42000008,1.02073975,0.84263672
6.42999983,1.02327637,0.83980713
6.44000006,1.02580322,0.83698730
6.44999981,1.02832275,0.83417480
6.46000004,1.03083740,0.83136719
6.46999979,0.99739014,0.82857178
6.48000002,0.98412598,0.82578369
6.48999977,0.98662354,0.84158203
6.50000000,0.98911621,0.87192383
6.51000023,0.99159668,0.86915283
6.51999998,0.99407227,0.86638916
6.53000021,0.99654053,0.86363037
6.53999996,0.99899902,0.86088379
6.55000019,1.00145020,0.85814209
6.55999994,1.00389404,0.85541016
6.57000017,1.00633301,0.85268555
6.57999992,0.99706299,0.84997070
6.59000015,0.96046631,0.84726318
6.59999990,0.96198242,0.84456299
6.61000013,0.96439697,0.84187256
6.61999989,0.96680420,0.83918701
6.63000011,0.96920166,0.83651367
6.63999987,0.97159424,0.85174561
6.65000010,0.97397949,0.88276123
6.65999985,0.97635742,0.88010254
6.67000008,0.97872803,0.87745117
6.67999983,0.98108887,0.87480957
6.69000006,0.98344482,0.87217285
6.69999981,0.98579346,0.86954346
6.71000004,0.98813232,0.86692627
6.71999979,0.99046631,0.86431396
6.73000002,0.99279297,0.86171143
6.73999977,0.99510986,0.85911621
