x_m,y_m,w_tr_left_m,w_tr_right_m,w_total_m,left_x_m,left_y_m,right_x_m,right_y_m
-14.46537018,-4.34848499,1.27629639,1.31709229,2.59338867,-15.73999782,-4.28324174,-13.14999997,-4.41581370
-14.46464252,-4.33851147,1.27702148,1.31635986,2.59338135,-15.73999835,-4.27330965,-13.14999963,-4.40572181
-14.46392059,-4.32853746,1.27773926,1.31563232,2.59337158,-15.73999737,-4.26338001,-13.15000005,-4.39562725
-14.46320248,-4.31856346,1.27845459,1.31490723,2.59336182,-15.73999808,-4.25345546,-13.15000154,-4.38552789
-14.46249008,-4.30858898,1.27916260,1.31418945,2.59335205,-15.73999735,-4.24353399,-13.15000129,-4.37542536
-14.46178150,-4.29861403,1.27986816,1.31347656,2.59334473,-15.73999815,-4.23361594,-13.14999982,-4.36531891
-14.46107674,-4.28863859,1.28056885,1.31276611,2.59333496,-15.73999797,-4.22370084,-13.14999966,-4.35520907
-14.46037674,-4.27866316,1.28126465,1.31205811,2.59332275,-15.73999800,-4.21378977,-13.15000152,-4.34509569
-14.45968246,-4.26868773,1.28195557,1.31135986,2.59331543,-15.73999895,-4.20388216,-13.14999928,-4.33497974
-14.45899200,-4.25871134,1.28264160,1.31066162,2.59330322,-15.73999908,-4.19397701,-13.15000062,-4.32485983
-14.45830536,-4.24873495,1.28332275,1.30996826,2.59329102,-15.73999830,-4.18407652,-13.15000075,-4.31473588
-14.45762348,-4.23875809,1.28399902,1.30927979,2.59327881,-15.73999742,-4.17417778,-13.15000078,-4.30460992
-14.45694637,-4.22878122,1.28467285,1.30859619,2.59326904,-15.73999918,-4.16428360,-13.15000039,-4.29447993
-14.45627308,-4.21880388,1.28533936,1.30791504,2.59325439,-15.73999753,-4.15439178,-13.15000131,-4.28434732
-14.45560455,-4.20882607,1.28600342,1.30724121,2.59324463,-15.73999836,-4.14450365,-13.14999953,-4.27421073
-14.45494080,-4.19884825,1.28666260,1.30656982,2.59323242,-15.73999917,-4.13461779,-13.15000002,-4.26407248
-14.45428181,-4.18886995,1.28731445,1.30590332,2.59321777,-15.73999775,-4.12473684,-13.15000008,-4.25392915
-14.45362568,-4.17889166,1.28796631,1.30523926,2.59320557,-15.73999927,-4.11485789,-13.15000050,-4.24378418
-14.45297432,-4.16891289,1.28861084,1.30458008,2.59319092,-15.73999832,-4.10498206,-13.15000074,-4.23363598
-14.45232773,-4.15893364,1.28925049,1.30392578,2.59317627,-15.73999743,-4.09510919,-13.15000073,-4.22348459
-14.45168591,-4.14895439,1.28988770,1.30327637,2.59316406,-15.73999895,-4.08523846,-13.15000053,-4.21333168
-14.45104790,-4.13897467,1.29051758,1.30262939,2.59314697,-15.73999721,-4.07537207,-13.15000148,-4.20317419
-14.45041466,-4.12899494,1.29114502,1.30198975,2.59313477,-15.73999789,-4.06550840,-13.14999982,-4.19301473
-14.44978523,-4.11901474,1.29176758,1.30135254,2.59312012,-15.73999758,-4.05564651,-13.14999946,-4.18285316
-14.44915962,-4.10903406,1.29238770,1.30071777,2.59310547,-15.73999889,-4.04578873,-13.15000026,-4.17268704
-14.44853973,-4.09905338,1.29300049,1.30009033,2.59309082,-15.73999869,-4.03593270,-13.14999939,-4.16252017
-14.44792271,-4.08907270,1.29361084,1.29946289,2.59307373,-15.73999892,-4.02608002,-13.15000138,-4.15235035
-14.44731045,-4.07909107,1.29421387,1.29884277,2.59305664,-15.73999684,-4.01623000,-13.15000061,-4.14217697
-14.44670200,-4.06910992,1.29481689,1.29822510,2.59304199,-15.73999866,-4.00638308,-13.15000114,-4.13200186
-14.44609833,-4.05912781,1.29541260,1.29761475,2.59302734,-15.73999802,-3.99653756,-13.14999906,-4.12182445
-14.44549942,-4.04914618,1.29600342,1.29700684,2.59301025,-15.73999736,-3.98669603,-13.14999923,-4.11164468
-14.44490433,-4.03916359,1.29659180,1.29640137,2.59299316,-15.73999823,-3.97685566,-13.15000064,-4.10146237
-14.44431210,-4.02918100,1.29717529,1.29580078,2.59297607,-15.73999717,-3.96701877,-13.14999996,-4.09127737
-14.44372559,-4.01919842,1.29775391,1.29520508,2.59295898,-15.73999704,-3.95718476,-13.15000005,-4.08109028
-14.44314289,-4.00921535,1.29833008,1.29461182,2.59294189,-15.73999837,-3.94735305,-13.15000145,-4.07090049
-14.44256306,-3.99923229,1.29890137,1.29402344,2.59292480,-15.73999777,-3.93752294,-13.15000077,-4.06070990
-14.44198895,-3.98924875,1.29946777,1.29343994,2.59290771,-15.73999810,-3.92769587,-13.15000086,-4.05051611
-14.44141865,-3.97926497,1.30002930,1.29286133,2.59289063,-15.73999753,-3.91787080,-13.14999974,-4.04032064
-14.44085217,-3.96928120,1.30058838,1.29228516,2.59287354,-15.73999834,-3.90804849,-13.15000000,-4.03012298
-14.44028950,-3.95929694,1.30114258,1.29171387,2.59285645,-15.73999818,-3.89822796,-13.14999914,-4.01992339
-14.43973064,-3.94931245,1.30169189,1.29114502,2.59283691,-15.73999703,-3.88840946,-13.14999958,-4.00972197
-14.43917751,-3.93932796,1.30223633,1.29058105,2.59281738,-15.73999690,-3.87859443,-13.15000072,-3.99951790
-14.43862724,-3.92934299,1.30277832,1.29002197,2.59280029,-15.73999712,-3.86878046,-13.14999992,-3.98931250
-14.43808079,-3.91935802,1.30331787,1.28946533,2.59278320,-15.73999895,-3.85896924,-13.15000029,-3.97910494
-14.43753910,-3.90937257,1.30385010,1.28891357,2.59276367,-15.73999817,-3.84915930,-13.15000062,-3.96889605
-14.43700123,-3.89938712,1.30437988,1.28836670,2.59274658,-15.73999885,-3.83935214,-13.14999983,-3.95868509
-14.43646622,-3.88940144,1.30490479,1.28782227,2.59272705,-15.73999759,-3.82954635,-13.14999938,-3.94847296
-14.43593597,-3.87941551,1.30542725,1.28728027,2.59270752,-15.73999875,-3.81974308,-13.15000120,-3.93825842
-14.43541050,-3.86942935,1.30594238,1.28674561,2.59268799,-15.73999737,-3.80994133,-13.15000048,-3.92804292
-14.43488789,-3.85944295,1.30645752,1.28621338,2.59267090,-15.73999894,-3.80014199,-13.15000011,-3.91782502
-14.43437004,-3.84945655,1.30696533,1.28568604,2.59265137,-15.73999789,-3.79034377,-13.14999972,-3.90760689
-14.43385601,-3.83946967,1.30747070,1.28516113,2.59263184,-15.73999837,-3.78054721,-13.15000055,-3.89738673
-14.43334579,-3.82948279,1.30797119,1.28464111,2.59261230,-15.73999788,-3.77075352,-13.15000026,-3.88716452
-14.43283844,-3.81949568,1.30846924,1.28412354,2.59259277,-15.73999767,-3.76096048,-13.15000054,-3.87694175
-14.43233585,-3.80950809,1.30896240,1.28361084,2.59257324,-15.73999758,-3.75116985,-13.15000050,-3.86671644
-14.43183708,-3.79952073,1.30945313,1.28310303,2.59255615,-15.73999888,-3.74138159,-13.14999940,-3.85648994
-14.43134308,-3.78953290,1.30993652,1.28259766,2.59253418,-15.73999763,-3.73159397,-13.15000063,-3.84626262
-14.43085194,-3.77954483,1.31041748,1.28209717,2.59251465,-15.73999682,-3.72180762,-13.14999986,-3.83603424
-14.43036366,-3.76955676,1.31089844,1.28159912,2.59249756,-15.73999895,-3.71202330,-13.14999944,-3.82580432
-14.42988014,-3.75956845,1.31137207,1.28110352,2.59247559,-15.73999846,-3.70223985,-13.15000144,-3.81557382
-14.42940140,-3.74957991,1.31184082,1.28061523,2.59245605,-15.73999795,-3.69245842,-13.15000081,-3.80534174
-14.42892456,-3.73959136,1.31230713,1.28012939,2.59243652,-15.73999699,-3.68267781,-13.14999959,-3.79510939
-14.42845249,-3.72960258,1.31277100,1.27964600,2.59241699,-15.73999829,-3.67289914,-13.15000078,-3.78487522
-14.42798424,-3.71961355,1.31322998,1.27916748,2.59239746,-15.73999861,-3.66312185,-13.15000083,-3.77463997
-14.42751980,-3.70962429,1.31368408,1.27869385,2.59237793,-15.73999780,-3.65334532,-13.14999991,-3.76440426
-14.42705917,-3.69963479,1.31413574,1.27822266,2.59235840,-15.73999845,-3.64357067,-13.15000029,-3.75416678
-14.42660236,-3.68964529,1.31458252,1.27775635,2.59233887,-15.73999804,-3.63379700,-13.14999961,-3.74392907
-14.42614937,-3.67965555,1.31502686,1.27729248,2.59231934,-15.73999901,-3.62402461,-13.15000032,-3.73369017
-14.42569923,-3.66966558,1.31546631,1.27683105,2.59229736,-15.73999797,-3.61425296,-13.15000146,-3.72345072
-14.42525291,-3.65967560,1.31590332,1.27637695,2.59228027,-15.73999824,-3.60448281,-13.14999918,-3.71321054
-14.42481041,-3.64968538,1.31633545,1.27592285,2.59225830,-15.73999752,-3.59471342,-13.15000064,-3.70296966
-14.42437172,-3.63969517,1.31676514,1.27547363,2.59223877,-15.73999811,-3.58494488,-13.15000112,-3.69272858
-14.42393684,-3.62970448,1.31718994,1.27502930,2.59221924,-15.73999772,-3.57517748,-13.15000047,-3.68248617
-14.42350578,-3.61971378,1.31761230,1.27458740,2.59219971,-15.73999864,-3.56541157,-13.15000128,-3.67224283
-14.42307758,-3.60972309,1.31802979,1.27415039,2.59218018,-15.73999754,-3.55564579,-13.15000007,-3.66200007
-14.42265415,-3.59973192,1.31844482,1.27371582,2.59216064,-15.73999878,-3.54588103,-13.15000120,-3.65175589
-14.42223263,-3.58974075,1.31885498,1.27328613,2.59214111,-15.73999705,-3.53611723,-13.14999937,-3.64151148
-14.42181587,-3.57974958,1.31926270,1.27285889,2.59212158,-15.73999750,-3.52635367,-13.15000002,-3.63126735
-14.42140198,-3.56975818,1.31966797,1.27243408,2.59210205,-15.73999854,-3.51659134,-13.15000095,-3.62102205
-14.42099190,-3.55976653,1.32006836,1.27201416,2.59208252,-15.73999836,-3.50682912,-13.15000098,-3.61077687
-14.42058563,-3.54977465,1.32046387,1.27159912,2.59206299,-15.73999712,-3.49706763,-13.14999994,-3.60053120
-14.42018318,-3.53978300,1.32085693,1.27118652,2.59204346,-15.73999727,-3.48730721,-13.15000029,-3.59028545
-14.41978359,-3.52979088,1.32124756,1.27077637,2.59202393,-15.73999784,-3.47754717,-13.15000106,-3.58003889
-14.41938782,-3.51979876,1.32163330,1.27037109,2.59200439,-15.73999727,-3.46778746,-13.15000086,-3.56979269
-14.41899490,-3.50980639,1.32201660,1.26996826,2.59198486,-15.73999713,-3.45802772,-13.15000108,-3.55954652
-14.41860580,-3.49981403,1.32239746,1.26957031,2.59196777,-15.73999830,-3.44826946,-13.15000031,-3.54929950
-14.41821957,-3.48982143,1.32277344,1.26917480,2.59194824,-15.73999745,-3.43851129,-13.14999998,-3.53905250
-14.41783714,-3.47982883,1.32314697,1.26878174,2.59192871,-15.73999798,-3.42875270,-13.15000102,-3.52880636
-14.41745853,-3.46983600,1.32351563,1.26839355,2.59190918,-15.73999737,-3.41899543,-13.15000109,-3.51855914
-14.41708374,-3.45984316,1.32388184,1.26801025,2.59189209,-15.73999807,-3.40923776,-13.15000016,-3.50831287
-14.41671181,-3.44985008,1.32424561,1.26762939,2.59187500,-15.73999911,-3.39948069,-13.14999975,-3.49806600
-14.41634274,-3.43985677,1.32460449,1.26725098,2.59185547,-15.73999814,-3.38972303,-13.14999975,-3.48781979
-14.41597748,-3.42986345,1.32496094,1.26687500,2.59183594,-15.73999855,-3.37996622,-13.15000114,-3.47757320
-14.41561508,-3.41987014,1.32531250,1.26650391,2.59181641,-15.73999687,-3.37020910,-13.15000059,-3.46732755
-14.41525650,-3.40987635,1.32566406,1.26613525,2.59179932,-15.73999892,-3.36045197,-13.15000150,-3.45708133
-14.41490078,-3.39988279,1.32601074,1.26577148,2.59178223,-15.73999897,-3.35069536,-13.15000039,-3.44683569
-14.41454887,-3.38988900,1.32635254,1.26541016,2.59176270,-15.73999787,-3.34093880,-13.15000074,-3.43659007
-14.41420078,-3.37989497,1.32669189,1.26505371,2.59174561,-15.73999800,-3.33118094,-13.15000018,-3.42634575
-14.41385460,-3.36990094,1.32702881,1.26469727,2.59172607,-15.73999768,-3.32142390,-13.15000146,-3.41610098
-14.41351223,-3.35990667,1.32736328,1.26434814,2.59171143,-15.73999858,-3.31166617,-13.14999939,-3.40585702
-14.41317368,-3.34991264,1.32769287,1.26399902,2.59169189,-15.73999850,-3.30190885,-13.15000106,-3.39561353
-14.41283798,-3.33991814,1.32801270,1.26364990,2.59166260,-15.73999770,-3.29232721,-13.14999972,-3.38520254
-14.41250420,-3.32992387,1.32833252,1.26330078,2.59163330,-15.73999849,-3.28274284,-13.15000060,-3.37479504
-14.41217518,-3.31992936,1.32864746,1.26295654,2.59160400,-15.73999918,-3.27315796,-13.15000138,-3.36438830
-14.41184902,-3.30993462,1.32895752,1.26261719,2.59157471,-15.73999747,-3.26357005,-13.15000052,-3.35398470
-14.41152573,-3.29993987,1.32926758,1.26228027,2.59154785,-15.73999854,-3.25398106,-13.15000016,-3.34358262
-14.41120625,-3.28994513,1.32957275,1.26194580,2.59151855,-15.73999840,-3.24439117,-13.15000134,-3.33318204
-14.41088963,-3.27994990,1.32987549,1.26161621,2.59149170,-15.73999837,-3.23479853,-13.15000081,-3.32278377
-14.41057587,-3.26995492,1.33017578,1.26128906,2.59146484,-15.73999860,-3.22520386,-13.15000085,-3.31238843
-14.41026497,-3.25995970,1.33047363,1.26096436,2.59143799,-15.73999919,-3.21560796,-13.15000140,-3.30199433
-14.40995789,-3.24996448,1.33076660,1.26064453,2.59141113,-15.73999847,-3.20601048,-13.15000111,-3.29160240
-14.40965271,-3.23996902,1.33105713,1.26032715,2.59138428,-15.73999699,-3.19641113,-13.15000053,-3.28121231
-14.40935135,-3.22997355,1.33134766,1.26001221,2.59135986,-15.73999918,-3.18681005,-13.15000147,-3.27082430
-14.40905285,-3.21997809,1.33163330,1.25970215,2.59133545,-15.73999911,-3.17720739,-13.15000063,-3.26043844
-14.40875816,-3.20998240,1.33191406,1.25939453,2.59130859,-15.73999790,-3.16760291,-13.15000124,-3.25005442
-14.40846539,-3.19998670,1.33219482,1.25909180,2.59128662,-15.73999829,-3.15799670,-13.14999919,-3.23967253
-14.40817642,-3.18999100,1.33247070,1.25878906,2.59125977,-15.73999746,-3.14838762,-13.15000110,-3.22929383
-14.40789032,-3.17999506,1.33274414,1.25849121,2.59123535,-15.73999697,-3.13877791,-13.15000108,-3.21891582
-14.40760708,-3.16999912,1.33301758,1.25819824,2.59121582,-15.73999912,-3.12916646,-13.14999927,-3.20853994
-14.40732670,-3.16000271,1.33328613,1.25790527,2.59119141,-15.73999908,-3.11955292,-13.15000047,-3.19816556
-14.40704823,-3.15000677,1.33355225,1.25761475,2.59116699,-15.73999837,-3.10993755,-13.15000130,-3.18779429
-14.40677452,-3.14001036,1.33381348,1.25733154,2.59114502,-15.73999730,-3.10032010,-13.14999980,-3.17742475
-14.40650272,-3.13001418,1.33407471,1.25704834,2.59112305,-15.73999807,-3.09070112,-13.15000029,-3.16705740
-14.40623379,-3.12001777,1.33433350,1.25676758,2.59110107,-15.73999910,-3.08108085,-13.15000136,-3.15669125
-14.40596867,-3.11002135,1.33458740,1.25649414,2.59108154,-15.73999884,-3.07145896,-13.14999915,-3.14632727
-14.40570545,-3.10002470,1.33483887,1.25621826,2.59105713,-15.73999788,-3.06183386,-13.15000144,-3.13596614
-14.40544510,-3.09002805,1.33508789,1.25594971,2.59103760,-15.73999719,-3.05220771,-13.14999943,-3.12560656
-14.40518856,-3.08003139,1.33533447,1.25568115,2.59101563,-15.73999773,-3.04258048,-13.15000138,-3.11524835
-14.40493393,-3.07003450,1.33557861,1.25541748,2.59099609,-15.73999757,-3.03295068,-13.15000052,-3.10489256
-14.40468216,-3.06003761,1.33582031,1.25515625,2.59097656,-15.73999775,-3.02331853,-13.15000015,-3.09453940
-14.40443325,-3.05004072,1.33605957,1.25489746,2.59095703,-15.73999805,-3.01368468,-13.15000051,-3.08418823
-14.40418720,-3.04004383,1.33629639,1.25464111,2.59093750,-15.73999868,-3.00404909,-13.15000136,-3.07383908
-14.40394402,-3.03004670,1.33652832,1.25438965,2.59091797,-15.73999722,-2.99441290,-13.15000028,-3.06349056
-14.40370369,-3.02004957,1.33676025,1.25414063,2.59090088,-15.73999839,-2.98477365,-13.14999984,-3.05314523
-14.40346622,-3.01005244,1.33698730,1.25389404,2.59088135,-15.73999738,-2.97513274,-13.14999998,-3.04280190
-14.40323067,-3.00005531,1.33721436,1.25364990,2.59086426,-15.73999820,-2.96549067,-13.14999966,-3.03245996
-14.40299892,-2.99005795,1.33743652,1.25340820,2.59084473,-15.73999780,-2.95584606,-13.15000087,-3.02212037
-14.40276909,-2.98006058,1.33765869,1.25317139,2.59083008,-15.73999915,-2.94619965,-13.14999926,-3.01178283
-14.40254211,-2.97006321,1.33787598,1.25293457,2.59081055,-15.73999832,-2.93655158,-13.15000066,-3.00144720
-14.40231705,-2.96006560,1.33809082,1.25270264,2.59079346,-15.73999680,-2.92690151,-13.14999924,-2.99111338
-14.40209579,-2.95006824,1.33830566,1.25247314,2.59077881,-15.73999894,-2.91724989,-13.14999935,-2.98078177
-14.40187740,-2.94007039,1.33851563,1.25224609,2.59076172,-15.73999899,-2.90759547,-13.14999995,-2.97045225
-14.40166092,-2.93007278,1.33872314,1.25202148,2.59074463,-15.73999834,-2.89794017,-13.15000018,-2.96012435
-14.40144730,-2.92007518,1.33892822,1.25179932,2.59072754,-15.73999795,-2.88828249,-13.15000097,-2.94979900
-14.40123558,-2.91007733,1.33913086,1.25157959,2.59071045,-15.73999696,-2.87862281,-13.15000131,-2.93947539
-14.40102768,-2.90007925,1.33933105,1.25136475,2.59069580,-15.73999726,-2.86896050,-13.15000066,-2.92915414
-14.40082073,-2.89008141,1.33953125,1.25114990,2.59068115,-15.73999828,-2.85929789,-13.15000119,-2.91883385
-14.40061760,-2.88008356,1.33972656,1.25093994,2.59066650,-15.73999815,-2.84963357,-13.15000073,-2.90851556
-14.40041637,-2.87008572,1.33991943,1.25073242,2.59065186,-15.73999726,-2.83996621,-13.14999997,-2.89820042
-14.40021801,-2.86008763,1.34010986,1.25052734,2.59063721,-15.73999678,-2.83029749,-13.14999962,-2.88788639
-14.40002155,-2.85008955,1.34030029,1.25032227,2.59062256,-15.73999798,-2.82062566,-13.15000141,-2.87757545
-14.39982796,-2.84009147,1.34048584,1.25012207,2.59060791,-15.73999708,-2.81095275,-13.15000126,-2.86726591
-14.39963722,-2.83009315,1.34067139,1.24992676,2.59059814,-15.73999896,-2.80127842,-13.14999916,-2.85695752
-14.39944839,-2.82009506,1.34085205,1.24973145,2.59058350,-15.73999770,-2.79160260,-13.14999912,-2.84665126
-14.39926243,-2.81009674,1.34103027,1.24953857,2.59056885,-15.73999679,-2.78192348,-13.14999957,-2.83634789
-14.39907932,-2.80009842,1.34120850,1.24934814,2.59055664,-15.73999859,-2.77224316,-13.15000060,-2.82604585
-14.39889812,-2.79010010,1.34138184,1.24916016,2.59054199,-15.73999725,-2.76255983,-13.15000124,-2.81574693
-14.39871883,-2.78010154,1.34155518,1.24897461,2.59052979,-15.73999774,-2.75287571,-13.15000143,-2.80544851
-14.39854240,-2.77010322,1.34172607,1.24879395,2.59052002,-15.73999857,-2.74319068,-13.14999967,-2.79515171
-14.39836788,-2.76010466,1.34189453,1.24861328,2.59050781,-15.73999879,-2.73350233,-13.14999990,-2.78485773
-14.39819622,-2.75010610,1.34206055,1.24843506,2.59049561,-15.73999919,-2.72381155,-13.15000077,-2.77456627
-14.39802647,-2.74010754,1.34222412,1.24825928,2.59048340,-15.73999906,-2.71411962,-13.15000111,-2.76427612
-14.39785957,-2.73010898,1.34238525,1.24808838,2.59047363,-15.73999919,-2.70442589,-13.14999958,-2.75398794
-14.39769459,-2.72011042,1.34254395,1.24791748,2.59046143,-15.73999863,-2.69472971,-13.15000010,-2.74370221
-14.39753151,-2.71011162,1.34270020,1.24774902,2.59044922,-15.73999753,-2.68503213,-13.15000010,-2.73341757
-14.39737129,-2.70011306,1.34285645,1.24758301,2.59043945,-15.73999914,-2.67533230,-13.15000066,-2.72313566
-14.39721298,-2.69011426,1.34300781,1.24741943,2.59042725,-15.73999762,-2.66562983,-13.15000084,-2.71285602
-14.39705753,-2.68011546,1.34315918,1.24726074,2.59041992,-15.73999887,-2.65592550,-13.14999908,-2.70257832
-14.39690399,-2.67011666,1.34330566,1.24710205,2.59040771,-15.73999716,-2.64622004,-13.14999922,-2.69230188
-14.39675236,-2.66011786,1.34345215,1.24694336,2.59039551,-15.73999711,-2.63651273,-13.15000150,-2.68202729
-14.39660263,-2.65011883,1.34359863,1.24678955,2.59038818,-15.73999897,-2.62680331,-13.15000080,-2.67175441
-14.39645576,-2.64012003,1.34374023,1.24663818,2.59037842,-15.73999865,-2.61709172,-13.15000067,-2.66148425
-14.39631081,-2.63012099,1.34387939,1.24648926,2.59036865,-15.73999780,-2.60737743,-13.15000001,-2.65121634
-14.39616871,-2.62012196,1.34401611,1.24634277,2.59035889,-15.73999713,-2.59766132,-13.14999999,-2.64095032
-14.39602852,-2.61012292,1.34415283,1.24619873,2.59035156,-15.73999836,-2.58794398,-13.14999944,-2.63068559
-14.39589024,-2.60012388,1.34428711,1.24605469,2.59034180,-15.73999899,-2.57822353,-13.15000087,-2.62042389
-14.39575386,-2.59012485,1.34441895,1.24591553,2.59033447,-15.73999892,-2.56850254,-13.14999948,-2.61016292
-14.39561939,-2.58012581,1.34454834,1.24577637,2.59032471,-15.73999831,-2.55877907,-13.15000000,-2.59990439
-14.39548683,-2.57012677,1.34467529,1.24563965,2.59031494,-15.73999702,-2.54905377,-13.15000013,-2.58964774
-14.39535713,-2.56012750,1.34480225,1.24550537,2.59030762,-15.73999850,-2.53932636,-13.15000076,-2.57939273
-14.39522839,-2.55012846,1.34492676,1.24537354,2.59030029,-15.73999842,-2.52959607,-13.14999997,-2.56914101
-14.39510250,-2.54012918,1.34504883,1.24524414,2.59029297,-15.73999868,-2.51986435,-13.14999968,-2.55889034
-14.39497852,-2.53012991,1.34516846,1.24511475,2.59028320,-15.73999833,-2.51013079,-13.15000137,-2.54864150
-14.39485645,-2.52013063,1.34528564,1.24499023,2.59027588,-15.73999736,-2.50039538,-13.15000016,-2.53839456
-14.39473629,-2.51013136,1.34540283,1.24486572,2.59026855,-15.73999822,-2.49065810,-13.15000094,-2.52814945
-14.39461803,-2.50013208,1.34551758,1.24474365,2.59026123,-15.73999847,-2.48091833,-13.15000125,-2.51790681
-14.39450264,-2.49013281,1.34562988,1.24462646,2.59025635,-15.73999906,-2.47117671,-13.14999962,-2.50766606
-14.39438725,-2.48013353,1.34573975,1.24450684,2.59024658,-15.73999713,-2.46143324,-13.15000050,-2.49742710
-14.39427567,-2.47013426,1.34584961,1.24439209,2.59024170,-15.73999885,-2.45168725,-13.15000047,-2.48719063
-14.39416409,-2.46013474,1.34595703,1.24427734,2.59023438,-15.73999813,-2.44193917,-13.15000044,-2.47695574
-14.39405632,-2.45013523,1.34606201,1.24416748,2.59022949,-15.73999871,-2.43218923,-13.14999941,-2.46672275
-14.39394951,-2.44013596,1.34616455,1.24405762,2.59022217,-15.73999771,-2.42243768,-13.14999941,-2.45649181
-14.39384460,-2.43013644,1.34626709,1.24394775,2.59021484,-15.73999863,-2.41268400,-13.15000132,-2.44626246
-14.39374161,-2.42013693,1.34636719,1.24384277,2.59020996,-15.73999885,-2.40292846,-13.15000040,-2.43603499
-14.39364052,-2.41013741,1.34646484,1.24373779,2.59020264,-15.73999846,-2.39317042,-13.15000147,-2.42580993
-14.39354134,-2.40013790,1.34656006,1.24363770,2.59019775,-15.73999754,-2.38341116,-13.14999956,-2.41558615
-14.39344406,-2.39013839,1.34665527,1.24353760,2.59019287,-15.73999844,-2.37364873,-13.14999963,-2.40536538
-14.39334774,-2.38013887,1.34674805,1.24343750,2.59018555,-15.73999769,-2.36388443,-13.15000081,-2.39514642
-14.39325428,-2.37013936,1.34683838,1.24334229,2.59018066,-15.73999737,-2.35411891,-13.14999996,-2.38492874
-14.39316177,-2.36013985,1.34692871,1.24324707,2.59017578,-15.73999800,-2.34435084,-13.15000007,-2.37471347
-14.39307117,-2.35014033,1.34701660,1.24315430,2.59017090,-15.73999793,-2.33458091,-13.14999979,-2.36450004
-14.39298248,-2.34014058,1.34710205,1.24306152,2.59016357,-15.73999733,-2.32480823,-13.15000142,-2.35428877
-14.39289474,-2.33014107,1.34718750,1.24297363,2.59016113,-15.73999761,-2.31503518,-13.14999920,-2.34407842
-14.39280987,-2.32014155,1.34727051,1.24288574,2.59015625,-15.73999823,-2.30525832,-13.14999991,-2.33387165
-14.39272594,-2.31014180,1.34735107,1.24280029,2.59015137,-15.73999727,-2.29548000,-13.14999921,-2.32366589
-14.39264393,-2.30014205,1.34743164,1.24271484,2.59014648,-15.73999823,-2.28569977,-13.15000042,-2.31346193
-14.39256382,-2.29014230,1.34750977,1.24263184,2.59014160,-15.73999849,-2.27591703,-13.15000124,-2.30326040
-14.39248466,-2.28014255,1.34758545,1.24255127,2.59013672,-15.73999734,-2.26613240,-13.15000050,-2.29306070
-14.39240742,-2.27014279,1.34766113,1.24247314,2.59013428,-15.73999794,-2.25634588,-13.14999937,-2.28286283
-14.39233208,-2.26014304,1.34773438,1.24239502,2.59012939,-15.73999801,-2.24655747,-13.15000015,-2.27266676
-14.39225769,-2.25014329,1.34780762,1.24231934,2.59012695,-15.73999895,-2.23676651,-13.14999952,-2.26247311
-14.39218521,-2.24014354,1.34787598,1.24224365,2.59011963,-15.73999692,-2.22697434,-13.15000079,-2.25228067
-14.39211464,-2.23014379,1.34794678,1.24217285,2.59011963,-15.73999907,-2.21717896,-13.14999924,-2.24209126
-14.39204502,-2.22014380,1.34801270,1.24209961,2.59011230,-15.73999729,-2.20738211,-13.15000109,-2.23190279
-14.39197731,-2.21014404,1.34807861,1.24203125,2.59010986,-15.73999743,-2.19758296,-13.14999995,-2.22171701
-14.39191151,-2.20014429,1.34814209,1.24196289,2.59010498,-15.73999695,-2.18778191,-13.15000080,-2.21153302
-14.39184570,-2.19014454,1.34820801,1.24189697,2.59010498,-15.73999883,-2.17797893,-13.14999929,-2.20135084
-14.39178181,-2.18014479,1.34826904,1.24183105,2.59010010,-15.73999773,-2.16817409,-13.14999968,-2.19117047
-14.39171982,-2.17014503,1.34833008,1.24176758,2.59009766,-15.73999846,-2.15836669,-13.14999961,-2.18099250
-14.39165974,-2.16014528,1.34838867,1.24170410,2.59009277,-15.73999866,-2.14855740,-13.15000145,-2.17081633
-14.39160061,-2.15014553,1.34844482,1.24164551,2.59009033,-15.73999729,-2.13874686,-13.14999943,-2.16064140
-14.39154243,-2.14014578,1.34850098,1.24158447,2.59008545,-15.73999679,-2.12893313,-13.15000088,-2.15046943
-14.39148617,-2.13014603,1.34855713,1.24152832,2.59008545,-15.73999820,-2.11911748,-13.14999936,-2.14029929
-14.39143181,-2.12014627,1.34861084,1.24147217,2.59008301,-15.73999908,-2.10929993,-13.14999975,-2.13013094
-14.39137840,-2.11014652,1.34866211,1.24141602,2.59007813,-15.73999839,-2.09947985,-13.15000116,-2.11996498
-14.39132595,-2.10014677,1.34871338,1.24136230,2.59007568,-15.73999857,-2.08965849,-13.15000116,-2.10980024
-14.39127445,-2.09014702,1.34876221,1.24131104,2.59007324,-15.73999727,-2.07983459,-13.14999967,-2.09963789
-14.39122581,-2.08014727,1.34881104,1.24125977,2.59007080,-15.73999874,-2.07000877,-13.15000112,-2.08947734
-14.39117718,-2.07014728,1.34885742,1.24121094,2.59006836,-15.73999778,-2.06018018,-13.15000012,-2.07931894
-14.39112949,-2.06014729,1.34890381,1.24116211,2.59006592,-15.73999777,-2.05035030,-13.15000008,-2.06916175
-14.39108372,-2.05014729,1.34894775,1.24111572,2.59006348,-15.73999714,-2.04051725,-13.14999958,-2.05900754
-14.39103889,-2.04014730,1.34899170,1.24106934,2.59006104,-15.73999739,-2.03068291,-13.15000011,-2.04885452
