x_m,y_m,w_tr_left_m,w_tr_right_m,w_total_m,left_x_m,left_y_m,right_x_m,right_y_m
8.09228230,19.46559143,1.94573242,0.76595703,2.71168945,7.53960706,17.60000181,8.30984843,20.19999945
8.08262539,19.46818924,1.94784668,0.76301270,2.71085938,7.53128129,17.60000135,8.29859852,20.19999791
8.07296562,19.47077560,2.00206787,0.76008545,2.76215332,7.50824745,17.55000255,8.28736098,20.19999746
8.06330204,19.47334862,2.00415283,0.75717773,2.76133057,7.49995151,17.55000127,8.27613834,20.19999768
8.05363655,19.47591209,2.00623291,0.75428467,2.76051758,7.49164063,17.55000161,8.26493052,20.19999789
8.04396725,19.47846222,2.00830566,0.75141113,2.75971680,7.48331866,17.55000043,8.25373491,20.19999962
8.03429508,19.48100090,2.01037109,0.74855225,2.75892334,7.47498150,17.55000100,8.24255287,20.19999966
8.02461910,19.48353004,2.01243408,0.74570557,2.75813965,7.46662643,17.55000091,8.23138277,20.19999746
8.01494122,19.48604584,2.01448975,0.74288086,2.75737061,7.45825800,17.55000023,8.22022859,20.19999895
8.00526047,19.48855019,2.01653809,0.74007080,2.75660889,7.44987064,17.55000233,8.20908890,20.19999852
7.99557638,19.49104691,2.01858887,0.73727295,2.75586182,7.44146433,17.55000060,8.19796124,20.19999807
7.98588991,19.49353027,2.02062988,0.73449463,2.75512451,7.43304453,17.55000069,8.18684802,20.19999911
7.97620058,19.49600410,2.02266602,0.74732178,2.76998779,7.42460754,17.55000226,8.17999967,20.21500049
7.96650887,19.49846649,2.02469971,0.78093750,2.80563721,7.41615033,17.55000190,8.17878510,20.24999970
7.95681429,19.50091934,2.02673096,0.77818848,2.80491943,7.40767524,17.55000046,8.16766303,20.24999883
7.94711733,19.50336266,2.02875732,0.77545654,2.80421387,7.39917816,17.55000165,8.15655737,20.25000029
7.93741798,19.50579643,2.03078125,0.77273682,2.80351807,7.39066662,17.55000097,8.14546349,20.25000025
7.92771578,19.50821877,2.03280029,0.77003418,2.80283447,7.38213293,17.55000106,8.13438509,20.25000071
7.91801167,19.51063347,2.08670898,0.76734131,2.85405029,7.35969584,17.50000225,8.12332002,20.24999885
7.90830517,19.51303864,2.08871338,0.76466553,2.85337891,7.35116644,17.50000114,8.11227034,20.24999967
7.89859629,19.51543427,2.09071289,0.76200195,2.85271484,7.34261837,17.50000152,8.10123351,20.24999887
7.88888550,19.51782036,2.09270996,0.75935547,2.85206543,7.33404447,17.50000318,8.09021372,20.25000042
7.87917185,19.52019691,2.09470703,0.75672119,2.85142822,7.32545035,17.50000129,8.07920593,20.25000057
7.86945677,19.52256584,2.09670166,0.75409912,2.85080078,7.31683084,17.50000251,8.06821405,20.25000039
7.85973930,19.52492714,2.09869629,0.75148926,2.85018555,7.30818864,17.50000288,8.05723543,20.25000053
7.85001993,19.52727890,2.10069092,0.74889404,2.84958496,7.29951953,17.50000191,8.04627273,20.25000096
7.84029818,19.52962303,2.10268311,0.74630859,2.84899170,7.29083137,17.50000174,8.03532129,20.24999968
7.83057547,19.53196144,2.10467773,0.76527344,2.86995117,7.28211276,17.50000248,8.02999979,20.27079390
7.82084990,19.53428841,2.15844971,0.79295654,2.95140625,7.25991358,17.45000057,8.02692286,20.29999987
7.81112289,19.53660774,2.16042969,0.79040039,2.95083008,7.25118554,17.45000129,8.01597784,20.29999966
7.80139399,19.53892136,2.16241211,0.78785400,2.95026611,7.24243344,17.45000067,8.00504587,20.29999947
7.79166365,19.54122734,2.16439453,0.78531982,2.94971436,7.23364994,17.45000174,7.99413100,20.29999886
7.78193140,19.54352570,2.16637939,0.78279785,2.94917725,7.22483946,17.45000038,7.98323057,20.29999851
7.77219725,19.54581833,2.16836426,0.78028564,2.94864990,7.21600418,17.45000048,7.97234326,20.29999816
7.76246214,19.54810333,2.17034912,0.77778564,2.94813477,7.20714238,17.45000054,7.96147147,20.29999814
7.75272512,19.55038071,2.17233398,0.77529785,2.94763184,7.19825020,17.45000162,7.95061515,20.29999812
7.74298668,19.55265236,2.17432129,0.77281982,2.94714111,7.18933096,17.45000201,7.93977274,20.29999816
7.73324633,19.55491829,2.17631104,0.77035156,2.94666260,7.18038431,17.45000184,7.92894359,20.29999822
7.72350502,19.55717850,2.17830566,0.76789307,2.94619873,7.17140428,17.45000008,7.91813075,20.29999789
7.71376228,19.55943298,2.18029785,0.76544434,2.94574219,7.16240257,17.45000150,7.90732995,20.29999803
7.70401859,19.56167984,2.18229248,0.76300781,2.94530029,7.15336755,17.45000183,7.89654597,20.29999830
7.69427299,19.56392288,2.18429199,0.76057861,2.94487061,7.14430557,17.45000059,7.88577370,20.29999850
7.68452644,19.56615829,2.18628906,0.77799561,2.96428467,7.13521572,17.45000199,7.87999983,20.31919701
7.67477846,19.56838989,2.23994385,0.80739990,3.04734375,7.11314217,17.40000036,7.87722331,20.34999765
7.66502905,19.57061577,2.24194092,0.80499268,3.04693359,7.10401839,17.40000152,7.86646588,20.34999785
7.65527916,19.57283592,2.24394043,0.80259521,3.04653564,7.09486700,17.40000196,7.85572304,20.34999833
7.64552784,19.57505226,2.24594727,0.80020508,3.04615234,7.08567954,17.40000075,7.84499532,20.34999800
7.63577557,19.57726669,2.24795898,0.79782227,3.04578125,7.07645940,17.40000127,7.83428225,20.34999913
7.62602234,19.57947350,2.24997070,0.79544922,3.04541992,7.06721168,17.40000132,7.82358291,20.34999883
7.61626768,19.58167648,2.25198730,0.79308350,3.04507080,7.05793252,17.40000083,7.81289685,20.34999829
7.60651207,19.58387375,2.25400635,0.79072754,3.04473389,7.04862097,17.40000053,7.80222574,20.34999790
7.59675598,19.58606911,2.25601807,0.78837402,3.04439209,7.03932533,17.40000216,7.79155223,20.34999845
7.58699942,19.58826065,2.30963379,0.78602783,3.09566162,7.01726469,17.35000006,7.78089481,20.34999835
7.57724142,19.59044838,2.31165039,0.78368896,3.09533936,7.00792389,17.35000092,7.77024979,20.34999833
7.56748295,19.59263039,2.31367187,0.78135986,3.09503174,6.99854754,17.35000030,7.75962052,20.34999843
7.55772352,19.59481239,2.31570068,0.77903320,3.09473389,6.98914026,17.34999992,7.74900266,20.34999784
7.54796362,19.59699059,2.31773437,0.77671631,3.09445068,6.97969740,17.35000015,7.73840030,20.34999927
7.53820276,19.59916687,2.31977295,0.78334961,3.10312256,6.97022414,17.35000097,7.72999991,20.35867363
7.52844143,19.60133743,2.32181641,0.82366455,3.14548096,6.96071508,17.35000040,7.72984239,20.39999942
7.51867962,19.60350609,2.32386475,0.82136230,3.14522705,6.95117822,17.35000006,7.71926111,20.40000034
7.50891733,19.60567474,2.32592041,0.81906250,3.14498291,6.94160870,17.35000047,7.70869253,20.40000038
7.49915409,19.60783768,2.32797852,0.81677002,3.14474854,6.93200515,17.35000108,7.69813800,20.39999844
7.48939085,19.61000061,2.38159424,0.81448486,3.19607910,6.90982496,17.30000191,7.68759743,20.40000041
7.47962713,19.61215973,2.38366211,0.81220459,3.19586670,6.90017297,17.30000102,7.67706927,20.40000038
7.46986294,19.61432076,2.38573975,0.80992432,3.19566406,6.89048713,17.30000055,7.66655269,20.39999916
7.46009827,19.61647606,2.38781738,0.80765381,3.19547119,6.88077158,17.30000193,7.65604935,20.39999877
7.45033360,19.61863327,2.38990723,0.80538574,3.19529297,6.87102417,17.30000069,7.64555772,20.39999985
7.44056845,19.62078667,2.39199951,0.80312256,3.19512207,6.86124423,17.30000130,7.63507866,20.39999882
7.43080330,19.62294197,2.39410156,0.80086182,3.19496338,6.85143254,17.30000155,7.62461125,20.39999935
7.42103720,19.62509346,2.39620850,0.79860840,3.19481689,6.84159150,17.30000047,7.61415487,20.40000048
7.41127110,19.62724304,2.39832031,0.79635742,3.19467773,6.83171788,17.30000041,7.60371057,20.39999926
7.40150547,19.62939644,2.45196533,0.79410645,3.24607178,6.80937275,17.25000306,7.59327670,20.39999935
